"Year","Month","Day","Generacion_MWh"
"2016",3,10,0.691666666666667
"2015",4,10,0.65
"2016",4,10,0
"2015",5,10,0
"2016",5,10,0
"2015",6,10,0.570833333333333
"2016",6,10,0.505
"2014",7,10,0.583333333333333
"2015",7,10,0.441666666666667
"2016",7,10,0.505
"2014",8,10,0.616666666666667
"2015",8,10,0.408333333333333
"2016",8,10,0
"2014",9,10,0.695833333333333
"2015",9,10,0.683333333333333
"2016",9,10,0
"2014",10,10,0.729166666666667
"2015",10,10,0.704166666666667
"2016",10,10,0
"2014",11,10,0.7125
"2015",11,10,0.7875
"2014",12,10,0.695833333333333
"2015",12,10,0.741666666666667
"2015",1,11,0.6625
"2016",1,11,0.733333333333333
"2015",2,11,0.775
"2016",2,11,0
"2015",3,11,0.758333333333333
"2016",3,11,0.691666666666667
"2015",4,11,0.5625
"2016",4,11,0
"2015",5,11,0.5625
"2016",5,11,0
"2015",6,11,0.570833333333333
"2016",6,11,0.505
"2014",7,11,0.583333333333333
"2015",7,11,0.5375
"2016",7,11,0.505
"2014",8,11,0.620833333333333
"2015",8,11,0.408333333333333
"2016",8,11,0
"2014",9,11,0.6875
"2015",9,11,0
"2016",9,11,0
"2014",10,11,0.725
"2015",10,11,0.716666666666667
"2016",10,11,0
"2014",11,11,0.720833333333333
"2015",11,11,0.758333333333333
"2014",12,11,0.720833333333333
"2015",12,11,0.7375
"2015",1,12,0.7375
"2016",1,12,0.741666666666667
"2015",2,12,0.775
"2016",2,12,0.641666666666667
"2015",3,12,0.641666666666667
"2016",3,12,0.691666666666667
"2015",4,12,0.695833333333333
"2016",4,12,0
"2015",5,12,0.566666666666667
"2016",5,12,0
"2015",6,12,0.570833333333333
"2016",6,12,0.505
"2014",7,12,0.583333333333333
"2015",7,12,0.4875
"2016",7,12,0.505
"2014",8,12,0.620833333333333
"2015",8,12,0.620833333333333
"2016",8,12,0
"2014",9,12,0.575
"2015",9,12,0
"2016",9,12,0
"2014",10,12,0.729166666666667
"2015",10,12,0.7125
"2016",10,12,0
"2014",11,12,0.025
"2015",11,12,0.754166666666667
"2014",12,12,0.725
"2015",12,12,0.741666666666667
"2015",1,13,0.7375
"2016",1,13,0.7375
"2015",2,13,0.767916666666667
"2016",2,13,0.708333333333333
"2015",3,13,0.758333333333333
"2016",3,13,0.691666666666667
"2015",4,13,0.720833333333333
"2016",4,13,0
"2015",5,13,0.608333333333333
"2016",5,13,0
"2015",6,13,0.570833333333333
"2016",6,13,0.505
"2014",7,13,0.583333333333333
"2015",7,13,0.2125
"2016",7,13,0.505
"2014",8,13,0.620833333333333
"2015",8,13,0.620833333333333
"2016",8,13,0
"2014",9,13,0.545833333333333
"2015",9,13,0
"2016",9,13,0
"2014",10,13,0.729166666666667
"2015",10,13,0.733333333333333
"2016",10,13,0
"2014",11,13,0.725
"2015",11,13,0.754166666666667
"2014",12,13,0.725
"2015",12,13,0.741666666666667
"2015",1,14,0.7375
"2016",1,14,0.741666666666667
"2015",2,14,0.773333333333333
"2016",2,14,0.716666666666667
"2015",3,14,0.754166666666667
"2016",3,14,0.691666666666667
"2015",4,14,0.5125
"2016",4,14,0
"2015",5,14,0.604166666666667
"2016",5,14,0
"2015",6,14,0.570833333333333
"2016",6,14,0.505
"2014",7,14,0.583333333333333
"2015",7,14,0.554166666666667
"2016",7,14,0.505
"2014",8,14,0.166666666666667
"2015",8,14,0.658333333333333
"2016",8,14,0
"2014",9,14,0.683333333333333
"2015",9,14,0.7
"2016",9,14,0
"2014",10,14,0.729166666666667
"2015",10,14,0.733333333333333
"2016",10,14,0
"2014",11,14,0.725
"2015",11,14,0.75
"2014",12,14,0.729166666666667
"2015",12,14,0.741666666666667
"2015",1,15,0.741666666666667
"2016",1,15,0.741666666666667
"2015",2,15,0.773333333333333
"2016",2,15,0.7125
"2015",3,15,0.754166666666667
"2016",3,15,0.691666666666667
"2015",4,15,0.5125
"2016",4,15,0
"2015",5,15,0.604166666666667
"2016",5,15,0
"2015",6,15,0.558333333333333
"2016",6,15,0.505
"2014",7,15,0.583333333333333
"2015",7,15,0.6125
"2016",7,15,0.505
"2014",8,15,0.620833333333333
"2015",8,15,0.5375
"2016",8,15,0
"2014",9,15,0.683333333333333
"2015",9,15,0.7
"2016",9,15,0
"2014",10,15,0.729166666666667
"2015",10,15,0.733333333333333
"2016",10,15,0
"2014",11,15,0.704166666666667
"2015",11,15,0.745833333333333
"2014",12,15,0.733333333333333
"2015",12,15,0
"2015",1,16,0.741666666666667
"2016",1,16,0.733333333333333
"2015",2,16,0.773333333333333
"2016",2,16,0.7125
"2015",3,16,0.754166666666667
"2016",3,16,0.608333333333333
"2015",4,16,0.704166666666667
"2016",4,16,0
"2015",5,16,0.604166666666667
"2016",5,16,0
"2015",6,16,0.558333333333333
"2016",6,16,0.505
"2014",7,16,0.583333333333333
"2015",7,16,0.604166666666667
"2016",7,16,0
"2014",8,16,0.620833333333333
"2015",8,16,0.579166666666667
"2016",8,16,0
"2014",9,16,0.683333333333333
"2015",9,16,0.7
"2016",9,16,0
"2014",10,16,0.725
"2015",10,16,0.729166666666667
"2016",10,16,0
"2014",11,16,0.7125
"2015",11,16,0.745833333333333
"2014",12,16,0.733333333333333
"2015",12,16,0
"2015",1,17,0.741666666666667
"2016",1,17,0.7375
"2015",2,17,0.770833333333333
"2016",2,17,0.7125
"2015",3,17,0.675
"2016",3,17,0.65
"2015",4,17,0.716666666666667
"2016",4,17,0
"2015",5,17,0.604166666666667
"2016",5,17,0
"2015",6,17,0.4125
"2016",6,17,0.505
"2014",7,17,0.583333333333333
"2015",7,17,0
"2016",7,17,0
"2014",8,17,0.620833333333333
"2015",8,17,0.579166666666667
"2016",8,17,0
"2014",9,17,0.454166666666667
"2015",9,17,0.5
"2016",9,17,0
"2014",10,17,0.679166666666667
"2015",10,17,0.6625
"2016",10,17,0
"2014",11,17,0.7125
"2015",11,17,0.745833333333333
"2014",12,17,0.733333333333333
"2015",12,17,0
"2015",1,18,0.741666666666667
"2016",1,18,0.733333333333333
"2015",2,18,0.770833333333333
"2016",2,18,0.695833333333333
"2015",3,18,0.679166666666667
"2016",3,18,0.65
"2015",4,18,0.695833333333333
"2016",4,18,0
"2015",5,18,0.591666666666667
"2016",5,18,0
"2015",6,18,0.4125
"2016",6,18,0.505
"2014",7,18,0.583333333333333
"2015",7,18,0
"2016",7,18,0
"2014",8,18,0.633333333333333
"2015",8,18,0.579166666666667
"2016",8,18,0
"2014",9,18,0.595833333333333
"2015",9,18,0.675
"2016",9,18,0
"2014",10,18,0.679166666666667
"2015",10,18,0.6625
"2016",10,18,0
"2014",11,18,0.725
"2015",11,18,0
"2014",12,18,0.729166666666667
"2015",12,18,0
"2015",1,19,0.741666666666667
"2016",1,19,0.733333333333333
"2015",2,19,0.754166666666667
"2016",2,19,0.695833333333333
"2015",3,19,0.679166666666667
"2016",3,19,0.65
"2015",4,19,0.716666666666667
"2016",4,19,0
"2015",5,19,0.591666666666667
"2016",5,19,0
"2015",6,19,0.4125
"2016",6,19,0.505
"2014",7,19,0.583333333333333
"2015",7,19,0
"2016",7,19,0
"2014",8,19,0.633333333333333
"2015",8,19,0.579166666666667
"2016",8,19,0
"2014",9,19,0.716666666666667
"2015",9,19,0.583333333333333
"2016",9,19,0
"2014",10,19,0.679166666666667
"2015",10,19,0.725
"2016",10,19,0
"2014",11,19,0.725
"2015",11,19,0
"2014",12,19,0.725
"2015",12,19,0
"2015",1,20,0.733333333333333
"2016",1,20,0.733333333333333
"2015",2,20,0.754166666666667
"2016",2,20,0.695833333333333
"2015",3,20,0.675
"2016",3,20,0.65
"2015",4,20,0.704166666666667
"2016",4,20,0
"2015",5,20,0.591666666666667
"2016",5,20,0
"2015",6,20,0.4125
"2016",6,20,0.505
"2014",7,20,0.583333333333333
"2015",7,20,0
"2016",7,20,0
"2014",8,20,0.641666666666667
"2015",8,20,0.579166666666667
"2016",8,20,0
"2014",9,20,0.7125
"2015",9,20,0.704166666666667
"2016",9,20,0
"2014",10,20,0.729166666666667
"2015",10,20,0.758333333333333
"2016",10,20,0
"2014",11,20,0.725
"2015",11,20,0.741666666666667
"2014",12,20,0.729166666666667
"2015",12,20,0
"2015",1,21,0.733333333333333
"2016",1,21,0.733333333333333
"2015",2,21,0.754166666666667
"2016",2,21,0.695833333333333
"2015",3,21,0.616666666666667
"2016",3,21,0.65
"2015",4,21,0.691666666666667
"2016",4,21,0.6375
"2015",5,21,0.591666666666667
"2016",5,21,0
"2015",6,21,0.4125
"2016",6,21,0.505
"2014",7,21,0.583333333333333
"2015",7,21,0
"2016",7,21,0
"2014",8,21,0.645833333333333
"2015",8,21,0.579166666666667
"2016",8,21,0
"2014",9,21,0.708333333333333
"2015",9,21,0.704166666666667
"2016",9,21,0
"2014",10,21,0.729166666666667
"2015",10,21,0.591666666666667
"2016",10,21,0
"2014",11,21,0.725
"2015",11,21,0.758333333333333
"2014",12,21,0.729166666666667
"2015",12,21,0
"2015",1,22,0.733333333333333
"2016",1,22,0.729166666666667
"2015",2,22,0.754166666666667
"2016",2,22,0.695833333333333
"2015",3,22,0.616666666666667
"2016",3,22,0.65
"2015",4,22,0.683333333333333
"2016",4,22,0.6375
"2015",5,22,0.566666666666667
"2016",5,22,0
"2015",6,22,0.4
"2016",6,22,0.505
"2014",7,22,0.608333333333333
"2015",7,22,0
"2016",7,22,0
"2014",8,22,0.645833333333333
"2015",8,22,0.579166666666667
"2016",8,22,0
"2014",9,22,0.716666666666667
"2015",9,22,0.704166666666667
"2016",9,22,0
"2014",10,22,0.429166666666667
"2015",10,22,0.7625
"2016",10,22,0
"2014",11,22,0.725
"2015",11,22,0.741666666666667
"2014",12,22,0.729166666666667
"2015",12,22,0
"2015",1,23,0.7375
"2016",1,23,0.729166666666667
"2015",2,23,0.754166666666667
"2016",2,23,0.691666666666667
"2015",3,23,0.620833333333333
"2016",3,23,0.670833333333333
"2015",4,23,0.670833333333333
"2016",4,23,0.6375
"2015",5,23,0.483333333333333
"2016",5,23,0
"2015",6,23,0.554166666666667
"2016",6,23,0.505
"2014",7,23,0.616666666666667
"2015",7,23,0
"2016",7,23,0
"2014",8,23,0.645833333333333
"2015",8,23,0.579166666666667
"2016",8,23,0
"2014",9,23,0.725
"2015",9,23,0
"2016",9,23,0
"2014",10,23,0.7125
"2015",10,23,0.770833333333333
"2016",10,23,0
"2014",11,23,0.725
"2015",11,23,0.741666666666667
"2014",12,23,0.729166666666667
"2015",12,23,0
"2015",1,24,0.741666666666667
"2016",1,24,0.733333333333333
"2015",2,24,0.754166666666667
"2016",2,24,0.691666666666667
"2015",3,24,0.266666666666667
"2016",3,24,0.608333333333333
"2015",4,24,0.679166666666667
"2016",4,24,0.6375
"2015",5,24,0.558333333333333
"2016",5,24,0
"2015",6,24,0.558333333333333
"2016",6,24,0.505
"2014",7,24,0.604166666666667
"2015",7,24,8.57083333333333
"2016",7,24,0
"2014",8,24,0.645833333333333
"2015",8,24,0.654166666666667
"2016",8,24,0
"2014",9,24,0.725
"2015",9,24,0.720833333333333
"2016",9,24,0
"2014",10,24,0.7125
"2015",10,24,0.691666666666667
"2016",10,24,0
"2014",11,24,0.729166666666667
"2015",11,24,0.741666666666667
"2014",12,24,0.729166666666667
"2015",12,24,0
"2015",1,25,0.729166666666667
"2016",1,25,0
"2015",2,25,0.779166666666667
"2016",2,25,0.691666666666667
"2015",3,25,0
"2016",3,25,0.608333333333333
"2015",4,25,0.670833333333333
"2016",4,25,0.6375
"2015",5,25,0.1375
"2016",5,25,0
"2015",6,25,0.55
"2016",6,25,0.505
"2014",7,25,0.604166666666667
"2015",7,25,8.57083333333333
"2016",7,25,0
"2014",8,25,0.645833333333333
"2015",8,25,0.654166666666667
"2016",8,25,0
"2014",9,25,0.720833333333333
"2015",9,25,0
"2016",9,25,0
"2014",10,25,0.720833333333333
"2015",10,25,0.758333333333333
"2016",10,25,0
"2014",11,25,0.733333333333333
"2015",11,25,0.729166666666667
"2014",12,25,0.729166666666667
"2015",12,25,0
"2015",1,26,0.729166666666667
"2016",1,26,0
"2015",2,26,0.779166666666667
"2016",2,26,0.708333333333333
"2015",3,26,0.0125
"2016",3,26,0.608333333333333
"2015",4,26,0.679166666666667
"2016",4,26,0.645833333333333
"2015",5,26,0.516666666666667
"2016",5,26,0
"2015",6,26,0.5375
"2016",6,26,0.505
"2014",7,26,0.604166666666667
"2015",7,26,8.57083333333333
"2016",7,26,0
"2014",8,26,0.645833333333333
"2015",8,26,0.654166666666667
"2016",8,26,0
"2014",9,26,0.725
"2015",9,26,0
"2016",9,26,0
"2014",10,26,0.716666666666667
"2015",10,26,0.770833333333333
"2016",10,26,0
"2014",11,26,0.7375
"2015",11,26,0.741666666666667
"2014",12,26,0.729166666666667
"2015",12,26,0
"2015",1,27,0.741666666666667
"2016",1,27,0
"2015",2,27,0.779166666666667
"2016",2,27,0.7
"2015",3,27,0.645833333333333
"2016",3,27,0.608333333333333
"2015",4,27,0.6625
"2016",4,27,0.645833333333333
"2015",5,27,0.604166666666667
"2016",5,27,0
"2015",6,27,0.5375
"2016",6,27,0.505
"2014",7,27,0.541666666666667
"2015",7,27,0
"2016",7,27,0
"2014",8,27,0.645833333333333
"2015",8,27,0.658333333333333
"2016",8,27,0
"2014",9,27,0.716666666666667
"2015",9,27,0
"2016",9,27,0
"2014",10,27,0.716666666666667
"2015",10,27,0.7625
"2016",10,27,0
"2014",11,27,0.7375
"2015",11,27,0.7375
"2014",12,27,0.720833333333333
"2015",12,27,0
"2015",1,28,0.741666666666667
"2016",1,28,0
"2015",2,28,0.775
"2016",2,28,0.704166666666667
"2015",3,28,0.25
"2016",3,28,0.608333333333333
"2015",4,28,0.654166666666667
"2016",4,28,0.645833333333333
"2015",5,28,0.595833333333333
"2016",5,28,0
"2015",6,28,0.5375
"2016",6,28,0.505
"2014",7,28,0.5875
"2015",7,28,0
"2016",7,28,0
"2014",8,28,0.2875
"2015",8,28,0.5625
"2016",8,28,0
"2014",9,28,0.716666666666667
"2015",9,28,0
"2016",9,28,0
"2014",10,28,0.733333333333333
"2015",10,28,0.766666666666667
"2016",10,28,0.70375
"2014",11,28,0.720833333333333
"2015",11,28,0.741666666666667
"2014",12,28,0.725
"2015",12,28,0
"2015",1,29,0.741666666666667
"2016",1,29,0
"2016",2,29,0.704166666666667
"2015",3,29,0.25
"2016",3,29,0.608333333333333
"2015",4,29,0.658333333333333
"2016",4,29,0.625
"2015",5,29,0.533333333333333
"2016",5,29,0
"2015",6,29,0.5375
"2016",6,29,0.505
"2014",7,29,0.583333333333333
"2015",7,29,0
"2016",7,29,0
"2014",8,29,0.666666666666667
"2015",8,29,0.658333333333333
"2016",8,29,0
"2014",9,29,0.725
"2015",9,29,0.695833333333333
"2016",9,29,0
"2014",10,29,0.733333333333333
"2015",10,29,0.775
"2016",10,29,0.7
"2014",11,29,0.729166666666667
"2015",11,29,0.704166666666667
"2014",12,29,0.725
"2015",12,29,0.733333333333333
"2015",1,30,0.733333333333333
"2016",1,30,0
"2015",3,30,0.775
"2016",3,30,0.604166666666667
"2015",4,30,0.641666666666667
"2016",4,30,0.620833333333333
"2015",5,30,0.541666666666667
"2016",5,30,0
"2015",6,30,0.504166666666667
"2016",6,30,0.505
"2015",7,30,0
"2016",7,30,0
"2014",8,30,0.675
"2015",8,30,0.6625
"2016",8,30,0
"2014",9,30,0.725
"2015",9,30,0
"2016",9,30,0
"2015",10,30,0.766666666666667
"2016",10,30,0
"2014",11,30,0.729166666666667
"2015",11,30,0.704166666666667
"2015",12,30,0
"2015",1,31,0.7125
"2016",1,31,0
"2015",3,31,0.7625
"2016",3,31,0.604166666666667
"2015",5,31,0.595833333333333
"2016",5,31,0
"2015",7,31,0
"2016",7,31,0
"2015",8,31,0.658333333333333
"2016",8,31,0
"2015",10,31,0.725
"2016",10,31,0
"2015",12,31,0
