"Year","Month","Day","Generacion_MWh"
"2015",2,11,23.7141666666667
"2016",2,11,23.66625
"2015",3,11,23.9804166666667
"2016",3,11,23.6654166666667
"2015",4,11,13.6204166666667
"2016",4,11,21.735
"2015",5,11,18.6545833333333
"2016",5,11,14.7125
"2015",6,11,16.5925
"2016",6,11,14.95875
"2015",7,11,17.22125
"2016",7,11,16.34375
"2015",8,11,16.72875
"2016",8,11,19.5479166666667
"2015",9,11,23.6595833333333
"2016",9,11,22.9725
"2015",10,11,26.4666666666667
"2016",10,11,25.6408333333333
"2015",11,11,22.6354166666667
"2015",12,11,28.2058333333333
"2015",1,12,16.2191666666667
"2016",1,12,19.3241666666667
"2015",2,12,25.75625
"2016",2,12,24.3820833333333
"2015",3,12,24.5479166666667
"2016",3,12,24.31
"2015",4,12,19.5641666666667
"2016",4,12,16.0416666666667
"2015",5,12,18.4008333333333
"2016",5,12,16.9416666666667
"2015",6,12,16.82125
"2016",6,12,15.90125
"2015",7,12,17.43625
"2016",7,12,17.0245833333333
"2015",8,12,20.4816666666667
"2016",8,12,19.5391666666667
"2015",9,12,23.6708333333333
"2016",9,12,23.8166666666667
"2015",10,12,26.5583333333333
"2016",10,12,26.1170833333333
"2015",11,12,26.1683333333333
"2015",12,12,28.2808333333333
"2015",1,13,16.3108333333333
"2016",1,13,27.605
"2015",2,13,24.6670833333333
"2016",2,13,22.6733333333333
"2015",3,13,21.3441666666667
"2016",3,13,23.55125
"2015",4,13,20.72
"2016",4,13,19.7795833333333
"2015",5,13,18.7120833333333
"2016",5,13,16.8
"2015",6,13,16.8358333333333
"2016",6,13,16.1125
"2015",7,13,16.9216666666667
"2016",7,13,17.2958333333333
"2015",8,13,21.1183333333333
"2016",8,13,19.73375
"2015",9,13,23.845
"2016",9,13,24.0433333333333
"2015",10,13,26.8375
"2016",10,13,25.9875
"2015",11,13,16.16
"2015",12,13,28.5445833333333
"2015",1,14,25.08375
"2016",1,14,27.8458333333333
"2015",2,14,25.2916666666667
"2016",2,14,25.0475
"2015",3,14,20.36875
"2016",3,14,24.08125
"2015",4,14,20.75875
"2016",4,14,19.6458333333333
"2015",5,14,18.6358333333333
"2016",5,14,16.26
"2015",6,14,16.3575
"2016",6,14,16.3066666666667
"2015",7,14,12.7545833333333
"2016",7,14,17.4491666666667
"2015",8,14,21.3158333333333
"2016",8,14,20.8217391304348
"2015",9,14,23.35
"2016",9,14,19.4408333333333
"2015",10,14,26.8395833333333
"2016",10,14,22.92875
"2015",11,14,18.40375
"2015",12,14,6.44541666666667
"2015",1,15,24.3445833333333
"2016",1,15,27.6029166666667
"2015",2,15,26.4045833333333
"2016",2,15,25.32
"2015",3,15,22.8333333333333
"2016",3,15,23.7879166666667
"2015",4,15,19.4516666666667
"2016",4,15,19.5141666666667
"2015",5,15,18.3379166666667
"2016",5,15,18.2375
"2015",6,15,16.5116666666667
"2016",6,15,16.2579166666667
"2015",7,15,17.8529166666667
"2016",7,15,17.6970833333333
"2015",8,15,20.7516666666667
"2016",8,15,19.9354166666667
"2015",9,15,23.7208333333333
"2016",9,15,23.37375
"2015",10,15,26.6791666666667
"2016",10,15,24.9416666666667
"2015",11,15,28.0941666666667
"2015",12,15,0
"2015",1,16,26.5304166666667
"2016",1,16,28.2791666666667
"2015",2,16,26.4375
"2016",2,16,23.5708333333333
"2015",3,16,21.4175
"2016",3,16,23.40125
"2015",4,16,21.01875
"2016",4,16,19.4416666666667
"2015",5,16,18.4641666666667
"2016",5,16,17.3166666666667
"2015",6,16,16.7879166666667
"2016",6,16,15.77875
"2015",7,16,17.9270833333333
"2016",7,16,17.5016666666667
"2015",8,16,10.5770833333333
"2016",8,16,20.1475
"2015",9,16,23.75
"2016",9,16,23.0025
"2015",10,16,13.8208333333333
"2016",10,16,24.2208333333333
"2015",11,16,28.2625
"2015",12,16,0
"2015",1,17,13.2841666666667
"2016",1,17,28.7083333333333
"2015",2,17,26.0175
"2016",2,17,22.4691666666667
"2015",3,17,20.0879166666667
"2016",3,17,23.33625
"2015",4,17,19.845
"2016",4,17,4.94791666666667
"2015",5,17,18.0479166666667
"2016",5,17,18.0566666666667
"2015",6,17,15.08875
"2016",6,17,15.5941666666667
"2015",7,17,17.9720833333333
"2016",7,17,18.215
"2015",8,17,20.99375
"2016",8,17,20.3033333333333
"2015",9,17,23.6375
"2016",9,17,23.4145833333333
"2015",10,17,22.3041666666667
"2016",10,17,26.875
"2015",11,17,28.3858333333333
"2015",12,17,0
"2015",1,18,16.0808333333333
"2016",1,18,27.5208333333333
"2015",2,18,22.3979166666667
"2016",2,18,16.4791666666667
"2015",3,18,20.11625
"2016",3,18,22.7245833333333
"2015",4,18,18.3345833333333
"2016",4,18,13.3083333333333
"2015",5,18,17.9675
"2016",5,18,18.3229166666667
"2015",6,18,15.7441666666667
"2016",6,18,13.37375
"2015",7,18,17.9691666666667
"2016",7,18,17.3891666666667
"2015",8,18,19.4183333333333
"2016",8,18,20.6283333333333
"2015",9,18,24.05
"2016",9,18,23.5125
"2015",10,18,7.9625
"2016",10,18,25.5345833333333
"2015",11,18,28.2395833333333
"2015",12,18,0
"2015",1,19,23.2754166666667
"2016",1,19,26.8125
"2015",2,19,22.06
"2016",2,19,23.8291666666667
"2015",3,19,16.2458333333333
"2016",3,19,22.5075
"2015",4,19,20.475
"2016",4,19,18.3954166666667
"2015",5,19,18.10875
"2016",5,19,18.2929166666667
"2015",6,19,15.6633333333333
"2016",6,19,16.3766666666667
"2015",7,19,18.0075
"2016",7,19,17.375
"2015",8,19,8.51
"2016",8,19,21.0204166666667
"2015",9,19,23.8416666666667
"2016",9,19,23.4833333333333
"2015",10,19,12.3166666666667
"2016",10,19,26.4370833333333
"2015",11,19,28.4104166666667
"2015",12,19,18.33125
"2015",1,20,22.3066666666667
"2016",1,20,25.3304166666667
"2015",2,20,24.4808333333333
"2016",2,20,24.26375
"2015",3,20,19.8720833333333
"2016",3,20,22.6329166666667
"2015",4,20,21.01375
"2016",4,20,14.8733333333333
"2015",5,20,18.1441666666667
"2016",5,20,18.1579166666667
"2015",6,20,15.32375
"2016",6,20,16.2695833333333
"2015",7,20,17.8691666666667
"2016",7,20,17.0183333333333
"2015",8,20,21.0416666666667
"2016",8,20,20.8225
"2015",9,20,23.6958333333333
"2016",9,20,23.7033333333333
"2015",10,20,23.2708333333333
"2016",10,20,26.685
"2015",11,20,28.2729166666667
"2015",12,20,27.0708333333333
"2015",1,21,18.5241666666667
"2016",1,21,27.1804166666667
"2015",2,21,22.7933333333333
"2016",2,21,22.96625
"2015",3,21,16.8345833333333
"2016",3,21,21.2045833333333
"2015",4,21,20.8308333333333
"2016",4,21,18.9120833333333
"2015",5,21,17.6645833333333
"2016",5,21,17.875
"2015",6,21,16.09375
"2016",6,21,16.3879166666667
"2015",7,21,14.2754166666667
"2016",7,21,17.1483333333333
"2015",8,21,17.2729166666667
"2016",8,21,20.9458333333333
"2015",9,21,23.9375
"2016",9,21,23.3029166666667
"2015",10,21,25.9708333333333
"2016",10,21,26.3316666666667
"2015",11,21,27.81375
"2015",12,21,27.6920833333333
"2015",1,22,27.7841666666667
"2016",1,22,27.1891666666667
"2015",2,22,25.6658333333333
"2016",2,22,18.7625
"2015",3,22,10.925
"2016",3,22,21.5528
"2015",4,22,20.2616666666667
"2016",4,22,19.2691666666667
"2015",5,22,17.6116666666667
"2016",5,22,17.8670833333333
"2015",6,22,15.1875
"2016",6,22,16.41625
"2015",7,22,16.7291666666667
"2016",7,22,17.7041666666667
"2015",8,22,17.5375
"2016",8,22,20.5429166666667
"2015",9,22,24.0729166666667
"2016",9,22,23.48625
"2015",10,22,25.9166666666667
"2016",10,22,26.7754166666667
"2015",11,22,27.65875
"2015",12,22,27.6920833333333
"2015",1,23,27.6991666666667
"2016",1,23,27.51625
"2015",2,23,25.2870833333333
"2016",2,23,22.2479166666667
"2015",3,23,15.12375
"2016",3,23,22.0570833333333
"2015",4,23,19.2675
"2016",4,23,19.20125
"2015",5,23,17.0245833333333
"2016",5,23,17.7941666666667
"2015",6,23,11.3570833333333
"2016",6,23,16.2795833333333
"2015",7,23,17.8658333333333
"2016",7,23,18.1295833333333
"2015",8,23,20.9275
"2016",8,23,19.9616666666667
"2015",9,23,24.4708333333333
"2016",9,23,23.61125
"2015",10,23,25.61
"2016",10,23,26.4283333333333
"2015",11,23,27.4229166666667
"2015",12,23,17.2770833333333
"2015",1,24,27.2795833333333
"2016",1,24,27.13
"2015",2,24,24.9733333333333
"2016",2,24,15.3779166666667
"2015",3,24,0
"2016",3,24,23.1154166666667
"2015",4,24,18.74
"2016",4,24,15.2029166666667
"2015",5,24,14.64625
"2016",5,24,16.7925
"2015",6,24,16.06125
"2016",6,24,12.33375
"2015",7,24,17.95625
"2016",7,24,17.7025
"2015",8,24,21.2883333333333
"2016",8,24,20.93625
"2015",9,24,24.6041666666667
"2016",9,24,24.0895833333333
"2015",10,24,20.8416666666667
"2016",10,24,26.8275
"2015",11,24,27.54375
"2015",12,24,13.2016666666667
"2015",1,25,27.2841666666667
"2016",1,25,25.9041666666667
"2015",2,25,25.6
"2016",2,25,19.9379166666667
"2015",3,25,0
"2016",3,25,22.5766666666667
"2015",4,25,19.5241666666667
"2016",4,25,19.2691666666667
"2015",5,25,10.6016666666667
"2016",5,25,15.8958333333333
"2015",6,25,16.1325
"2016",6,25,13.2591666666667
"2015",7,25,17.98625
"2016",7,25,18.21125
"2015",8,25,21.7433333333333
"2016",8,25,20.48125
"2015",9,25,24.875
"2016",9,25,23.80875
"2015",10,25,24.7775
"2016",10,25,26.7645833333333
"2015",11,25,25.0820833333333
"2015",12,25,11.8275
"2015",1,26,26.4375
"2016",1,26,27.4475
"2015",2,26,24.9754166666667
"2016",2,26,22.59375
"2015",3,26,1.93208333333333
"2016",3,26,23.5533333333333
"2015",4,26,19.12
"2016",4,26,18.665
"2015",5,26,10.19
"2016",5,26,17.18125
"2015",6,26,13.2829166666667
"2016",6,26,17.23875
"2015",7,26,18.8529166666667
"2016",7,26,18.42625
"2015",8,26,21.7333333333333
"2016",8,26,21.0295833333333
"2015",9,26,25.2791666666667
"2016",9,26,24.0766666666667
"2015",10,26,24.9
"2016",10,26,26.6583333333333
"2015",11,26,26.7429166666667
"2015",12,26,27.0533333333333
"2015",1,27,27.1370833333333
"2016",1,27,26.6779166666667
"2015",2,27,24.9229166666667
"2016",2,27,22.7966666666667
"2015",3,27,15.0429166666667
"2016",3,27,21.9454166666667
"2015",4,27,19.6566666666667
"2016",4,27,19.5770833333333
"2015",5,27,16.73625
"2016",5,27,11.2266666666667
"2015",6,27,11.0770833333333
"2016",6,27,16.0383333333333
"2015",7,27,18.6225
"2016",7,27,18.385
"2015",8,27,21.8125
"2016",8,27,12.9558333333333
"2015",9,27,25.1125
"2016",9,27,24.0766666666667
"2015",10,27,26.3791666666667
"2016",10,27,27.2233333333333
"2015",11,27,27.07
"2015",12,27,23.905
"2015",1,28,26.7425
"2016",1,28,26.915
"2015",2,28,24.6658333333333
"2016",2,28,24.0770833333333
"2015",3,28,21.9933333333333
"2016",3,28,21.5133333333333
"2015",4,28,20.0654166666667
"2016",4,28,18.2704166666667
"2015",5,28,17.3854166666667
"2016",5,28,17.35875
"2015",6,28,16.1366666666667
"2016",6,28,9.8425
"2015",7,28,18.75375
"2016",7,28,18.1366666666667
"2015",8,28,21.5916666666667
"2016",8,28,22.705
"2015",9,28,24.7166666666667
"2016",9,28,24.0470833333333
"2015",10,28,27.2291666666667
"2016",10,28,26.9204166666667
"2015",11,28,28.1175
"2015",12,28,28.2816666666667
"2015",1,29,19.2466666666667
"2016",1,29,27.1883333333333
"2016",2,29,23.8458333333333
"2015",3,29,22.5029166666667
"2016",3,29,21.585
"2015",4,29,19.87
"2016",4,29,19.48375
"2015",5,29,17.4483333333333
"2016",5,29,16.8608333333333
"2015",6,29,9.65875
"2016",6,29,15.8979166666667
"2015",7,29,18.7025
"2016",7,29,18.5016666666667
"2015",8,29,21.8558333333333
"2016",8,29,22.2258333333333
"2015",9,29,25.5375
"2016",9,29,24.4175
"2015",10,29,27.5041666666667
"2016",10,29,26.7283333333333
"2015",11,29,28.1175
"2015",12,29,28.4529166666667
"2015",1,30,19.8933333333333
"2016",1,30,27.00375
"2015",3,30,22.7029166666667
"2016",3,30,21.9158333333333
"2015",4,30,19.3341666666667
"2016",4,30,18.2375
"2015",5,30,17.6308333333333
"2016",5,30,17.0120833333333
"2015",6,30,14.27625
"2016",6,30,16.3258333333333
"2015",7,30,19.42
"2016",7,30,18.3291666666667
"2015",8,30,21.5458333333333
"2016",8,30,22.055
"2015",9,30,25.5708333333333
"2016",9,30,24.6320833333333
"2015",10,30,26.9208333333333
"2016",10,30,26.92625
"2015",11,30,26.7725
"2015",12,30,28.3941666666667
"2015",1,31,23.8279166666667
"2016",1,31,27.1845833333333
"2015",3,31,22.19125
"2016",3,31,21.2045833333333
"2015",5,31,17.4833333333333
"2016",5,31,17.1658333333333
"2015",7,31,19.1745833333333
"2016",7,31,17.88625
"2015",8,31,21.4045833333333
"2016",8,31,22.2783333333333
"2015",10,31,27.9
"2016",10,31,27.0495833333333
"2015",12,31,27.8183333333333
