"Year","Month","Day","Generacion_MWh"
"2015",1,1,37.2708333333333
"2016",1,1,40.0541666666667
"2015",2,1,35.625
"2016",2,1,32.6
"2015",3,1,33.5291666666667
"2016",3,1,35.0833333333333
"2015",4,1,28.9666666666667
"2016",4,1,25.575
"2015",5,1,25.1291666666667
"2016",5,1,21.66
"2014",6,1,20.9333333333333
"2015",6,1,20.9208333333333
"2016",6,1,11.8458333333333
"2014",7,1,20.9416666666667
"2015",7,1,20.2208333333333
"2016",7,1,12.3625
"2014",8,1,23.2291666666667
"2015",8,1,24.2375
"2016",8,1,18.5875
"2014",9,1,19.7125
"2015",9,1,29.1375
"2016",9,1,28.6
"2014",10,1,33.2916666666667
"2015",10,1,26.6708333333333
"2016",10,1,30.1958333333333
"2014",11,1,37.55
"2015",11,1,19.8791666666667
"2014",12,1,38.3166666666667
"2015",12,1,40.1583333333333
"2015",1,2,38.6125
"2016",1,2,40.5458333333333
"2015",2,2,34.9166666666667
"2016",2,2,37.0291666666667
"2015",3,2,34.2083333333333
"2016",3,2,35.1958333333333
"2015",4,2,27.4666666666667
"2016",4,2,28.3375
"2015",5,2,22.1041666666667
"2016",5,2,20.07
"2014",6,2,20.625
"2015",6,2,20.8625
"2016",6,2,5.4875
"2014",7,2,21.15
"2015",7,2,20.1416666666667
"2016",7,2,15.4375
"2014",8,2,23.7
"2015",8,2,23.7125
"2016",8,2,22.6916666666667
"2014",9,2,27.9916666666667
"2015",9,2,28.7416666666667
"2016",9,2,27.4875
"2014",10,2,27.5833333333333
"2015",10,2,33.8375
"2016",10,2,28.6375
"2014",11,2,37.1666666666667
"2015",11,2,34.3125
"2014",12,2,38.6125
"2015",12,2,37.9666666666667
"2015",1,3,38.4708333333333
"2016",1,3,39.9125
"2015",2,3,35.8041666666667
"2016",2,3,38.0541666666667
"2015",3,3,34.4166666666667
"2016",3,3,34.3708333333333
"2015",4,3,27.1083333333333
"2016",4,3,19.6333333333333
"2015",5,3,24.9416666666667
"2016",5,3,20.8625
"2014",6,3,14.1833333333333
"2015",6,3,19.875
"2016",6,3,9.36666666666667
"2014",7,3,21.6
"2015",7,3,20.5625
"2016",7,3,4.99583333333333
"2014",8,3,23.925
"2015",8,3,18.5166666666667
"2016",8,3,22.65
"2014",9,3,29.6041666666667
"2015",9,3,29.1833333333333
"2016",9,3,29.0833333333333
"2014",10,3,13.0333333333333
"2015",10,3,33.7875
"2016",10,3,32.9125
"2014",11,3,30.1041666666667
"2015",11,3,29.1041666666667
"2014",12,3,37.8
"2015",12,3,39.2708333333333
"2015",1,4,33.7416666666667
"2016",1,4,36.4291666666667
"2015",2,4,36.6958333333333
"2016",2,4,37.8708333333333
"2015",3,4,34.5
"2016",3,4,29.8166666666667
"2015",4,4,28.7875
"2016",4,4,15.6916666666667
"2015",5,4,24.7083333333333
"2016",5,4,22.3708333333333
"2014",6,4,20.9208333333333
"2015",6,4,19.7541666666667
"2016",6,4,10.475
"2014",7,4,12.5333333333333
"2015",7,4,20.6041666666667
"2016",7,4,15.3666666666667
"2014",8,4,24.1416666666667
"2015",8,4,17.2458333333333
"2016",8,4,20.4958333333333
"2014",9,4,28.4833333333333
"2015",9,4,29.6958333333333
"2016",9,4,29.6833333333333
"2014",10,4,33.7208333333333
"2015",10,4,34.5166666666667
"2016",10,4,32.2083333333333
"2014",11,4,30.7541666666667
"2015",11,4,39.8583333333333
"2014",12,4,38.9083333333333
"2015",12,4,40.65
"2015",1,5,31.7625
"2016",1,5,24.9875
"2015",2,5,33.875
"2016",2,5,37.9666666666667
"2015",3,5,33.4166666666667
"2016",3,5,33.5958333333333
"2015",4,5,28.6291666666667
"2016",4,5,17.8291666666667
"2015",5,5,24.775
"2016",5,5,18.8666666666667
"2014",6,5,20.9125
