"Year","Month","Day","Generacion_MWh"
"2014",11,10,0.2625
"2015",11,10,0.322916666666667
"2014",12,10,0.2625
"2015",12,10,0.3275
"2015",1,11,0.265
"2016",1,11,0.310416666666667
"2015",2,11,0
"2016",2,11,0.337083333333333
"2015",3,11,0.310833333333333
"2016",3,11,0.284166666666667
"2015",4,11,0.2975
"2016",4,11,0.0454166666666667
"2015",5,11,0.232083333333333
"2016",5,11,0
"2014",6,11,0.175
"2015",6,11,0.195833333333333
"2016",6,11,0
"2014",7,11,0.175
"2015",7,11,0.03125
"2016",7,11,0.172916666666667
"2014",8,11,0.241666666666667
"2015",8,11,0.0641666666666667
"2016",8,11,0
"2014",9,11,0.2625
"2015",9,11,0.31375
"2016",9,11,0
"2014",10,11,0.2625
"2015",10,11,0.338333333333333
"2016",10,11,0
"2014",11,11,0.2625
"2015",11,11,0.360416666666667
"2014",12,11,0.2625
"2015",12,11,0.320833333333333
"2015",1,12,0.262916666666667
"2016",1,12,0.309166666666667
"2015",2,12,0
"2016",2,12,0.297083333333333
"2015",3,12,0.307916666666667
"2016",3,12,0.2525
"2015",4,12,0.286666666666667
"2016",4,12,0.0620833333333333
"2015",5,12,0.229583333333333
"2016",5,12,0.258333333333333
"2014",6,12,0.175
"2015",6,12,0.196666666666667
"2016",6,12,0
"2014",7,12,0.175
"2015",7,12,0.00541666666666667
"2016",7,12,0.172916666666667
"2014",8,12,0.175
"2015",8,12,0
"2016",8,12,0
"2014",9,12,0.2625
"2015",9,12,0.313333333333333
"2016",9,12,0
"2014",10,12,0.2625
"2015",10,12,0.19625
"2016",10,12,0
"2014",11,12,0.2625
"2015",11,12,0.355833333333333
"2014",12,12,0.2625
"2015",12,12,0.222083333333333
"2015",1,13,0.317083333333333
"2016",1,13,0.30625
"2015",2,13,0
"2016",2,13,0.32625
"2015",3,13,0.260416666666667
"2016",3,13,0.280416666666667
"2015",4,13,0.295833333333333
"2016",4,13,0.229166666666667
"2015",5,13,0.191666666666667
"2016",5,13,0.0670833333333333
"2014",6,13,0.175
"2015",6,13,0.195
"2016",6,13,0.14375
"2014",7,13,0.175
"2015",7,13,0.135
"2016",7,13,0.172916666666667
"2014",8,13,0.175
"2015",8,13,0.10375
"2016",8,13,0
"2014",9,13,0.2625
"2015",9,13,0.307083333333333
"2016",9,13,0
"2014",10,13,0.2625
"2015",10,13,0.130833333333333
"2016",10,13,0
"2014",11,13,0.2625
"2015",11,13,0.350833333333333
"2014",12,13,0.2625
"2015",12,13,0.300416666666667
"2015",1,14,0
"2016",1,14,0.3025
"2015",2,14,0
"2016",2,14,0.32375
"2015",3,14,0.260416666666667
"2016",3,14,0.277916666666667
"2015",4,14,0.1875
"2016",4,14,0.203333333333333
"2015",5,14,0.258333333333333
"2016",5,14,0.0468
"2014",6,14,0.175
"2015",6,14,0.20125
"2016",6,14,0.167916666666667
"2014",7,14,0.175
"2015",7,14,0.255
"2016",7,14,0.172916666666667
"2014",8,14,0.175
"2015",8,14,0.24875
"2016",8,14,0
"2014",9,14,0.2625
"2015",9,14,0.149583333333333
"2016",9,14,0
"2014",10,14,0.2625
"2015",10,14,0.0654166666666667
"2016",10,14,0
"2014",11,14,0.2625
"2015",11,14,0.347083333333333
"2014",12,14,0.2625
"2015",12,14,0.32875
"2015",1,15,0.357083333333333
"2016",1,15,0.3
"2015",2,15,0
"2016",2,15,0.322916666666667
"2015",3,15,0.260416666666667
"2016",3,15,0.277916666666667
"2015",4,15,0.258333333333333
"2016",4,15,0.207083333333333
"2015",5,15,0.258333333333333
"2016",5,15,0
"2014",6,15,0.175
"2015",6,15,0.195
"2016",6,15,0.177916666666667
"2014",7,15,0.175
"2015",7,15,0.197916666666667
"2016",7,15,0.172916666666667
"2014",8,15,0.175
"2015",8,15,0.224583333333333
"2016",8,15,0
"2014",9,15,0.2625
"2015",9,15,0.20875
"2016",9,15,0
"2014",10,15,0.2625
"2015",10,15,0.258333333333333
"2016",10,15,0
"2014",11,15,0.2625
"2015",11,15,0.35125
"2014",12,15,0.2625
"2015",12,15,0.295
"2015",1,16,0.355833333333333
"2016",1,16,0.303333333333333
"2015",2,16,0.324583333333333
"2016",2,16,0.312916666666667
"2015",3,16,0.260416666666667
"2016",3,16,0.241666666666667
"2015",4,16,0.1
"2016",4,16,0.278333333333333
"2015",5,16,0.258333333333333
"2016",5,16,0
"2014",6,16,0.175
"2015",6,16,0.1975
"2016",6,16,0.184166666666667
"2014",7,16,0.175
"2015",7,16,0.25125
"2016",7,16,0
"2014",8,16,0.175
"2015",8,16,0.0604166666666667
"2016",8,16,0
"2014",9,16,0.2625
"2015",9,16,0.280416666666667
"2016",9,16,0
"2014",10,16,0.2625
"2015",10,16,0.258333333333333
"2016",10,16,0
"2014",11,16,0.2625
"2015",11,16,0.3225
"2014",12,16,0.2625
"2015",12,16,0.3225
"2015",1,17,0.355833333333333
"2016",1,17,0.305833333333333
