"Year","Month","Day","Generacion_MWh"
"2016",2,5,0.908333333333333
"2015",3,5,0.967083333333333
"2016",3,5,0.922083333333333
"2015",4,5,0.847916666666667
"2016",4,5,0.548333333333333
"2015",5,5,0.762083333333333
"2016",5,5,0
"2015",6,5,0.664166666666667
"2016",6,5,0.25375
"2015",7,5,0.810416666666667
"2016",7,5,0.49625
"2015",8,5,0.14625
"2016",8,5,0
"2015",9,5,0.75
"2016",9,5,0
"2015",10,5,0.55
"2016",10,5,0
"2014",11,5,1.005
"2015",11,5,0.985
"2014",12,5,0
"2015",12,5,0.993333333333333
"2015",1,6,0.98125
"2016",1,6,0.984583333333333
"2015",2,6,0.982916666666667
"2016",2,6,0.9075
"2015",3,6,0.912083333333333
"2016",3,6,0.839166666666667
"2015",4,6,0.847916666666667
"2016",4,6,0.839583333333333
"2015",5,6,0.715
"2016",5,6,0
"2015",6,6,0.664583333333333
"2016",6,6,0.683333333333333
"2015",7,6,0.35875
"2016",7,6,0.49625
"2015",8,6,0.645
"2016",8,6,0
"2015",9,6,0.75
"2016",9,6,0
"2015",10,6,0.749166666666667
"2016",10,6,0
"2014",11,6,1.00333333333333
"2015",11,6,0.9825
"2014",12,6,0
"2015",12,6,0.993333333333333
"2015",1,7,0.964166666666667
"2016",1,7,0.987083333333333
"2015",2,7,0.98375
"2016",2,7,0.908333333333333
"2015",3,7,0.949583333333333
"2016",3,7,0.914583333333333
"2015",4,7,0.847916666666667
"2016",4,7,0.993333333333333
"2015",5,7,0.64625
"2016",5,7,0
"2015",6,7,0.660416666666667
"2016",6,7,0.672083333333333
"2015",7,7,0.634166666666667
"2016",7,7,0.49625
"2015",8,7,0.505833333333333
"2016",8,7,0
"2015",9,7,0
"2016",9,7,0
"2015",10,7,0.95
"2016",10,7,0
"2014",11,7,0.739583333333333
"2015",11,7,0.979583333333333
"2014",12,7,0
"2015",12,7,0.993333333333333
"2015",1,8,0.975833333333333
"2016",1,8,0.985
"2015",2,8,0.97625
"2016",2,8,0.965833333333333
"2015",3,8,0.935416666666667
"2016",3,8,0.753333333333333
"2015",4,8,0.957916666666667
"2016",4,8,0.993333333333333
"2015",5,8,0.753333333333333
"2016",5,8,0
"2015",6,8,0.658333333333333
"2016",6,8,0.64875
"2015",7,8,0.64
"2016",7,8,0.49625
"2015",8,8,0.344583333333333
"2016",8,8,0
"2015",9,8,0
"2016",9,8,0
"2015",10,8,0.930833333333333
"2016",10,8,0
"2014",11,8,1.01
"2015",11,8,0.847916666666667
"2014",12,8,0
"2015",12,8,0.993333333333333
"2015",1,9,0.99875
"2016",1,9,0.9825
"2015",2,9,0.975
"2016",2,9,0.932916666666667
"2015",3,9,0.951666666666667
"2016",3,9,0.90875
"2015",4,9,0.875833333333333
"2016",4,9,0.993333333333333
"2015",5,9,0.56125
"2016",5,9,0
"2015",6,9,0.655833333333333
"2016",6,9,0.47
"2015",7,9,0.413333333333333
"2016",7,9,0.49625
"2015",8,9,0.290416666666667
"2016",8,9,0
"2015",9,9,0
"2016",9,9,0
"2015",10,9,0.712083333333333
"2016",10,9,0
"2014",11,9,1.00833333333333
"2015",11,9,0.661666666666667
"2014",12,9,0
"2015",12,9,0.993333333333333
"2015",1,10,1.0175
"2016",1,10,0.990833333333333
"2015",2,10,0.968333333333333
"2016",2,10,0.964166666666667
"2015",3,10,0.940416666666667
"2016",3,10,0.90625
"2015",4,10,0.873333333333333
"2016",4,10,0.993333333333333
"2015",5,10,0.74
"2016",5,10,0.34875
"2015",6,10,0.654583333333333
"2016",6,10,0.578333333333333
"2015",7,10,0.57
"2016",7,10,0.49625
"2015",8,10,0.35625
"2016",8,10,0
"2015",9,10,0
"2016",9,10,0
"2015",10,10,0.962916666666667
"2016",10,10,0
"2014",11,10,0.969583333333333
"2015",11,10,0.851666666666667
"2014",12,10,0.847916666666667
"2015",12,10,0.993333333333333
"2015",1,11,0.960416666666667
"2016",1,11,0.894166666666667
"2015",2,11,0.847916666666667
"2016",2,11,0.852916666666667
"2015",3,11,0.94375
"2016",3,11,0.90625
"2015",4,11,0.83125
"2016",4,11,0.993333333333333
"2015",5,11,0.6675
"2016",5,11,0.34875
"2015",6,11,0.645
"2016",6,11,0.318333333333333
"2015",7,11,0.540833333333333
"2016",7,11,0.49625
"2015",8,11,0.17
"2016",8,11,0
"2015",9,11,0
"2016",9,11,0
"2015",10,11,0.961666666666667
"2016",10,11,0
"2014",11,11,0.824583333333333
"2015",11,11,0.962916666666667
"2014",12,11,0.847916666666667
"2015",12,11,0.99
"2015",1,12,1.01666666666667
"2016",1,12,0.9275
"2015",2,12,0.96875
"2016",2,12,0.819166666666667
"2015",3,12,0.947083333333333
"2016",3,12,0.6325
"2015",4,12,0.850833333333333
"2016",4,12,0.993333333333333
"2015",5,12,0.733333333333333
"2016",5,12,0.691666666666667
"2015",6,12,0.652083333333333
"2016",6,12,0.340833333333333
"2015",7,12,0.364583333333333
"2016",7,12,0.49625
"2015",8,12,0.340416666666667
"2016",8,12,0
"2015",9,12,0
"2016",9,12,0
"2015",10,12,0.830833333333333
"2016",10,12,0
"2014",11,12,0.682083333333333
"2015",11,12,0.97
"2014",12,12,0.847916666666667
"2015",12,12,0.045
"2015",1,13,0.950416666666667
"2016",1,13,0.982083333333333
"2015",2,13,0.847916666666667
"2016",2,13,0.949166666666667
"2015",3,13,0.9375
"2016",3,13,0.8675
"2015",4,13,0.86
"2016",4,13,0.993333333333333
"2015",5,13,0.735416666666667
"2016",5,13,0.51
"2015",6,13,0.656666666666667
"2016",6,13,0.439583333333333
"2015",7,13,0.00416666666666667
"2016",7,13,0.49625
"2015",8,13,0.799166666666667
"2016",8,13,0
"2015",9,13,0
"2016",9,13,0
"2015",10,13,0.817083333333333
"2016",10,13,0
"2014",11,13,0.175833333333333
"2015",11,13,0.9825
"2014",12,13,0.847916666666667
"2015",12,13,0.045
"2015",1,14,1.02083333333333
"2016",1,14,0.959583333333333
"2015",2,14,0.847916666666667
"2016",2,14,0.954166666666667
"2015",3,14,0.925
"2016",3,14,0.900416666666667
"2015",4,14,0.816666666666667
"2016",4,14,0.993333333333333
"2015",5,14,0.697916666666667
"2016",5,14,0.7108
"2015",6,14,0.64125
"2016",6,14,0.633333333333333
"2015",7,14,0.545416666666667
"2016",7,14,0.49625
"2015",8,14,0.783333333333333
"2016",8,14,0
"2015",9,14,0
"2016",9,14,0
"2015",10,14,0.62375
"2016",10,14,0
"2014",11,14,0
"2015",11,14,0.98
"2014",12,14,0.847916666666667
"2015",12,14,0.969166666666667
"2015",1,15,1.01833333333333
"2016",1,15,0.982916666666667
"2015",2,15,0.847916666666667
"2016",2,15,0.955416666666667
"2015",3,15,0.92
"2016",3,15,0.800416666666667
"2015",4,15,0.79875
"2016",4,15,0.8225
"2015",5,15,0.689583333333333
"2016",5,15,0.209166666666667
"2015",6,15,0.644583333333333
"2016",6,15,0.6225
"2015",7,15,0.67125
"2016",7,15,0.49625
"2015",8,15,0.690416666666667
"2016",8,15,0
"2015",9,15,0
"2016",9,15,0.859166666666667
"2015",10,15,0.92625
"2016",10,15,0
"2014",11,15,0.847916666666667
"2015",11,15,0.787083333333333
"2014",12,15,0
"2015",12,15,0.994166666666667
"2015",1,16,0.847916666666667
"2016",1,16,0.977083333333333
"2015",2,16,0.847916666666667
"2016",2,16,0.93
"2015",3,16,0.92625
"2016",3,16,0.800416666666667
"2015",4,16,0.80625
"2016",4,16,0.8225
"2015",5,16,0.7125
"2016",5,16,0.64375
"2015",6,16,0.651666666666667
"2016",6,16,0.487916666666667
"2015",7,16,0.692916666666667
"2016",7,16,0.49625
"2015",8,16,0.502916666666667
"2016",8,16,0
"2015",9,16,0
"2016",9,16,0
"2015",10,16,0
"2016",10,16,0
"2014",11,16,0.847916666666667
"2015",11,16,0.887916666666667
"2014",12,16,0.847916666666667
"2015",12,16,0.9475
"2015",1,17,0.847916666666667
"2016",1,17,0.96
"2015",2,17,0.847916666666667
"2016",2,17,0.852083333333333
"2015",3,17,0.919583333333333
"2016",3,17,0.89125
"2015",4,17,0.8425
"2016",4,17,0.8225
"2015",5,17,0.705416666666667
"2016",5,17,0.702083333333333
"2015",6,17,0.634583333333333
"2016",6,17,0.643333333333333
"2015",7,17,0.699583333333333
"2016",7,17,0.49625
"2015",8,17,0.810833333333333
"2016",8,17,0
"2015",9,17,0
"2016",9,17,0
"2015",10,17,0
"2016",10,17,0
"2014",11,17,0
"2015",11,17,0.529583333333333
"2014",12,17,0.847916666666667
"2015",12,17,0.945833333333333
"2015",1,18,0.847916666666667
"2016",1,18,0.800416666666667
"2015",2,18,0.847916666666667
"2016",2,18,0.947916666666667
"2015",3,18,0.886666666666667
"2016",3,18,0.900833333333333
"2015",4,18,0.839166666666667
"2016",4,18,0.479583333333333
"2015",5,18,0.70375
"2016",5,18,0.593333333333333
"2015",6,18,0.637083333333333
"2016",6,18,0.64125
"2015",7,18,0.6975
"2016",7,18,0.49625
"2015",8,18,0.8
"2016",8,18,0
"2015",9,18,0
"2016",9,18,0
"2015",10,18,0
"2016",10,18,0
"2014",11,18,0
"2015",11,18,0.441666666666667
"2014",12,18,0.847916666666667
"2015",12,18,0.996666666666667
"2015",1,19,0.571666666666667
"2016",1,19,0.902916666666667
"2015",2,19,0.641666666666667
"2016",2,19,0.993333333333333
"2015",3,19,0.905416666666667
"2016",3,19,0.817916666666667
"2015",4,19,0.720416666666667
"2016",4,19,0.807083333333333
"2015",5,19,0.7
"2016",5,19,0.38125
"2015",6,19,0.588333333333333
"2016",6,19,0.62125
"2015",7,19,0.590416666666667
"2016",7,19,0.49625
"2015",8,19,0.17875
"2016",8,19,0
"2015",9,19,0
"2016",9,19,0
"2015",10,19,0.421666666666667
"2016",10,19,0
"2014",11,19,0
"2015",11,19,0.985
"2014",12,19,0.65375
"2015",12,19,0.996666666666667
"2015",1,20,1.01833333333333
"2016",1,20,0.902916666666667
"2015",2,20,0.94375
"2016",2,20,0.993333333333333
"2015",3,20,0.86875
"2016",3,20,0.86375
"2015",4,20,0.799583333333333
"2016",4,20,0.50375
"2015",5,20,0.711666666666667
"2016",5,20,0.600833333333333
"2015",6,20,0.631666666666667
"2016",6,20,0.644166666666667
"2015",7,20,0.712083333333333
"2016",7,20,0
"2015",8,20,0.802083333333333
"2016",8,20,0
"2015",9,20,0
"2016",9,20,0
"2014",10,20,0.992083333333333
"2015",10,20,0.90625
"2016",10,20,0
"2014",11,20,0
"2015",11,20,0.992083333333333
"2014",12,20,0.64375
"2015",12,20,0.997083333333333
"2015",1,21,0.847916666666667
"2016",1,21,0.902916666666667
"2015",2,21,0.955
"2016",2,21,0.993333333333333
"2015",3,21,0.610416666666667
"2016",3,21,0.855
"2015",4,21,0.823333333333333
"2016",4,21,0.795416666666667
"2015",5,21,0.698333333333333
"2016",5,21,0.704583333333333
"2015",6,21,0.583333333333333
"2016",6,21,0.6475
"2015",7,21,0.375
"2016",7,21,0
"2015",8,21,0.825
"2016",8,21,0
"2015",9,21,0
"2016",9,21,0
"2014",10,21,0.994166666666667
"2015",10,21,0.764166666666667
"2016",10,21,0
"2014",11,21,0
"2015",11,21,0.907916666666667
"2014",12,21,0.664583333333333
"2015",12,21,0.998333333333333
"2015",1,22,0.847916666666667
"2016",1,22,0.993333333333333
"2015",2,22,0.948333333333333
"2016",2,22,0.871666666666667
"2015",3,22,0.89625
"2016",3,22,0.855
"2015",4,22,0.81
"2016",4,22,0.6125
"2015",5,22,0.678333333333333
"2016",5,22,0.546666666666667
"2015",6,22,0.489583333333333
"2016",6,22,0.643333333333333
"2015",7,22,0.1775
"2016",7,22,0
"2015",8,22,0.787083333333333
"2016",8,22,0
"2015",9,22,0.925
"2016",9,22,0
"2014",10,22,0.783333333333333
"2015",10,22,0.97125
"2016",10,22,0
"2014",11,22,0.847916666666667
"2015",11,22,0.993333333333333
"2014",12,22,0.980833333333333
"2015",12,22,0.998333333333333
"2015",1,23,0.847916666666667
"2016",1,23,0.936666666666667
"2015",2,23,0.953333333333333
"2016",2,23,0.930416666666667
"2015",3,23,0.765833333333333
"2016",3,23,0.855
"2015",4,23,0
"2016",4,23,0.200416666666667
"2015",5,23,0.4925
"2016",5,23,0.39625
"2015",6,23,0.627916666666667
"2016",6,23,0.53
"2015",7,23,0.705833333333333
"2016",7,23,0
"2015",8,23,0.812916666666667
"2016",8,23,0
"2015",9,23,0.85875
"2016",9,23,0
"2014",10,23,0.982083333333333
"2015",10,23,0.827916666666667
"2016",10,23,0
"2014",11,23,0.847916666666667
"2015",11,23,0.874583333333333
"2014",12,23,1.0125
"2015",12,23,0.958333333333333
"2015",1,24,0.847916666666667
"2016",1,24,0.9475
"2015",2,24,0.9175
"2016",2,24,0.922916666666667
"2015",3,24,0.443333333333333
"2016",3,24,0.835416666666667
"2015",4,24,0
"2016",4,24,0.239166666666667
"2015",5,24,0.380416666666667
"2016",5,24,0.379166666666667
"2015",6,24,0.642083333333333
"2016",6,24,0.10625
"2015",7,24,0.675833333333333
"2016",7,24,0
"2015",8,24,0.8175
"2016",8,24,0
"2015",9,24,0.93375
"2016",9,24,0
"2014",10,24,0.989583333333333
"2015",10,24,0.827916666666667
"2016",10,24,0
"2014",11,24,0
"2015",11,24,0.899166666666667
"2014",12,24,1.01708333333333
"2015",12,24,0.989166666666667
"2015",1,25,0.847916666666667
"2016",1,25,0.6525
"2015",2,25,0.9825
"2016",2,25,0.924583333333333
"2015",3,25,0.844583333333333
"2016",3,25,0.869583333333333
"2015",4,25,0
"2016",4,25,0.880416666666667
"2015",5,25,0.177916666666667
"2016",5,25,0.319583333333333
"2015",6,25,0.637083333333333
"2016",6,25,0.474166666666667
"2015",7,25,0.705833333333333
"2016",7,25,0
"2015",8,25,0.78625
"2016",8,25,0
"2015",9,25,0.922916666666667
"2016",9,25,0
"2014",10,25,0.995416666666667
"2015",10,25,0.827916666666667
"2016",10,25,0
"2014",11,25,0
"2015",11,25,0.86875
"2014",12,25,1.01083333333333
"2015",12,25,0.987916666666667
"2015",1,26,0.847916666666667
"2016",1,26,0.98625
"2015",2,26,0.847916666666667
"2016",2,26,0.93125
"2015",3,26,0.847916666666667
"2016",3,26,0.858333333333333
"2015",4,26,0
"2016",4,26,0.0866666666666667
"2015",5,26,0.669583333333333
"2016",5,26,0.569166666666667
"2015",6,26,0.642083333333333
"2016",6,26,0.657916666666667
"2015",7,26,0.704166666666667
"2016",7,26,0
"2015",8,26,0.830416666666667
"2016",8,26,0.80125
"2015",9,26,0.903333333333333
"2016",9,26,0
"2014",10,26,0.712916666666667
"2015",10,26,0.819583333333333
"2016",10,26,0
"2014",11,26,0
"2015",11,26,0.992916666666667
"2014",12,26,1.01
"2015",12,26,0.993333333333333
"2015",1,27,0.969583333333333
"2016",1,27,0
"2015",2,27,0.894166666666667
"2016",2,27,0.928333333333333
"2015",3,27,0.847916666666667
"2016",3,27,0.87125
"2015",4,27,0.643333333333333
"2016",4,27,0.880416666666667
"2015",5,27,0.67875
"2016",5,27,0.302916666666667
"2015",6,27,0.622083333333333
"2016",6,27,0.6525
"2015",7,27,0.72625
"2016",7,27,0
"2015",8,27,0.80875
"2016",8,27,0.787083333333333
"2015",9,27,0.929166666666667
"2016",9,27,0
"2014",10,27,1.0075
"2015",10,27,0.916666666666667
"2016",10,27,0
"2014",11,27,0
"2015",11,27,0.988333333333333
"2014",12,27,0.865416666666667
"2015",12,27,0.993333333333333
"2015",1,28,1.01458333333333
"2016",1,28,0
"2015",2,28,0.847916666666667
"2016",2,28,0.923333333333333
"2015",3,28,0.847916666666667
"2016",3,28,0.85375
"2015",4,28,0.775833333333333
"2016",4,28,0.0866666666666667
"2015",5,28,0.664166666666667
"2016",5,28,0.559583333333333
"2015",6,28,0.324583333333333
"2016",6,28,0.655416666666667
"2015",7,28,0.61625
"2016",7,28,0.155833333333333
"2015",8,28,0.834166666666667
"2016",8,28,0.47625
"2015",9,28,0.93125
"2016",9,28,0
"2014",10,28,1.0125
"2015",10,28,0.945833333333333
"2016",10,28,0
"2014",11,28,0.847916666666667
"2015",11,28,0.994166666666667
"2014",12,28,1.00666666666667
"2015",12,28,0.9875
"2015",1,29,1.02166666666667
"2016",1,29,0.955416666666667
"2016",2,29,0.923333333333333
"2015",3,29,0.847916666666667
"2016",3,29,0.859166666666667
"2015",4,29,0.78375
"2016",4,29,0.0866666666666667
"2015",5,29,0.519166666666667
"2016",5,29,0.110416666666667
"2015",6,29,0.642916666666667
"2016",6,29,0.635
"2015",7,29,0.714583333333333
"2016",7,29,0
"2015",8,29,0.75
"2016",8,29,0.82875
"2015",9,29,0.93625
"2016",9,29,0
"2014",10,29,1.00666666666667
"2015",10,29,0.707916666666667
"2016",10,29,0
"2014",11,29,0.847916666666667
"2015",11,29,0.71625
"2014",12,29,0.916666666666667
"2015",12,29,0.99
"2015",1,30,1.00833333333333
"2016",1,30,0.993333333333333
"2015",3,30,0.847916666666667
"2016",3,30,0.98625
"2015",4,30,0.771666666666667
"2016",4,30,0.0866666666666667
"2015",5,30,0.67125
"2016",5,30,0.49625
"2015",6,30,0.621666666666667
"2016",6,30,0.627083333333333
"2015",7,30,0.733333333333333
"2016",7,30,0
"2015",8,30,0.75
"2016",8,30,0.821666666666667
"2015",9,30,0.90125
"2016",9,30,0
"2015",10,30,0.84
"2016",10,30,0
"2014",11,30,0.847916666666667
"2015",11,30,0.965833333333333
"2015",12,30,0.936666666666667
"2015",1,31,0.968333333333333
"2016",1,31,0
"2015",3,31,0.847916666666667
"2016",3,31,0.859583333333333
"2015",5,31,0.670416666666667
"2016",5,31,0.349583333333333
"2015",7,31,0.73625
"2016",7,31,0
"2015",8,31,0.75
"2016",8,31,0.82625
"2015",10,31,0.755416666666667
"2016",10,31,0
"2015",12,31,0.936666666666667
