"Year","Month","Day","Generacion_MWh"
"2016",1,1,41.7125
"2016",2,1,45.1583333333333
"2016",3,1,0
"2016",4,1,19.9125
"2016",5,1,26.825
"2016",6,1,12.3479166666667
"2016",7,1,17.1220833333333
"2016",8,1,24.7870833333333
"2015",9,1,5.28333333333333
"2016",9,1,34.5183333333333
"2015",10,1,4.9125
"2016",10,1,44.7025
"2015",11,1,25.1166666666667
"2015",12,1,49.1666666666667
"2016",1,2,49.15
"2016",2,2,41.3333333333333
"2016",3,2,0
"2016",4,2,19.2541666666667
"2016",5,2,22.5666666666667
"2016",6,2,8.43916666666667
"2016",7,2,28.3925
"2016",8,2,36.2645833333333
"2015",9,2,1.84166666666667
"2016",9,2,43.39
"2015",10,2,14.2458333333333
"2016",10,2,43.0995833333333
"2015",11,2,40.7125
"2015",12,2,35.25
"2016",1,3,48.7583333333333
"2016",2,3,41.9041666666667
"2016",3,3,0
"2016",4,3,12.9125
"2016",5,3,24.1791666666667
"2016",6,3,9.83291666666667
"2016",7,3,7.26708333333333
"2016",8,3,35.63875
"2015",9,3,4.71666666666667
"2016",9,3,39.1345833333333
"2015",10,3,17.6791666666667
"2016",10,3,51.06
"2015",11,3,42.05
"2015",12,3,49.1375
"2016",1,4,43.2
"2016",2,4,42.7916666666667
"2016",3,4,0
"2016",4,4,12.8041666666667
"2016",5,4,24.5333333333333
"2016",6,4,8.00416666666667
"2016",7,4,26.6983333333333
"2016",8,4,36.4645833333333
"2015",9,4,7.51666666666667
"2016",9,4,39.1795833333333
"2015",10,4,15.6833333333333
"2016",10,4,47.4145833333333
"2015",11,4,42.6875
"2015",12,4,49.4583333333333
"2016",1,5,37.1583333333333
"2016",2,5,43.05
"2016",3,5,0
"2016",4,5,12.5166666666667
"2016",5,5,22.1166666666667
"2016",6,5,19.5741666666667
"2016",7,5,21.9216666666667
"2016",8,5,6.08166666666667
"2015",9,5,6.79583333333333
"2016",9,5,41.6170833333333
"2015",10,5,15.3833333333333
"2016",10,5,45.0454166666667
"2015",11,5,37.5291666666667
"2015",12,5,50.3375
"2016",1,6,46.6875
"2016",2,6,45.1583333333333
"2016",3,6,0
"2016",4,6,17.2291666666667
"2016",5,6,10.7625
"2016",6,6,23.5129166666667
"2016",7,6,25.4091666666667
"2016",8,6,27.0816666666667
"2015",9,6,3.55
"2016",9,6,40.2275
"2015",10,6,13.7166666666667
"2016",10,6,49.8270833333333
"2015",11,6,37.3541666666667
"2015",12,6,45.5791666666667
"2016",1,7,47.4333333333333
"2016",2,7,36.4791666666667
"2016",3,7,0
"2016",4,7,16.2583333333333
"2016",5,7,10.0041666666667
"2016",6,7,21.1566666666667
"2016",7,7,22.73
"2016",8,7,23.5070833333333
"2015",9,7,4.62083333333333
"2016",9,7,41.0908333333333
"2015",10,7,14.8083333333333
"2016",10,7,48.1470833333333
"2015",11,7,32.9541666666667
"2015",12,7,47.4208333333333
"2016",1,8,54.9583333333333
"2016",2,8,41.5833333333333
"2016",3,8,16.1875
"2016",4,8,14.625
"2016",5,8,9.50416666666667
"2016",6,8,18.9933333333333
"2016",7,8,17.97875
"2016",8,8,26.1979166666667
"2015",9,8,6.32916666666667
"2016",9,8,43.96
"2015",10,8,14.9583333333333
"2016",10,8,49.0383333333333
"2015",11,8,28.0541666666667
"2015",12,8,44.65
"2016",1,9,39.9291666666667
"2016",2,9,42.55
"2016",3,9,21.6708333333333
"2016",4,9,16.2041666666667
"2016",5,9,4.46666666666667
"2016",6,9,13.4429166666667
"2016",7,9,26.255
"2016",8,9,22.5508333333333
"2015",9,9,6.92083333333333
"2016",9,9,45.2620833333333
"2015",10,9,18.0125
"2016",10,9,51.2545833333333
"2015",11,9,29.65
"2015",12,9,39.7
"2016",1,10,44.5125
"2016",2,10,43.8166666666667
"2016",3,10,20.3375
"2016",4,10,16.2875
"2016",5,10,9.56125
"2016",6,10,18.1079166666667
"2016",7,10,4.98833333333333
"2016",8,10,22.0841666666667
"2015",9,10,7.41666666666667
"2016",9,10,44.8591666666667
"2015",10,10,21.1083333333333
"2016",10,10,46.9316666666667
"2015",11,10,36.4375
"2015",12,10,34.7166666666667
"2016",1,11,58.9208333333333
"2016",2,11,35.6666666666667
"2016",3,11,20.9125
"2016",4,11,16.2416666666667
"2016",5,11,23.3016666666667
"2016",6,11,15.0908333333333
"2016",7,11,28.84375
"2016",8,11,21.6995833333333
"2015",9,11,8.5375
