"Year","Month","Day","Generacion_MWh"
"2015",1,1,0.64625
"2016",1,1,0.577916666666667
"2015",2,1,0.620416666666667
"2016",2,1,0.64125
"2015",3,1,0.614583333333333
"2016",3,1,0.626666666666667
"2015",4,1,0.604166666666667
"2016",4,1,0.369166666666667
"2015",5,1,0.478333333333333
"2016",5,1,0.220833333333333
"2015",6,1,0.458333333333333
"2016",6,1,0.249166666666667
"2015",7,1,0.461666666666667
"2016",7,1,0.18125
"2014",8,1,0.525
"2015",8,1,0.317083333333333
"2016",8,1,0.545
"2014",9,1,0.204166666666667
"2015",9,1,0.57125
"2016",9,1,0.61875
"2014",10,1,0.649166666666667
"2015",10,1,0.555833333333333
"2016",10,1,0.642083333333333
"2014",11,1,0.2175
"2015",11,1,0.594166666666667
"2014",12,1,0.663333333333333
"2015",12,1,0.62875
"2015",1,2,0.644583333333333
"2016",1,2,0.600833333333333
"2015",2,2,0.625416666666667
"2016",2,2,0.644583333333333
"2015",3,2,0.5775
"2016",3,2,0.622916666666667
"2015",4,2,0.61
"2016",4,2,0.579583333333333
"2015",5,2,0.341666666666667
"2016",5,2,0.0375
"2015",6,2,0.43
"2016",6,2,0.0545833333333333
"2015",7,2,0.475833333333333
"2016",7,2,0.23125
"2014",8,2,0.0958333333333333
"2015",8,2,0.0925
"2016",8,2,0.542916666666667
"2014",9,2,0.06875
"2015",9,2,0.600416666666667
"2016",9,2,0.627083333333333
"2014",10,2,0.638333333333333
"2015",10,2,0.624166666666667
"2016",10,2,0.6325
"2014",11,2,0.584583333333333
"2015",11,2,0.22875
"2014",12,2,0.65375
"2015",12,2,0.649583333333333
"2015",1,3,0.64125
"2016",1,3,0.482916666666667
"2015",2,3,0.629166666666667
"2016",2,3,0.639583333333333
"2015",3,3,0.59625
"2016",3,3,0.447083333333333
"2015",4,3,0.574583333333333
"2016",4,3,0.249583333333333
"2015",5,3,0.545833333333333
"2016",5,3,0.45375
"2015",6,3,0.474166666666667
"2016",6,3,0.00291666666666667
"2015",7,3,0.49125
"2016",7,3,0.121666666666667
"2014",8,3,0.0416666666666667
"2015",8,3,0.15
"2016",8,3,0.524583333333333
"2014",9,3,0.433333333333333
"2015",9,3,0.58875
"2016",9,3,0.625833333333333
"2014",10,3,0.485416666666667
"2015",10,3,0.408333333333333
"2016",10,3,0.612083333333333
"2014",11,3,0.677916666666667
"2015",11,3,0.4825
"2014",12,3,0.640833333333333
"2015",12,3,0.46625
"2015",1,4,0.632083333333333
"2016",1,4,0.37
"2015",2,4,0.62625
"2016",2,4,0.641666666666667
"2015",3,4,0.611666666666667
"2016",3,4,0.599583333333333
"2015",4,4,0.606666666666667
"2016",4,4,0.3875
"2015",5,4,0.514166666666667
"2016",5,4,0.02125
"2015",6,4,0.327083333333333
"2016",6,4,0.253333333333333
"2015",7,4,0.483333333333333
"2016",7,4,0.50125
"2014",8,4,0.179166666666667
"2015",8,4,0.227916666666667
"2016",8,4,0.540833333333333
"2014",9,4,0.517916666666667
"2015",9,4,0.589583333333333
"2016",9,4,0.629166666666667
"2014",10,4,0.681666666666667
"2015",10,4,0.482916666666667
"2016",10,4,0.64
"2014",11,4,0.66625
"2015",11,4,0.646666666666667
"2014",12,4,0.65875
"2015",12,4,0.425416666666667
"2015",1,5,0.632916666666667
"2016",1,5,0.362083333333333
"2015",2,5,0.627083333333333
"2016",2,5,0.460416666666667
"2015",3,5,0.605833333333333
"2016",3,5,0.62
"2015",4,5,0.603333333333333
"2016",4,5,0.127916666666667
"2015",5,5,0.539166666666667
"2016",5,5,0.314583333333333
"2015",6,5,0.492083333333333
"2016",6,5,0.45625
"2015",7,5,0.0875
"2016",7,5,0.494583333333333
"2014",8,5,0.354166666666667
"2015",8,5,0.03375
"2016",8,5,0.54875
"2014",9,5,0.435416666666667
"2015",9,5,0.5975
"2016",9,5,0.572916666666667
"2014",10,5,0.665
"2015",10,5,0.473333333333333
"2016",10,5,0.64125
"2014",11,5,0.6625
"2015",11,5,0.674166666666667
"2014",12,5,0.654166666666667
"2015",12,5,0.275
"2015",1,6,0.560833333333333
"2016",1,6,0.385
"2015",2,6,0.61625
"2016",2,6,0.65375
"2015",3,6,0.607083333333333
"2016",3,6,0.439166666666667
"2015",4,6,0.609166666666667
"2016",4,6,0.608333333333333
"2015",5,6,0.474166666666667
"2016",5,6,0.162083333333333
"2015",6,6,0.4875
"2016",6,6,0.509166666666667
"2015",7,6,0.124583333333333
"2016",7,6,0.482916666666667
"2014",8,6,0.2875
"2015",8,6,0.015
"2016",8,6,0.552083333333333
"2014",9,6,0.471666666666667
"2015",9,6,0.40375
"2016",9,6,0.579166666666667
"2014",10,6,0.65875
"2015",10,6,0.447083333333333
"2016",10,6,0.595
"2014",11,6,0.666666666666667
"2015",11,6,0.674166666666667
"2014",12,6,0.659583333333333
"2015",12,6,0.145833333333333
"2015",1,7,0.624166666666667
"2016",1,7,0.0075
"2015",2,7,0.615416666666667
"2016",2,7,0.657083333333333
"2015",3,7,0.599583333333333
"2016",3,7,0.518333333333333
"2015",4,7,0.527083333333333
"2016",4,7,0.5825
"2015",5,7,0.395
"2016",5,7,0.384166666666667
"2015",6,7,0.488333333333333
"2016",6,7,0.499583333333333
"2015",7,7,0.460833333333333
"2016",7,7,0.431666666666667
"2014",8,7,0.4
"2015",8,7,0.123333333333333
"2016",8,7,0.249166666666667
"2014",9,7,0.5575
"2015",9,7,0.375
"2016",9,7,0.598333333333333
"2014",10,7,0.6625
"2015",10,7,0.628333333333333
"2016",10,7,0.642083333333333
"2014",11,7,0.667083333333333
"2015",11,7,0.67
"2014",12,7,0.640833333333333
"2015",12,7,0.636666666666667
"2015",1,8,0.634583333333333
"2016",1,8,0.492916666666667
"2015",2,8,0.616666666666667
"2016",2,8,0.650416666666667
"2015",3,8,0.590416666666667
"2016",3,8,0.62
"2015",4,8,0.593333333333333
"2016",4,8,0.607916666666667
"2015",5,8,0.310416666666667
"2016",5,8,0.17
"2015",6,8,0.489583333333333
