"Year","Month","Day","Generacion_MWh"
"2016",5,1,18.5625
"2016",6,1,10.6666666666667
"2016",7,1,13.3220833333333
"2016",8,1,18.7916666666667
"2016",9,1,21.1279166666667
"2016",10,1,26.9354166666667
"2016",5,2,18
"2016",6,2,11.4083333333333
"2016",7,2,8.7625
"2016",8,2,19.125
"2016",9,2,21.15375
"2016",10,2,27.0883333333333
"2016",5,3,18.0166666666667
"2016",6,3,14.4316666666667
"2016",7,3,5.8
"2016",8,3,20.6666666666667
"2016",9,3,20.4316666666667
"2016",10,3,28.1858333333333
"2016",5,4,18.9708333333333
"2016",6,4,16.1075
"2016",7,4,14.7858333333333
"2016",8,4,19.125
"2016",9,4,21.7633333333333
"2016",10,4,28.21
"2016",5,5,17.0083333333333
"2016",6,5,15.6620833333333
"2016",7,5,15.9929166666667
"2016",8,5,7.08333333333333
"2016",9,5,21.65875
"2016",10,5,27.52375
"2016",5,6,10.0208333333333
"2016",6,6,13.7575
"2016",7,6,16.22375
"2016",8,6,13.7916666666667
"2016",9,6,21.10375
"2016",10,6,28.1429166666667
"2016",5,7,10.0208333333333
"2016",6,7,17.1904166666667
"2016",7,7,14.19625
"2016",8,7,19.0679166666667
"2016",9,7,21.47
"2016",10,7,28.2045833333333
"2016",4,8,11.4166666666667
"2016",5,8,7.5
"2016",6,8,15.9566666666667
"2016",7,8,2.9725
"2016",8,8,19.0829166666667
"2016",9,8,21.7466666666667
"2016",10,8,28.2333333333333
"2016",4,9,11.7916666666667
"2016",5,9,13.1066666666667
"2016",6,9,10.3379166666667
"2016",7,9,9.63333333333333
"2016",8,9,17.1041666666667
"2016",9,9,22.05875
"2016",10,9,28.6445833333333
"2016",4,10,11.1166666666667
"2016",5,10,5.33166666666667
"2016",6,10,10.9016666666667
"2016",7,10,4.58708333333333
"2016",8,10,19.24875
"2016",9,10,22.4158333333333
"2016",10,10,27.5025
"2016",4,11,1.50833333333333
"2016",5,11,15.7204166666667
"2016",6,11,14.18125
"2016",7,11,17.125
"2016",8,11,19.2395833333333
"2016",9,11,22.4929166666667
"2016",10,11,26.9058333333333
"2016",4,12,1.50833333333333
"2016",5,12,18.64125
"2016",6,12,7.28416666666667
"2016",7,12,16.8333333333333
