"Year","Month","Day","Generacion_MWh"
"2015",5,5,0.616666666666667
"2016",5,5,0
"2014",6,5,0.541666666666667
"2015",6,5,0.366666666666667
"2016",6,5,0
"2014",7,5,0.3875
"2015",7,5,0.454166666666667
"2016",7,5,0
"2014",8,5,0.3875
"2015",8,5,0.075
"2016",8,5,0
"2014",9,5,0.3875
"2015",9,5,0.691666666666667
"2016",9,5,0
"2014",10,5,0.491666666666667
"2015",10,5,0
"2016",10,5,0
"2014",11,5,0.9625
"2015",11,5,0.879166666666667
"2014",12,5,0.891666666666667
"2015",12,5,0.7
"2015",1,6,0.916666666666667
"2016",1,6,0.133333333333333
"2015",2,6,0.8375
"2016",2,6,0.533333333333333
"2015",3,6,0.741666666666667
"2016",3,6,0.470833333333333
"2015",4,6,0.654166666666667
"2016",4,6,0.654166666666667
"2015",5,6,0.495833333333333
"2016",5,6,0.35
"2014",6,6,0.3875
"2015",6,6,0.504166666666667
"2016",6,6,0
"2014",7,6,0.3875
"2015",7,6,0.454166666666667
"2016",7,6,0
"2014",8,6,0.3875
"2015",8,6,0.154166666666667
"2016",8,6,0
"2014",9,6,0.466666666666667
"2015",9,6,0.691666666666667
"2016",9,6,0
"2014",10,6,0.491666666666667
"2015",10,6,0
"2016",10,6,0
"2014",11,6,0.945833333333333
"2015",11,6,0.85
"2014",12,6,0.858333333333333
"2015",12,6,0
"2015",1,7,0.933333333333333
"2016",1,7,0
"2015",2,7,0.829166666666667
"2016",2,7,0.4875
"2015",3,7,0.741666666666667
"2016",3,7,0.55
"2015",4,7,0.654166666666667
"2016",4,7,0.65
"2015",5,7,0.416666666666667
"2016",5,7,0.325
"2014",6,7,0.0208333333333333
"2015",6,7,0.533333333333333
"2016",6,7,0
"2014",7,7,0.3875
"2015",7,7,0.454166666666667
"2016",7,7,0
"2014",8,7,0.3875
"2015",8,7,0.154166666666667
"2016",8,7,0
"2014",9,7,0.475
"2015",9,7,0.529166666666667
"2016",9,7,0
"2014",10,7,0.491666666666667
"2015",10,7,0.0291666666666667
"2016",10,7,0
"2014",11,7,0.941666666666667
"2015",11,7,0.775
"2014",12,7,0.925
"2015",12,7,0
"2015",1,8,0.908333333333333
"2016",1,8,0.45
"2015",2,8,0.841666666666667
"2016",2,8,0.370833333333333
"2015",3,8,0.558333333333333
"2016",3,8,0.575
"2015",4,8,0.733333333333333
"2016",4,8,0.729166666666667
"2015",5,8,0.525
"2016",5,8,0.2375
"2014",6,8,0.0958333333333333
"2015",6,8,0.516666666666667
"2016",6,8,0
"2014",7,8,0.3875
"2015",7,8,0.454166666666667
"2016",7,8,0
"2014",8,8,0.3875
"2015",8,8,0.154166666666667
"2016",8,8,0
"2014",9,8,0.429166666666667
"2015",9,8,0.7625
"2016",9,8,0
"2014",10,8,0.491666666666667
"2015",10,8,0.0291666666666667
"2016",10,8,0
"2014",11,8,0.966666666666667
"2015",11,8,0.825
"2014",12,8,0.933333333333333
"2015",12,8,0
"2015",1,9,0.908333333333333
"2016",1,9,0.608333333333333
"2015",2,9,0.758333333333333
"2016",2,9,0.454166666666667
"2015",3,9,0.558333333333333
"2016",3,9,0.579166666666667
"2015",4,9,0.75
"2016",4,9,0.6625
"2015",5,9,0.541666666666667
"2016",5,9,0.491666666666667
"2014",6,9,0.5
"2015",6,9,0.5125
"2016",6,9,0
"2014",7,9,0.3875
"2015",7,9,0.454166666666667
"2016",7,9,0
"2014",8,9,0.3875
"2015",8,9,0.154166666666667
"2016",8,9,0
"2014",9,9,0.3875
"2015",9,9,0.154166666666667
"2016",9,9,0
"2014",10,9,0.491666666666667
"2015",10,9,0.5875
"2016",10,9,0
"2014",11,9,0.958333333333333
"2015",11,9,0.8625
"2014",12,9,0.754166666666667
"2015",12,9,0
"2015",1,10,0.904166666666667
"2016",1,10,0
"2015",2,10,0.816666666666667
"2016",2,10,0.3625
"2015",3,10,0.7
"2016",3,10,0.575
"2015",4,10,0.695833333333333
"2016",4,10,0.708333333333333
"2015",5,10,0.579166666666667
"2016",5,10,0.483333333333333
"2014",6,10,0.5
"2015",6,10,0.4125
"2016",6,10,0
"2014",7,10,0.3875
"2015",7,10,0.454166666666667
"2016",7,10,0
"2014",8,10,0.3875
"2015",8,10,0.154166666666667
"2016",8,10,0
"2014",9,10,0.3875
"2015",9,10,0.545833333333333
"2016",9,10,0
"2014",10,10,0.491666666666667
"2015",10,10,0.7375
"2016",10,10,0
"2014",11,10,0.929166666666667
"2015",11,10,0.666666666666667
"2014",12,10,0.8625
"2015",12,10,0
"2015",1,11,0.8875
"2016",1,11,0.125
"2015",2,11,0.816666666666667
"2016",2,11,0.379166666666667
"2015",3,11,0.670833333333333
"2016",3,11,0.575
"2015",4,11,0.6
"2016",4,11,0.566666666666667
"2015",5,11,0.579166666666667
"2016",5,11,0.216666666666667
"2014",6,11,0.5
"2015",6,11,0.4125
"2016",6,11,0
"2014",7,11,0.3875
"2015",7,11,0.454166666666667
"2016",7,11,0
"2014",8,11,0.3875
"2015",8,11,0.175
"2016",8,11,0
"2014",9,11,0.441666666666667
"2015",9,11,0.758333333333333
"2016",9,11,0
"2014",10,11,0.491666666666667
"2015",10,11,0.808333333333333
"2016",10,11,0
"2014",11,11,0.895833333333333
"2015",11,11,0.870833333333333
"2014",12,11,0.933333333333333
"2015",12,11,0
"2015",1,12,0.895833333333333
"2016",1,12,0.425
"2015",2,12,0.816666666666667
"2016",2,12,0
"2015",3,12,0.6625
"2016",3,12,0.291666666666667
"2015",4,12,0.704166666666667
"2016",4,12,0.4125
"2015",5,12,0.470833333333333
"2016",5,12,0.291666666666667
"2014",6,12,0.5
"2015",6,12,0.466666666666667
"2016",6,12,0
"2014",7,12,0.3875
"2015",7,12,0.454166666666667
"2016",7,12,0
"2014",8,12,0.3875
"2015",8,12,0.129166666666667
"2016",8,12,0
"2014",9,12,0.2875
"2015",9,12,0
"2016",9,12,0
"2014",10,12,0.491666666666667
"2015",10,12,0.595833333333333
"2016",10,12,0
"2014",11,12,0.9625
"2015",11,12,0.8625
"2014",12,12,0.904166666666667
"2015",12,12,0
"2015",1,13,0.829166666666667
"2016",1,13,0.595833333333333
"2015",2,13,0.808333333333333
"2016",2,13,0
"2015",3,13,0.683333333333333
"2016",3,13,0.570833333333333
"2015",4,13,0.591666666666667
"2016",4,13,0.554166666666667
"2015",5,13,0.608333333333333
"2016",5,13,0.166666666666667
"2014",6,13,0.5
"2015",6,13,0.483333333333333
"2016",6,13,0
"2014",7,13,0.3875
"2015",7,13,0.454166666666667
"2016",7,13,0
"2014",8,13,0.3875
"2015",8,13,0.129166666666667
"2016",8,13,0
"2014",9,13,0.3875
"2015",9,13,0
"2016",9,13,0
"2014",10,13,0.491666666666667
"2015",10,13,0.816666666666667
"2016",10,13,0
"2014",11,13,0.966666666666667
"2015",11,13,0.8625
"2014",12,13,0.958333333333333
"2015",12,13,0
"2015",1,14,0.804166666666667
"2016",1,14,0.133333333333333
"2015",2,14,0.7625
"2016",2,14,0
"2015",3,14,0.7125
"2016",3,14,0.558333333333333
"2015",4,14,0.633333333333333
"2016",4,14,0.491666666666667
"2015",5,14,0.5375
"2016",5,14,0.22
"2014",6,14,0.5
"2015",6,14,0.466666666666667
"2016",6,14,0
"2014",7,14,0.3875
"2015",7,14,0
"2016",7,14,0
"2014",8,14,0.3875
"2015",8,14,0.129166666666667
"2016",8,14,0
"2014",9,14,0.3875
"2015",9,14,0.35
"2016",9,14,0
"2014",10,14,0.491666666666667
"2015",10,14,0.0541666666666667
"2016",10,14,0
"2014",11,14,0.95
"2015",11,14,0.8375
"2014",12,14,0.970833333333333
"2015",12,14,0
"2015",1,15,0.85
"2016",1,15,0.729166666666667
"2015",2,15,0.766666666666667
"2016",2,15,0.441666666666667
"2015",3,15,0.720833333333333
"2016",3,15,0.533333333333333
"2015",4,15,0.633333333333333
"2016",4,15,0.470833333333333
"2015",5,15,0.5
"2016",5,15,0.3375
"2014",6,15,0.5
"2015",6,15,0.241666666666667
"2016",6,15,0
"2014",7,15,0.3875
"2015",7,15,0.454166666666667
"2016",7,15,0
"2014",8,15,0.3875
"2015",8,15,0.129166666666667
"2016",8,15,0
"2014",9,15,0.3875
"2015",9,15,0.35
"2016",9,15,0
"2014",10,15,0.491666666666667
"2015",10,15,0.0541666666666667
"2016",10,15,0
"2014",11,15,0.829166666666667
"2015",11,15,0.75
"2014",12,15,0.970833333333333
"2015",12,15,0
"2015",1,16,0.85
"2016",1,16,0.745833333333333
"2015",2,16,0.679166666666667
"2016",2,16,0.4375
"2015",3,16,0.733333333333333
"2016",3,16,0.454166666666667
"2015",4,16,0.425
"2016",4,16,0.675
"2015",5,16,0.591666666666667
"2016",5,16,0.495833333333333
"2014",6,16,0.5
"2015",6,16,0.370833333333333
"2016",6,16,0
"2014",7,16,0.3875
"2015",7,16,0
"2016",7,16,0
"2014",8,16,0.3875
"2015",8,16,0.129166666666667
"2016",8,16,0
"2014",9,16,0.3875
"2015",9,16,0.629166666666667
"2016",9,16,0
"2014",10,16,0.491666666666667
"2015",10,16,0
"2016",10,16,0
"2014",11,16,0.920833333333333
"2015",11,16,0.75
"2014",12,16,0.9625
"2015",12,16,0
"2015",1,17,0.85
"2016",1,17,0.666666666666667
"2015",2,17,0.8125
"2016",2,17,0.4625
"2015",3,17,0.733333333333333
"2016",3,17,0.6375
"2015",4,17,0.425
"2016",4,17,0.270833333333333
"2015",5,17,0.595833333333333
"2016",5,17,0.333333333333333
"2014",6,17,0.5
"2015",6,17,0.4625
"2016",6,17,0
"2014",7,17,0.3875
"2015",7,17,0
"2016",7,17,0
"2014",8,17,0.3875
"2015",8,17,0.129166666666667
"2016",8,17,0
"2014",9,17,0.3875
"2015",9,17,0.629166666666667
"2016",9,17,0
"2014",10,17,0.491666666666667
"2015",10,17,0
"2016",10,17,0
"2014",11,17,0.966666666666667
"2015",11,17,0.75
"2014",12,17,0.983333333333333
"2015",12,17,0
"2015",1,18,0.85
"2016",1,18,0.3
"2015",2,18,0.7875
"2016",2,18,0.45
"2015",3,18,0.733333333333333
"2016",3,18,0.695833333333333
"2015",4,18,0.708333333333333
"2016",4,18,0.233333333333333
"2015",5,18,0.525
"2016",5,18,0.3125
"2014",6,18,0.5
"2015",6,18,0.4625
"2016",6,18,0
"2014",7,18,0.3875
"2015",7,18,0
"2016",7,18,0
"2014",8,18,0.3875
"2015",8,18,0.683333333333333
"2016",8,18,0
"2014",9,18,0.3875
"2015",9,18,0.308333333333333
"2016",9,18,0
"2014",10,18,0.491666666666667
"2015",10,18,0
"2016",10,18,0
"2014",11,18,0.45
"2015",11,18,0
"2014",12,18,1
"2015",12,18,0
"2015",1,19,0.85
"2016",1,19,0.570833333333333
"2015",2,19,0.575
"2016",2,19,0.4125
"2015",3,19,0.745833333333333
"2016",3,19,0.583333333333333
"2015",4,19,0.629166666666667
"2016",4,19,0.395833333333333
"2015",5,19,0.508333333333333
"2016",5,19,0.2375
"2014",6,19,0.3875
"2015",6,19,0.479166666666667
"2016",6,19,0
"2014",7,19,0.3875
"2015",7,19,0
"2016",7,19,0
"2014",8,19,0.3875
"2015",8,19,0.129166666666667
"2016",8,19,0
"2014",9,19,0.3875
"2015",9,19,0.529166666666667
"2016",9,19,0
"2014",10,19,0.491666666666667
"2015",10,19,0
"2016",10,19,0
"2014",11,19,0.466666666666667
"2015",11,19,0
"2014",12,19,1
"2015",12,19,0
"2015",1,20,0.870833333333333
"2016",1,20,0.6125
"2015",2,20,0.691666666666667
"2016",2,20,0.441666666666667
"2015",3,20,0.604166666666667
"2016",3,20,0.8
"2015",4,20,0.4375
"2016",4,20,0.566666666666667
"2015",5,20,0.504166666666667
"2016",5,20,0.5375
"2014",6,20,0.3875
"2015",6,20,0.479166666666667
"2016",6,20,0
"2014",7,20,0.3875
"2015",7,20,0
"2016",7,20,0
"2014",8,20,0.3875
"2015",8,20,0.129166666666667
"2016",8,20,0
"2014",9,20,0.3875
"2015",9,20,0.529166666666667
"2016",9,20,0
"2014",10,20,0.491666666666667
"2015",10,20,0
"2016",10,20,0
"2014",11,20,0.945833333333333
"2015",11,20,0
"2014",12,20,1
"2015",12,20,0
"2015",1,21,0.8875
"2016",1,21,0.6125
"2015",2,21,0.7875
"2016",2,21,0.433333333333333
"2015",3,21,0.595833333333333
"2016",3,21,0.75
"2015",4,21,0.695833333333333
"2016",4,21,0.670833333333333
"2015",5,21,0.504166666666667
"2016",5,21,0.570833333333333
"2014",6,21,0.3875
"2015",6,21,0.479166666666667
"2016",6,21,0
"2014",7,21,0.3875
"2015",7,21,0
"2016",7,21,0
"2014",8,21,0.3875
"2015",8,21,0.129166666666667
"2016",8,21,0
"2014",9,21,0.3875
"2015",9,21,0.629166666666667
"2016",9,21,0
"2014",10,21,0.491666666666667
"2015",10,21,0
"2016",10,21,0
"2014",11,21,0.958333333333333
"2015",11,21,0
"2014",12,21,0.995833333333333
"2015",12,21,0
"2015",1,22,0.8625
"2016",1,22,0
"2015",2,22,0.7875
"2016",2,22,0.425
"2015",3,22,0.595833333333333
"2016",3,22,0.783333333333333
"2015",4,22,0.695833333333333
"2016",4,22,0.408333333333333
"2015",5,22,0.504166666666667
"2016",5,22,0.429166666666667
"2014",6,22,0.3875
"2015",6,22,0.245833333333333
"2016",6,22,0
"2014",7,22,0.3875
"2015",7,22,0
"2016",7,22,0
"2014",8,22,0.3875
"2015",8,22,0.129166666666667
"2016",8,22,0
"2014",9,22,0.383333333333333
"2015",9,22,0
"2016",9,22,0
"2014",10,22,0.491666666666667
"2015",10,22,0
"2016",10,22,0
"2014",11,22,0.958333333333333
"2015",11,22,0
"2014",12,22,0.995833333333333
"2015",12,22,0
"2015",1,23,0.8625
"2016",1,23,0.0375
"2015",2,23,0.541666666666667
"2016",2,23,0.416666666666667
"2015",3,23,0.595833333333333
"2016",3,23,0.641666666666667
"2015",4,23,0.695833333333333
"2016",4,23,0.129166666666667
"2015",5,23,0.504166666666667
"2016",5,23,0.429166666666667
"2014",6,23,0.3875
"2015",6,23,0.141666666666667
"2016",6,23,0
"2014",7,23,0.3875
"2015",7,23,0
"2016",7,23,0
"2014",8,23,0.3875
"2015",8,23,0.129166666666667
"2016",8,23,0
"2014",9,23,0.383333333333333
"2015",9,23,0
"2016",9,23,0
"2014",10,23,0.541666666666667
"2015",10,23,0.791666666666667
"2016",10,23,0
"2014",11,23,0.945833333333333
"2015",11,23,0
"2014",12,23,0.533333333333333
"2015",12,23,0
"2015",1,24,0.8625
"2016",1,24,0
"2015",2,24,0.670833333333333
"2016",2,24,0.416666666666667
"2015",3,24,0.595833333333333
"2016",3,24,0.725
"2015",4,24,0.625
"2016",4,24,0.183333333333333
"2015",5,24,0.504166666666667
"2016",5,24,0.429166666666667
"2014",6,24,0.3875
"2015",6,24,0.433333333333333
"2016",6,24,0
"2014",7,24,0.3875
"2015",7,24,0
"2016",7,24,0
"2014",8,24,0.3875
"2015",8,24,0.129166666666667
"2016",8,24,0
"2014",9,24,0.545833333333333
"2015",9,24,0
"2016",9,24,0
"2014",10,24,0.55
"2015",10,24,0.791666666666667
"2016",10,24,0
"2014",11,24,0.791666666666667
"2015",11,24,0
"2014",12,24,0.541666666666667
"2015",12,24,0
"2015",1,25,0.825
"2016",1,25,0
"2015",2,25,0.6875
"2016",2,25,0.429166666666667
"2015",3,25,0.595833333333333
"2016",3,25,0.7875
"2015",4,25,0.625
"2016",4,25,0.425
"2015",5,25,0.504166666666667
"2016",5,25,0.429166666666667
"2014",6,25,0.3875
"2015",6,25,0.475
"2016",6,25,0
"2014",7,25,0.3875
"2015",7,25,0
"2016",7,25,0
"2014",8,25,0.3875
"2015",8,25,0.129166666666667
"2016",8,25,0
"2014",9,25,0.354166666666667
"2015",9,25,0
"2016",9,25,0
"2014",10,25,0.633333333333333
"2015",10,25,0
"2016",10,25,0
"2014",11,25,0.929166666666667
"2015",11,25,0
"2014",12,25,0.520833333333333
"2015",12,25,0
"2015",1,26,0.870833333333333
"2016",1,26,0
"2015",2,26,0.708333333333333
"2016",2,26,0.433333333333333
"2015",3,26,0.595833333333333
"2016",3,26,0.766666666666667
"2015",4,26,0.570833333333333
"2016",4,26,0.6625
"2015",5,26,0.504166666666667
"2016",5,26,0.429166666666667
"2014",6,26,0.3875
"2015",6,26,0.491666666666667
"2016",6,26,0
"2014",7,26,0.3875
"2015",7,26,0
"2016",7,26,0
"2014",8,26,0.3875
"2015",8,26,0.6625
"2016",8,26,0
"2014",9,26,0.354166666666667
"2015",9,26,0
"2016",9,26,0
"2014",10,26,0.858333333333333
"2015",10,26,0
"2016",10,26,0
"2014",11,26,0.954166666666667
"2015",11,26,0
"2014",12,26,0.9375
"2015",12,26,0.808333333333333
"2015",1,27,0.891666666666667
"2016",1,27,0
"2015",2,27,0.654166666666667
"2016",2,27,0.379166666666667
"2015",3,27,0.3875
"2016",3,27,0.75
"2015",4,27,0.570833333333333
"2016",4,27,0.0333333333333333
"2015",5,27,0.504166666666667
"2016",5,27,0.429166666666667
"2014",6,27,0.3875
"2015",6,27,0.4625
"2016",6,27,0
"2014",7,27,0.3875
"2015",7,27,0
"2016",7,27,0
"2014",8,27,0.3875
"2015",8,27,0.5625
"2016",8,27,0
"2014",9,27,0.354166666666667
"2015",9,27,0
"2016",9,27,0
"2014",10,27,0.9375
"2015",10,27,0.829166666666667
"2016",10,27,0
"2014",11,27,0.720833333333333
"2015",11,27,0
"2014",12,27,0.9375
"2015",12,27,0
"2015",1,28,0.870833333333333
"2016",1,28,0
"2015",2,28,0.716666666666667
"2016",2,28,0.379166666666667
"2015",3,28,0.3875
"2016",3,28,0.679166666666667
"2015",4,28,0.570833333333333
"2016",4,28,0.0333333333333333
"2015",5,28,0.504166666666667
"2016",5,28,0.429166666666667
"2014",6,28,0.3875
"2015",6,28,0.404166666666667
"2016",6,28,0
"2014",7,28,0.3875
"2015",7,28,0
"2016",7,28,0
"2014",8,28,0.3875
"2015",8,28,0.695833333333333
"2016",8,28,0
"2014",9,28,0.491666666666667
"2015",9,28,0
"2016",9,28,0
"2014",10,28,0.195833333333333
"2015",10,28,0
"2016",10,28,0
"2014",11,28,0.841666666666667
"2015",11,28,0
"2014",12,28,0.9375
"2015",12,28,0
"2015",1,29,0.879166666666667
"2016",1,29,0
"2016",2,29,0.379166666666667
"2015",3,29,0.3875
"2016",3,29,0.725
"2015",4,29,0.570833333333333
"2016",4,29,0.0333333333333333
"2014",5,29,0.229166666666667
"2015",5,29,0.504166666666667
"2016",5,29,0.429166666666667
"2014",6,29,0.3875
"2015",6,29,0.508333333333333
"2016",6,29,0
"2014",7,29,0.3875
"2015",7,29,0.608333333333333
"2016",7,29,0
"2014",8,29,0.3875
"2015",8,29,0.695833333333333
"2016",8,29,0
"2014",9,29,0.491666666666667
"2015",9,29,0
"2016",9,29,0
"2014",10,29,0.8
"2015",10,29,0.708333333333333
"2016",10,29,0
"2014",11,29,0.441666666666667
"2015",11,29,0
"2014",12,29,0.975
"2015",12,29,0
"2015",1,30,0.8625
"2016",1,30,0
"2015",3,30,0
"2016",3,30,0.716666666666667
"2015",4,30,0.55
"2016",4,30,0.0333333333333333
"2015",5,30,0.504166666666667
"2016",5,30,0.4375
"2014",6,30,0.266666666666667
"2015",6,30,0.454166666666667
"2016",6,30,0
"2015",7,30,0.608333333333333
"2016",7,30,0
"2014",8,30,0.3875
"2015",8,30,0.695833333333333
"2016",8,30,0
"2014",9,30,0.491666666666667
"2015",9,30,0
"2016",9,30,0
"2015",10,30,0.766666666666667
"2016",10,30,0
"2014",11,30,0.370833333333333
"2015",11,30,0.845833333333333
"2015",12,30,0
"2015",1,31,0.875
"2016",1,31,0
"2015",3,31,0.766666666666667
"2016",3,31,0.7625
"2015",5,31,0.533333333333333
"2016",5,31,0.4375
"2015",7,31,0.616666666666667
"2016",7,31,0
"2015",8,31,0.675
"2016",8,31,0
"2015",10,31,0.6875
"2016",10,31,0
"2015",12,31,0.583333333333333
