"Year","Month","Day","Generacion_MWh"
"2016",5,9,3.88791666666667
"2014",6,9,4.55583333333333
"2015",6,9,4.17666666666667
"2016",6,9,3.65416666666667
"2014",7,9,4.35958333333333
"2015",7,9,4.40625
"2016",7,9,4.18291666666667
"2014",8,9,0
"2015",8,9,3.61875
"2016",8,9,4.91791666666667
"2014",9,9,4.925
"2015",9,9,5.78666666666667
"2016",9,9,5.62958333333333
"2014",10,9,5.43666666666667
"2015",10,9,5.09541666666667
"2016",10,9,6.21958333333333
"2014",11,9,4.88833333333333
"2015",11,9,6.71666666666667
"2014",12,9,6.635
"2015",12,9,6.26458333333333
"2015",1,10,6.29666666666667
"2016",1,10,6.285
"2015",2,10,3.93833333333333
"2016",2,10,5.38166666666667
"2015",3,10,5.73041666666667
"2016",3,10,5.56
"2014",4,10,1.87208333333333
"2015",4,10,3.95125
"2016",4,10,4.63583333333333
"2014",5,10,4.76958333333333
"2015",5,10,4.6825
"2016",5,10,4.64666666666667
"2014",6,10,4.26416666666667
"2015",6,10,4.19291666666667
"2016",6,10,3.48541666666667
"2014",7,10,4.27125
"2015",7,10,4.38541666666667
"2016",7,10,4.2075
"2014",8,10,4.80375
"2015",8,10,5.14958333333333
"2016",8,10,4.93625
"2014",9,10,5.05125
"2015",9,10,5.75041666666667
"2016",9,10,5.62541666666667
"2014",10,10,5.44916666666667
"2015",10,10,6.21416666666667
"2016",10,10,6.24708333333333
"2014",11,10,6.40791666666667
"2015",11,10,6.48333333333333
"2014",12,10,6.85291666666667
"2015",12,10,6.85916666666667
"2015",1,11,6.22666666666667
"2016",1,11,5.72166666666667
"2015",2,11,5.4175
"2016",2,11,5.05166666666667
"2015",3,11,5.59458333333333
"2016",3,11,5.91875
"2014",4,11,2.48791666666667
"2015",4,11,3.98291666666667
"2016",4,11,4.905
"2014",5,11,4.80416666666667
"2015",5,11,4.69666666666667
"2016",5,11,4.55958333333333
"2014",6,11,4.1075
"2015",6,11,4.19208333333333
"2016",6,11,3.64875
"2015",7,11,4.43708333333333
"2016",7,11,4.32458333333333
"2014",8,11,4.87375
"2015",8,11,4.49166666666667
"2016",8,11,4.90791666666667
"2014",9,11,4.975
"2015",9,11,5.5725
"2016",9,11,5.60041666666667
"2014",10,11,5.32708333333333
"2015",10,11,6.3925
"2016",10,11,5.9075
"2014",11,11,6.62833333333333
"2015",11,11,5.96583333333333
"2014",12,11,6.3875
"2015",12,11,6.59416666666667
"2015",1,12,5.1225
"2016",1,12,4.40916666666667
"2015",2,12,5.81
"2016",2,12,4.91291666666667
"2015",3,12,5.75625
"2016",3,12,5.70416666666667
"2014",4,12,2.48791666666667
"2015",4,12,4.74083333333333
"2016",4,12,4.32333333333333
"2014",5,12,4.76208333333333
"2015",5,12,4.45458333333333
"2016",5,12,4.56458333333333
"2014",6,12,4.36958333333333
"2015",6,12,4.31875
"2016",6,12,4.07375
"2015",7,12,4.555
"2016",7,12,4.38166666666667
"2014",8,12,4.94208333333333
"2015",8,12,4.585
"2016",8,12,4.97333333333333
