"Year","Month","Day","Hour","Generacion_MWh"
"2015",1,5,17,30.94
"2015",1,5,18,30.1
"2015",1,5,19,10.8
"2015",1,5,20,11.68
"2015",1,5,21,0.34
"2015",1,5,22,0
"2015",1,5,23,0
"2015",1,5,24,0
"2015",1,6,1,0
"2015",1,6,2,0
"2015",1,6,3,0
"2015",1,6,4,0
"2015",1,6,5,0
"2015",1,6,6,0
"2015",1,6,7,0
"2015",1,6,8,6.27
"2015",1,6,9,43.15
"2015",1,6,10,59.67
"2015",1,6,11,59.74
"2015",1,6,12,60.5
"2015",1,6,13,60.34
"2015",1,6,14,60.58
"2015",1,6,15,59.44
"2015",1,6,16,59.26
"2015",1,6,17,58.84
"2015",1,6,18,55.31
"2015",1,6,19,50.58
"2015",1,6,20,21.14
"2015",1,6,21,0.63
"2015",1,6,22,0
"2015",1,6,23,0
"2015",1,6,24,0
"2015",1,7,1,0
"2015",1,7,2,0
"2015",1,7,3,0
"2015",1,7,4,0
"2015",1,7,5,0
"2015",1,7,6,0
"2015",1,7,7,0
"2015",1,7,8,7.1
"2015",1,7,9,43.51
"2015",1,7,10,59.47
"2015",1,7,11,61.68
"2015",1,7,12,59.8
"2015",1,7,13,59
"2015",1,7,14,59.85
"2015",1,7,15,59.97
"2015",1,7,16,59.31
"2015",1,7,17,58.06
"2015",1,7,18,53.8
"2015",1,7,19,50.8
"2015",1,7,20,22.84
"2015",1,7,21,0.53
"2015",1,7,22,0
"2015",1,7,23,0
"2015",1,7,24,0
"2015",1,8,1,0
"2015",1,8,2,0
"2015",1,8,3,0
"2015",1,8,4,0
"2015",1,8,5,0
"2015",1,8,6,0
"2015",1,8,7,0
"2015",1,8,8,8.01
"2015",1,8,9,43.12
"2015",1,8,10,61.41
"2015",1,8,11,62.68
"2015",1,8,12,60.26
"2015",1,8,13,60.82
"2015",1,8,14,60.42
"2015",1,8,15,55.58
"2015",1,8,16,51.18
"2015",1,8,17,51.2
"2015",1,8,18,49.13
"2015",1,8,19,52.19
"2015",1,8,20,23.75
"2015",1,8,21,0.81
"2015",1,8,22,0
"2015",1,8,23,0
"2015",1,8,24,0
"2015",1,9,1,0
"2015",1,9,2,0
"2015",1,9,3,0
"2015",1,9,4,0
"2015",1,9,5,0
"2015",1,9,6,0
"2015",1,9,7,0
"2015",1,9,8,1.12
"2015",1,9,9,22.36
"2015",1,9,10,51.46
"2015",1,9,11,58.99
"2015",1,9,12,60.27
"2015",1,9,13,61.48
"2015",1,9,14,59.99
"2015",1,9,15,53.81
"2015",1,9,16,55.19
"2015",1,9,17,56.1
"2015",1,9,18,57.49
"2015",1,9,19,50.33
"2015",1,9,20,19.36
"2015",1,9,21,0.7
"2015",1,9,22,0
"2015",1,9,23,0
"2015",1,9,24,0
"2015",1,10,1,0
"2015",1,10,2,0
"2015",1,10,3,0
"2015",1,10,4,0
"2015",1,10,5,0
"2015",1,10,6,0
"2015",1,10,7,0
"2015",1,10,8,0.68
"2015",1,10,9,21.32
"2015",1,10,10,49.56
"2015",1,10,11,48.65
"2015",1,10,12,48.03
"2015",1,10,13,54.07
"2015",1,10,14,56.54
"2015",1,10,15,54.58
"2015",1,10,16,59.2
"2015",1,10,17,61.35
"2015",1,10,18,59.51
"2015",1,10,19,53.07
"2015",1,10,20,25.25
"2015",1,10,21,1.34
"2015",1,10,22,0
"2015",1,10,23,0
"2015",1,10,24,0
"2015",1,11,1,0
"2015",1,11,2,0
"2015",1,11,3,0
"2015",1,11,4,0
"2015",1,11,5,0
"2015",1,11,6,0
"2015",1,11,7,0
"2015",1,11,8,1.02
"2015",1,11,9,25.93
"2015",1,11,10,57.45
"2015",1,11,11,60
"2015",1,11,12,61.75
"2015",1,11,13,61.68
"2015",1,11,14,60.63
"2015",1,11,15,57.69
"2015",1,11,16,60.14
"2015",1,11,17,60.74
"2015",1,11,18,58.9
"2015",1,11,19,51.77
"2015",1,11,20,22.84
"2015",1,11,21,1.18
"2015",1,11,22,0
"2015",1,11,23,0
"2015",1,11,24,0
"2015",1,12,1,0
"2015",1,12,2,0
"2015",1,12,3,0
"2015",1,12,4,0
"2015",1,12,5,0
"2015",1,12,6,0
"2015",1,12,7,0
"2015",1,12,8,1.28
"2015",1,12,9,16.49
"2015",1,12,10,57.01
"2015",1,12,11,30.67
"2015",1,12,12,35.8
"2015",1,12,13,33.56
"2015",1,12,14,39.51
"2015",1,12,15,42.49
"2015",1,12,16,43.76
"2015",1,12,17,17.07
"2015",1,12,18,17.94
"2015",1,12,19,34.98
"2015",1,12,20,17.55
"2015",1,12,21,1.15
"2015",1,12,22,0
"2015",1,12,23,0
"2015",1,12,24,0
"2015",1,13,1,0
"2015",1,13,2,0
"2015",1,13,3,0
"2015",1,13,4,0
"2015",1,13,5,0
"2015",1,13,6,0
"2015",1,13,7,0
"2015",1,13,8,6.36
"2015",1,13,9,20.23
"2015",1,13,10,30.91
"2015",1,13,11,58.04
"2015",1,13,12,59.09
"2015",1,13,13,53.89
"2015",1,13,14,30.45
"2015",1,13,15,22.75
"2015",1,13,16,29.23
"2015",1,13,17,30
"2015",1,13,18,25.46
"2015",1,13,19,12.12
"2015",1,13,20,12.54
"2015",1,13,21,0.39
"2015",1,13,22,0
"2015",1,13,23,0
"2015",1,13,24,0
"2015",1,14,1,0
"2015",1,14,2,0
"2015",1,14,3,0
"2015",1,14,4,0
"2015",1,14,5,0
"2015",1,14,6,0
"2015",1,14,7,0
"2015",1,14,8,1.48
"2015",1,14,9,28.98
"2015",1,14,10,44.13
"2015",1,14,11,60.72
"2015",1,14,12,61.46
"2015",1,14,13,63.26
"2015",1,14,14,63.04
"2015",1,14,15,59.33
"2015",1,14,16,51.55
"2015",1,14,17,46.01
"2015",1,14,18,48.65
"2015",1,14,19,48.05
"2015",1,14,20,24.48
"2015",1,14,21,0.87
"2015",1,14,22,0
"2015",1,14,23,0
"2015",1,14,24,0
"2015",1,15,1,0
"2015",1,15,2,0
"2015",1,15,3,0
"2015",1,15,4,0
"2015",1,15,5,0
"2015",1,15,6,0
"2015",1,15,7,0
"2015",1,15,8,0.53
"2015",1,15,9,8.69
"2015",1,15,10,19.52
"2015",1,15,11,55.06
"2015",1,15,12,54.38
"2015",1,15,13,58.19
"2015",1,15,14,61.17
"2015",1,15,15,62.54
"2015",1,15,16,62.55
"2015",1,15,17,62.36
"2015",1,15,18,59.68
"2015",1,15,19,54.06
"2015",1,15,20,24.79
"2015",1,15,21,0.75
"2015",1,15,22,0
"2015",1,15,23,0
"2015",1,15,24,0
"2015",1,16,1,0
"2015",1,16,2,0
"2015",1,16,3,0
"2015",1,16,4,0
"2015",1,16,5,0
"2015",1,16,6,0
"2015",1,16,7,0
"2015",1,16,8,6.27
"2015",1,16,9,28.14
"2015",1,16,10,53.83
"2015",1,16,11,56.94
"2015",1,16,12,58.32
"2015",1,16,13,58.76
"2015",1,16,14,60.46
"2015",1,16,15,62.91
"2015",1,16,16,59.78
"2015",1,16,17,58.79
"2015",1,16,18,53.35
"2015",1,16,19,52.2
"2015",1,16,20,26.11
"2015",1,16,21,0.87
"2015",1,16,22,0
"2015",1,16,23,0
"2015",1,16,24,0
"2015",1,17,1,0
"2015",1,17,2,0
"2015",1,17,3,0
"2015",1,17,4,0
"2015",1,17,5,0
"2015",1,17,6,0
"2015",1,17,7,0
"2015",1,17,8,2.25
"2015",1,17,9,12.08
"2015",1,17,10,34.74
"2015",1,17,11,47.91
"2015",1,17,12,30.18
"2015",1,17,13,21.55
"2015",1,17,14,21.61
"2015",1,17,15,21.13
"2015",1,17,16,25.68
"2015",1,17,17,36.69
"2015",1,17,18,32.19
"2015",1,17,19,23.69
"2015",1,17,20,8.35
"2015",1,17,21,0.77
"2015",1,17,22,0
"2015",1,17,23,0
"2015",1,17,24,0
"2015",1,18,1,0
"2015",1,18,2,0
"2015",1,18,3,0
"2015",1,18,4,0
"2015",1,18,5,0
"2015",1,18,6,0
"2015",1,18,7,0
"2015",1,18,8,1.57
"2015",1,18,9,6.48
"2015",1,18,10,41.12
"2015",1,18,11,44.44
"2015",1,18,12,46.67
"2015",1,18,13,39.89
"2015",1,18,14,34.66
"2015",1,18,15,33.52
"2015",1,18,16,32.13
"2015",1,18,17,31.55
"2015",1,18,18,32.56
"2015",1,18,19,31.28
"2015",1,18,20,9.16
"2015",1,18,21,0.91
"2015",1,18,22,0
"2015",1,18,23,0
"2015",1,18,24,0
"2015",1,19,1,0
"2015",1,19,2,0
"2015",1,19,3,0
"2015",1,19,4,0
"2015",1,19,5,0
"2015",1,19,6,0
"2015",1,19,7,0
"2015",1,19,8,0.72
"2015",1,19,9,7.54
"2015",1,19,10,52.52
"2015",1,19,11,61.23
"2015",1,19,12,63.14
"2015",1,19,13,62.41
"2015",1,19,14,52.7
"2015",1,19,15,16.58
"2015",1,19,16,42.07
"2015",1,19,17,60.12
"2015",1,19,18,60.27
"2015",1,19,19,54.69
"2015",1,19,20,23.93
"2015",1,19,21,0.69
"2015",1,19,22,0
"2015",1,19,23,0
"2015",1,19,24,0
"2015",1,20,1,0
"2015",1,20,2,0
"2015",1,20,3,0
"2015",1,20,4,0
"2015",1,20,5,0
"2015",1,20,6,0
"2015",1,20,7,0
"2015",1,20,8,4.14
"2015",1,20,9,38.8
"2015",1,20,10,58.85
"2015",1,20,11,60.86
"2015",1,20,12,61.89
"2015",1,20,13,62.14
"2015",1,20,14,61.4
"2015",1,20,15,61.49
"2015",1,20,16,61.36
"2015",1,20,17,37.39
"2015",1,20,18,19.32
"2015",1,20,19,4.69
"2015",1,20,20,2.64
"2015",1,20,21,0.39
"2015",1,20,22,0
"2015",1,20,23,0
"2015",1,20,24,0
"2015",1,21,1,0
"2015",1,21,2,0
"2015",1,21,3,0
"2015",1,21,4,0
"2015",1,21,5,0
"2015",1,21,6,0
"2015",1,21,7,0
"2015",1,21,8,1.08
"2015",1,21,9,18.44
"2015",1,21,10,29.48
"2015",1,21,11,24.95
"2015",1,21,12,25.72
"2015",1,21,13,31.19
"2015",1,21,14,38.23
"2015",1,21,15,40.39
"2015",1,21,16,48.5
"2015",1,21,17,58.21
"2015",1,21,18,57.35
"2015",1,21,19,50.48
"2015",1,21,20,20.13
"2015",1,21,21,0.43
"2015",1,21,22,0
"2015",1,21,23,0
"2015",1,21,24,0
"2015",1,22,1,0
"2015",1,22,2,0
"2015",1,22,3,0
"2015",1,22,4,0
"2015",1,22,5,0
"2015",1,22,6,0
"2015",1,22,7,0
"2015",1,22,8,3.76
"2015",1,22,9,37.17
"2015",1,22,10,58.29
"2015",1,22,11,60.48
"2015",1,22,12,61.56
"2015",1,22,13,62.34
"2015",1,22,14,62.13
"2015",1,22,15,61.47
"2015",1,22,16,61.33
"2015",1,22,17,61.85
"2015",1,22,18,59.78
"2015",1,22,19,53.58
"2015",1,22,20,22.46
"2015",1,22,21,0.62
"2015",1,22,22,0
"2015",1,22,23,0
"2015",1,22,24,0
"2015",1,23,1,0
"2015",1,23,2,0
"2015",1,23,3,0
"2015",1,23,4,0
"2015",1,23,5,0
"2015",1,23,6,0
"2015",1,23,7,0
"2015",1,23,8,3.53
"2015",1,23,9,34.71
"2015",1,23,10,55.47
"2015",1,23,11,60.43
"2015",1,23,12,62.95
"2015",1,23,13,63.79
"2015",1,23,14,63.77
"2015",1,23,15,63.61
"2015",1,23,16,62.82
"2015",1,23,17,61.62
"2015",1,23,18,59.18
"2015",1,23,19,50.81
"2015",1,23,20,21.55
"2015",1,23,21,0.54
"2015",1,23,22,0
"2015",1,23,23,0
"2015",1,23,24,0
"2015",1,24,1,0
"2015",1,24,2,0
"2015",1,24,3,0
"2015",1,24,4,0
"2015",1,24,5,0
"2015",1,24,6,0
"2015",1,24,7,0
"2015",1,24,8,3.09
"2015",1,24,9,33.81
"2015",1,24,10,56.39
"2015",1,24,11,58.8
"2015",1,24,12,59.74
"2015",1,24,13,62.02
"2015",1,24,14,62.17
"2015",1,24,15,61.7
"2015",1,24,16,61.53
"2015",1,24,17,61.21
"2015",1,24,18,59.38
"2015",1,24,19,51.88
"2015",1,24,20,22.42
"2015",1,24,21,0.57
"2015",1,24,22,0
"2015",1,24,23,0
"2015",1,24,24,0
"2015",1,25,1,0
"2015",1,25,2,0
"2015",1,25,3,0
"2015",1,25,4,0
"2015",1,25,5,0
"2015",1,25,6,0
"2015",1,25,7,0
"2015",1,25,8,2.87
"2015",1,25,9,33.76
"2015",1,25,10,56.91
"2015",1,25,11,59.28
"2015",1,25,12,60.79
"2015",1,25,13,61.84
"2015",1,25,14,61.85
"2015",1,25,15,62.32
"2015",1,25,16,62.2
"2015",1,25,17,61.41
"2015",1,25,18,58.75
"2015",1,25,19,51.02
"2015",1,25,20,21.29
"2015",1,25,21,0.53
"2015",1,25,22,0
"2015",1,25,23,0
"2015",1,25,24,0
"2015",1,26,1,0
"2015",1,26,2,0
"2015",1,26,3,0
"2015",1,26,4,0
"2015",1,26,5,0
"2015",1,26,6,0
"2015",1,26,7,0
"2015",1,26,8,2.88
"2015",1,26,9,31.94
"2015",1,26,10,56.7
"2015",1,26,11,59.02
"2015",1,26,12,59.38
"2015",1,26,13,59.31
"2015",1,26,14,59.29
"2015",1,26,15,58.53
"2015",1,26,16,59.2
"2015",1,26,17,59.06
"2015",1,26,18,57.65
"2015",1,26,19,50.21
"2015",1,26,20,20.84
"2015",1,26,21,0.49
"2015",1,26,22,0
"2015",1,26,23,0
"2015",1,26,24,0
"2015",1,27,1,0
"2015",1,27,2,0
"2015",1,27,3,0
"2015",1,27,4,0
"2015",1,27,5,0
"2015",1,27,6,0
"2015",1,27,7,0
"2015",1,27,8,2.72
"2015",1,27,9,33.95
"2015",1,27,10,56.66
"2015",1,27,11,59.88
"2015",1,27,12,61.23
"2015",1,27,13,61.48
"2015",1,27,14,60.98
"2015",1,27,15,61.25
"2015",1,27,16,61.53
"2015",1,27,17,61.55
"2015",1,27,18,58.77
"2015",1,27,19,50.67
"2015",1,27,20,20.2
"2015",1,27,21,0.42
"2015",1,27,22,0
"2015",1,27,23,0
"2015",1,27,24,0
"2015",1,28,1,0
"2015",1,28,2,0
"2015",1,28,3,0
"2015",1,28,4,0
"2015",1,28,5,0
"2015",1,28,6,0
"2015",1,28,7,0
"2015",1,28,8,2.42
"2015",1,28,9,32.27
"2015",1,28,10,56.62
"2015",1,28,11,59.8
"2015",1,28,12,60.38
"2015",1,28,13,61.05
"2015",1,28,14,59.47
"2015",1,28,15,58.75
"2015",1,28,16,60.25
"2015",1,28,17,59.27
"2015",1,28,18,58.45
"2015",1,28,19,51.64
"2015",1,28,20,21.09
"2015",1,28,21,0.36
"2015",1,28,22,0
"2015",1,28,23,0
"2015",1,28,24,0
"2015",1,29,1,0
"2015",1,29,2,0
"2015",1,29,3,0
"2015",1,29,4,0
"2015",1,29,5,0
"2015",1,29,6,0
"2015",1,29,7,0
"2015",1,29,8,2.21
"2015",1,29,9,11.95
"2015",1,29,10,29.57
"2015",1,29,11,38.48
"2015",1,29,12,37.52
"2015",1,29,13,40.58
"2015",1,29,14,41.95
"2015",1,29,15,49.46
"2015",1,29,16,41.2
"2015",1,29,17,40.31
"2015",1,29,18,56.36
"2015",1,29,19,51.04
"2015",1,29,20,20.67
"2015",1,29,21,0.62
"2015",1,29,22,0
"2015",1,29,23,0
"2015",1,29,24,0
"2015",1,30,1,0
"2015",1,30,2,0
"2015",1,30,3,0
"2015",1,30,4,0
"2015",1,30,5,0
"2015",1,30,6,0
"2015",1,30,7,0
"2015",1,30,8,1.37
"2015",1,30,9,26.01
"2015",1,30,10,53.73
"2015",1,30,11,60.2
"2015",1,30,12,55.66
"2015",1,30,13,57.62
"2015",1,30,14,59.79
"2015",1,30,15,51.19
"2015",1,30,16,29.13
"2015",1,30,17,20.85
"2015",1,30,18,21.15
"2015",1,30,19,28.34
"2015",1,30,20,12.03
"2015",1,30,21,0.37
"2015",1,30,22,0
"2015",1,30,23,0
"2015",1,30,24,0
"2015",1,31,1,0
"2015",1,31,2,0
"2015",1,31,3,0
"2015",1,31,4,0
"2015",1,31,5,0
"2015",1,31,6,0
"2015",1,31,7,0
"2015",1,31,8,1.18
"2015",1,31,9,22.49
"2015",1,31,10,54.48
"2015",1,31,11,59.99
"2015",1,31,12,57.26
"2015",1,31,13,60.95
"2015",1,31,14,57.53
"2015",1,31,15,54.64
"2015",1,31,16,38.39
"2015",1,31,17,54.04
"2015",1,31,18,51.46
"2015",1,31,19,38.8
"2015",1,31,20,20.26
"2015",1,31,21,0.4
"2015",1,31,22,0
"2015",1,31,23,0
"2015",1,31,24,0
"2015",2,1,1,0
"2015",2,1,2,0
"2015",2,1,3,0
"2015",2,1,4,0
"2015",2,1,5,0
"2015",2,1,6,0
"2015",2,1,7,0
"2015",2,1,8,2.01
"2015",2,1,9,29.62
"2015",2,1,10,54.31
"2015",2,1,11,58.29
"2015",2,1,12,60.28
"2015",2,1,13,59.45
"2015",2,1,14,58.8
"2015",2,1,15,58.14
"2015",2,1,16,58.67
"2015",2,1,17,58.6
"2015",2,1,18,57.49
"2015",2,1,19,51.87
"2015",2,1,20,22.22
"2015",2,1,21,0.93
"2015",2,1,22,0
"2015",2,1,23,0
"2015",2,1,24,0
"2015",2,2,1,0
"2015",2,2,2,0
"2015",2,2,3,0
"2015",2,2,4,0
"2015",2,2,5,0
"2015",2,2,6,0
"2015",2,2,7,0
"2015",2,2,8,2.4
"2015",2,2,9,18.11
"2015",2,2,10,39.98
"2015",2,2,11,59.4
"2015",2,2,12,61
"2015",2,2,13,61.87
"2015",2,2,14,61.01
"2015",2,2,15,59.71
"2015",2,2,16,58.85
"2015",2,2,17,58.78
"2015",2,2,18,54.72
"2015",2,2,19,44.01
"2015",2,2,20,11.46
"2015",2,2,21,0.6
"2015",2,2,22,0
"2015",2,2,23,0
"2015",2,2,24,0
"2015",2,3,1,0
"2015",2,3,2,0
"2015",2,3,3,0
"2015",2,3,4,0
"2015",2,3,5,0
"2015",2,3,6,0
"2015",2,3,7,0
"2015",2,3,8,1.83
"2015",2,3,9,29.39
"2015",2,3,10,55.88
"2015",2,3,11,60.73
"2015",2,3,12,62.3
"2015",2,3,13,62.24
"2015",2,3,14,61.6
"2015",2,3,15,60.82
"2015",2,3,16,59.43
"2015",2,3,17,58.63
"2015",2,3,18,56.22
"2015",2,3,19,49.8
"2015",2,3,20,19.5
"2015",2,3,21,0.39
"2015",2,3,22,0
"2015",2,3,23,0
"2015",2,3,24,0
"2015",2,4,1,0
"2015",2,4,2,0
"2015",2,4,3,0
"2015",2,4,4,0
"2015",2,4,5,0
"2015",2,4,6,0
"2015",2,4,7,0
"2015",2,4,8,1.86
"2015",2,4,9,29.1
"2015",2,4,10,52.3
"2015",2,4,11,60.48
"2015",2,4,12,61.11
"2015",2,4,13,62.17
"2015",2,4,14,61.25
"2015",2,4,15,60.69
"2015",2,4,16,60.23
"2015",2,4,17,59.65
"2015",2,4,18,57.49
"2015",2,4,19,51.04
"2015",2,4,20,22.44
"2015",2,4,21,0.96
"2015",2,4,22,0
"2015",2,4,23,0
"2015",2,4,24,0
"2015",2,5,1,0
"2015",2,5,2,0
"2015",2,5,3,0
"2015",2,5,4,0
"2015",2,5,5,0
"2015",2,5,6,0
"2015",2,5,7,0
"2015",2,5,8,1.42
"2015",2,5,9,25.06
"2015",2,5,10,52.6
"2015",2,5,11,59.8
"2015",2,5,12,61.6
"2015",2,5,13,61.15
"2015",2,5,14,60.6
"2015",2,5,15,59.78
"2015",2,5,16,59.87
"2015",2,5,17,57.77
"2015",2,5,18,43.2
"2015",2,5,19,40.56
"2015",2,5,20,8.83
"2015",2,5,21,0.34
"2015",2,5,22,0
"2015",2,5,23,0
"2015",2,5,24,0
"2015",2,6,1,0
"2015",2,6,2,0
"2015",2,6,3,0
"2015",2,6,4,0
"2015",2,6,5,0
"2015",2,6,6,0
"2015",2,6,7,0
"2015",2,6,8,1.25
"2015",2,6,9,27.07
"2015",2,6,10,49.97
"2015",2,6,11,40.83
"2015",2,6,12,32.86
"2015",2,6,13,59.34
"2015",2,6,14,59.65
"2015",2,6,15,59.94
"2015",2,6,16,60.16
"2015",2,6,17,37.53
"2015",2,6,18,9.91
"2015",2,6,19,17.11
"2015",2,6,20,14.49
"2015",2,6,21,0.35
"2015",2,6,22,0
"2015",2,6,23,0
"2015",2,6,24,0
"2015",2,7,1,0
"2015",2,7,2,0
"2015",2,7,3,0
"2015",2,7,4,0
"2015",2,7,5,0
"2015",2,7,6,0
"2015",2,7,7,0
"2015",2,7,8,0.03
"2015",2,7,9,2.16
"2015",2,7,10,7.37
"2015",2,7,11,23.58
"2015",2,7,12,42.64
"2015",2,7,13,56.71
"2015",2,7,14,62.5
"2015",2,7,15,55.09
"2015",2,7,16,40.92
"2015",2,7,17,33.2
"2015",2,7,18,33.05
"2015",2,7,19,24.85
"2015",2,7,20,12.81
"2015",2,7,21,0.22
"2015",2,7,22,0
"2015",2,7,23,0
"2015",2,7,24,0
"2015",2,8,1,0
"2015",2,8,2,0
"2015",2,8,3,0
"2015",2,8,4,0
"2015",2,8,5,0
"2015",2,8,6,0
"2015",2,8,7,0
"2015",2,8,8,0.59
"2015",2,8,9,15.53
"2015",2,8,10,25.6
"2015",2,8,11,31.03
"2015",2,8,12,58.71
"2015",2,8,13,60.88
"2015",2,8,14,60.4
"2015",2,8,15,59.71
"2015",2,8,16,51.47
"2015",2,8,17,22.74
"2015",2,8,18,20.47
"2015",2,8,19,20.23
"2015",2,8,20,14.71
"2015",2,8,21,0.27
"2015",2,8,22,0
"2015",2,8,23,0
"2015",2,8,24,0
"2015",2,9,1,0
"2015",2,9,2,0
"2015",2,9,3,0
"2015",2,9,4,0
"2015",2,9,5,0
"2015",2,9,6,0
"2015",2,9,7,0
"2015",2,9,8,0.34
"2015",2,9,9,5.87
"2015",2,9,10,15.09
"2015",2,9,11,33
"2015",2,9,12,52.47
"2015",2,9,13,59.64
"2015",2,9,14,60.38
"2015",2,9,15,60.29
"2015",2,9,16,37.54
"2015",2,9,17,25.16
"2015",2,9,18,26.69
"2015",2,9,19,18.77
"2015",2,9,20,6.96
"2015",2,9,21,0.03
"2015",2,9,22,0
"2015",2,9,23,0
"2015",2,9,24,0
"2015",2,10,1,0
"2015",2,10,2,0
"2015",2,10,3,0
"2015",2,10,4,0
"2015",2,10,5,0
"2015",2,10,6,0
"2015",2,10,7,0
"2015",2,10,8,0.27
"2015",2,10,9,4.8
"2015",2,10,10,9.41
"2015",2,10,11,21.03
"2015",2,10,12,61.99
"2015",2,10,13,62.38
"2015",2,10,14,62.29
"2015",2,10,15,61.81
"2015",2,10,16,57.06
"2015",2,10,17,26.5
"2015",2,10,18,8.12
"2015",2,10,19,4.81
"2015",2,10,20,9.23
"2015",2,10,21,0.28
"2015",2,10,22,0
"2015",2,10,23,0
"2015",2,10,24,0
"2015",2,11,1,0
"2015",2,11,2,0
"2015",2,11,3,0
"2015",2,11,4,0
