"hour","day","month","dir"
1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0.380200862884521
7,1,1,78.1912126806047
8,1,1,280.86585744222
9,1,1,503.830940246582
10,1,1,709.216075473362
11,1,1,876.382724338108
12,1,1,990.899289449056
13,1,1,1043.4281700982
14,1,1,1029.825018141
15,1,1,951.131113688151
16,1,1,813.614403618707
17,1,1,628.670503404405
18,1,1,387.705913384755
19,1,1,184.921381023195
20,1,1,25.4783187570671
21,1,1,0
22,1,1,0
23,1,1,0
24,1,1,0
1,2,1,0
2,2,1,0
3,2,1,0
4,2,1,0
5,2,1,0
6,2,1,0.280201971530914
7,2,1,76.4863891866472
8,2,1,279.028579076131
9,2,1,502.478369394938
10,2,1,708.51707373725
11,2,1,876.405672709147
12,2,1,991.618397182888
13,2,1,1044.81856197781
14,2,1,1031.76938035753
15,2,1,953.488350762261
16,2,1,816.193617926704
17,2,1,631.265029907227
18,2,1,415.329651302761
19,2,1,193.182272699144
20,2,1,26.0511196450227
21,2,1,0
22,2,1,0
23,2,1,0
24,2,1,0
1,3,1,0
2,3,1,0
3,3,1,0
4,3,1,0
5,3,1,0
6,3,1,0.178974110633135
7,3,1,74.8295619885127
8,3,1,277.031610276964
9,3,1,500.737233903673
10,3,1,707.195132785373
11,3,1,875.56377919515
12,3,1,991.258935716417
13,3,1,1044.93049706353
14,3,1,1032.27087232802
15,3,1,954.288900587294
16,3,1,817.165751139323
17,3,1,632.277709960938
18,3,1,396.149443626404
19,3,1,193.878830062018
20,3,1,26.3148610041373
21,3,1,0
22,3,1,0
23,3,1,0
24,3,1,0
1,4,1,0
2,4,1,0
3,4,1,0
4,4,1,0
5,4,1,0
6,4,1,0.120531638049417
7,4,1,72.8103961547216
8,4,1,274.186642328898
9,4,1,497.906160990397
10,4,1,704.630602518717
11,4,1,873.388156467014
12,4,1,989.541233486599
13,4,1,1043.69652557373
14,4,1,1031.50094180637
15,4,1,953.942505730523
16,4,1,817.165050082737
17,4,1,632.531623840332
18,4,1,416.641979217529
19,4,1,194.295056237115
20,4,1,26.494271621522
21,4,1,0
22,4,1,0
23,4,1,0
24,4,1,0
1,5,1,0
2,5,1,0
3,5,1,0
4,5,1,0
5,5,1,0
6,5,1,0.0973642046252887
7,5,1,70.5424670775731
8,5,1,270.8202196757
9,5,1,494.366768307156
10,5,1,701.212948269314
11,5,1,870.254898071289
12,5,1,986.804530673557
13,5,1,1041.38333214654
14,5,1,1029.64326307509
15,5,1,952.507950676812
16,5,1,808.964709599813
17,5,1,617.994539896647
18,5,1,416.087771521674
19,5,1,193.945173899333
20,5,1,26.4278484028247
21,5,1,0
22,5,1,0
23,5,1,0
24,5,1,0
1,6,1,0
2,6,1,0
3,6,1,0
4,6,1,0
5,6,1,0
6,6,1,0.0750853731814358
7,6,1,63.6835155296657
8,6,1,262.928265611331
9,6,1,491.184357961019
10,6,1,698.33036465115
11,6,1,867.827089097765
12,6,1,984.942424350315
13,6,1,1022.23208702935
14,6,1,1014.56809065077
15,6,1,905.641527811686
16,6,1,768.671526167128
17,6,1,608.397839016385
18,6,1,367.076182418399
19,6,1,180.707087251875
20,6,1,26.614021046915
21,6,1,0
22,6,1,0
23,6,1,0
24,6,1,0
1,7,1,0
2,7,1,0
3,7,1,0
4,7,1,0
5,7,1,0
6,7,1,0.0569540564384725
7,7,1,66.4802425901095
8,7,1,265.344049453735
9,7,1,489.18356068929
10,7,1,696.815998501248
11,7,1,866.893543667263
12,7,1,984.643712361654
13,7,1,1040.38467322456
14,7,1,1015.56772698296
15,7,1,953.519181993273
16,7,1,817.778390672472
17,7,1,633.792758517795
18,7,1,399.365667237176
19,7,1,195.482086393568
20,7,1,26.8674592781398
21,7,1,0
22,7,1,0
23,7,1,0
24,7,1,0
1,8,1,0
2,8,1,0
3,8,1,0
4,8,1,0
5,8,1,0
6,8,1,0.0396081004291773
7,8,1,64.8250395523177
8,8,1,254.846770366033
9,8,1,451.738298681047
10,8,1,681.144876162211
11,8,1,866.778739929199
12,8,1,985.162903679742
13,8,1,1041.50856696235
14,8,1,1031.33220503065
15,8,1,955.450361463759
16,8,1,819.870581732856
17,8,1,635.842383490668
18,8,1,416.102819654677
19,8,1,181.944089353085
20,8,1,25.4473836310208
21,8,1,0
22,8,1,0
23,8,1,0
24,8,1,0
1,9,1,0
2,9,1,0
3,9,1,0
4,9,1,0
5,9,1,0
6,9,1,0.0207906001143985
7,9,1,58.5207693551977
8,9,1,250.426733096441
9,9,1,470.031842125787
10,9,1,683.287082672119
11,9,1,851.135308583578
12,9,1,985.527021620009
13,9,1,1010.78621588813
14,9,1,991.19124645657
15,9,1,942.959587521023
16,9,1,778.628252665202
17,9,1,598.821869744195
18,9,1,397.051357428233
19,9,1,181.981362336212
20,9,1,25.5392418961144
21,9,1,0
22,9,1,0
23,9,1,0
24,9,1,0
1,10,1,0
2,10,1,0
3,10,1,0
4,10,1,0
5,10,1,0
6,10,1,0.00255840540760093
7,10,1,61.1803369820118
8,10,1,251.218738979763
9,10,1,479.379618644714
10,10,1,692.830605400933
11,10,1,864.599136352539
12,10,1,983.97496287028
13,10,1,1041.26059807671
14,10,1,992.41045888265
15,10,1,945.218390994602
16,10,1,821.171132405599
17,10,1,637.119053310818
18,10,1,420.853611416287
19,10,1,197.170658747355
20,10,1,27.2059035855863
21,10,1,0
22,10,1,0
23,10,1,0
24,10,1,0
1,11,1,0
2,11,1,0
3,11,1,0
4,11,1,0
5,11,1,0
6,11,1,0
7,11,1,58.6258375412888
8,11,1,254.431361092461
9,11,1,478.818896823459
10,11,1,687.873361375597
11,11,1,859.728519015842
12,11,1,979.308102077908
13,11,1,1036.8500213623
14,11,1,1027.75184461806
15,11,1,952.704200744629
16,11,1,817.707548353407
