"Year","Month","Day","Hour","Generacion_MWh"
"2014",6,15,21,0
"2014",6,15,22,0
"2014",6,15,23,0
"2014",6,15,24,0
"2014",6,16,1,0
"2014",6,16,2,0
"2014",6,16,3,0
"2014",6,16,4,0
"2014",6,16,5,0
"2014",6,16,6,0
"2014",6,16,7,0
"2014",6,16,8,0.5
"2014",6,16,9,27.2
"2014",6,16,10,54.4
"2014",6,16,11,57.2
"2014",6,16,12,56.2
"2014",6,16,13,54.7
"2014",6,16,14,55.9
"2014",6,16,15,58.3
"2014",6,16,16,58.1
"2014",6,16,17,46.3
"2014",6,16,18,7.7
"2014",6,16,19,0
"2014",6,16,20,0
"2014",6,16,21,0
"2014",6,16,22,0
"2014",6,16,23,0
"2014",6,16,24,0
"2014",6,17,1,0
"2014",6,17,2,0
"2014",6,17,3,0
"2014",6,17,4,0
"2014",6,17,5,0
"2014",6,17,6,0
"2014",6,17,7,0
"2014",6,17,8,0.5
"2014",6,17,9,27.2
"2014",6,17,10,55.3
"2014",6,17,11,58
"2014",6,17,12,55.6
"2014",6,17,13,55.1
"2014",6,17,14,57
"2014",6,17,15,57.2
"2014",6,17,16,58.2
"2014",6,17,17,41.5
"2014",6,17,18,7.5
"2014",6,17,19,0
"2014",6,17,20,0
"2014",6,17,21,0
"2014",6,17,22,0
"2014",6,17,23,0
"2014",6,17,24,0
"2014",6,18,1,0
"2014",6,18,2,0
"2014",6,18,3,0
"2014",6,18,4,0
"2014",6,18,5,0
"2014",6,18,6,0
"2014",6,18,7,0
"2014",6,18,8,0.5
"2014",6,18,9,26.3
"2014",6,18,10,54
"2014",6,18,11,57.3
"2014",6,18,12,56.5
"2014",6,18,13,55.6
"2014",6,18,14,57.2
"2014",6,18,15,59.8
"2014",6,18,16,56.9
"2014",6,18,17,37.8
"2014",6,18,18,8.1
"2014",6,18,19,0
"2014",6,18,20,0
"2014",6,18,21,0
"2014",6,18,22,0
"2014",6,18,23,0
"2014",6,18,24,0
"2014",6,19,1,0
"2014",6,19,2,0
"2014",6,19,3,0
"2014",6,19,4,0
"2014",6,19,5,0
"2014",6,19,6,0
"2014",6,19,7,0
"2014",6,19,8,0.6
"2014",6,19,9,21.4
"2014",6,19,10,51.9
"2014",6,19,11,58.6
"2014",6,19,12,54.7
"2014",6,19,13,54.2
"2014",6,19,14,55.8
"2014",6,19,15,55.5
"2014",6,19,16,54.9
"2014",6,19,17,39.8
"2014",6,19,18,6.8
"2014",6,19,19,0
"2014",6,19,20,0
"2014",6,19,21,0
"2014",6,19,22,0
"2014",6,19,23,0
"2014",6,19,24,0
"2014",6,20,1,0
"2014",6,20,2,0
"2014",6,20,3,0
"2014",6,20,4,0
"2014",6,20,5,0
"2014",6,20,6,0
"2014",6,20,7,0
"2014",6,20,8,0.6
"2014",6,20,9,18.7
"2014",6,20,10,45.1
"2014",6,20,11,50.3
"2014",6,20,12,56.6
"2014",6,20,13,53.5
"2014",6,20,14,56.9
"2014",6,20,15,59.9
"2014",6,20,16,58.7
"2014",6,20,17,29.3
"2014",6,20,18,5.6
"2014",6,20,19,0
"2014",6,20,20,0
"2014",6,20,21,0
"2014",6,20,22,0
"2014",6,20,23,0
"2014",6,20,24,0
"2014",6,21,1,0
"2014",6,21,2,0
"2014",6,21,3,0
"2014",6,21,4,0
"2014",6,21,5,0
"2014",6,21,6,0
"2014",6,21,7,0
"2014",6,21,8,0.5
"2014",6,21,9,25.8
"2014",6,21,10,55.6
"2014",6,21,11,61.1
"2014",6,21,12,57.9
"2014",6,21,13,56.5
"2014",6,21,14,58.6
"2014",6,21,15,61.3
"2014",6,21,16,62.1
"2014",6,21,17,42.8
"2014",6,21,18,6.1
"2014",6,21,19,0
"2014",6,21,20,0
"2014",6,21,21,0
"2014",6,21,22,0
"2014",6,21,23,0
"2014",6,21,24,0
"2014",6,22,1,0
"2014",6,22,2,0
"2014",6,22,3,0
"2014",6,22,4,0
"2014",6,22,5,0
"2014",6,22,6,0
"2014",6,22,7,0
"2014",6,22,8,0.4
"2014",6,22,9,21.7
"2014",6,22,10,45.7
"2014",6,22,11,49.2
"2014",6,22,12,53.6
"2014",6,22,13,56.6
"2014",6,22,14,53.8
"2014",6,22,15,60.3
"2014",6,22,16,58.5
"2014",6,22,17,47.4
"2014",6,22,18,8.1
"2014",6,22,19,0
"2014",6,22,20,0
"2014",6,22,21,0
"2014",6,22,22,0
"2014",6,22,23,0
"2014",6,22,24,0
"2014",6,23,1,0
"2014",6,23,2,0
"2014",6,23,3,0
"2014",6,23,4,0
"2014",6,23,5,0
"2014",6,23,6,0
"2014",6,23,7,0
"2014",6,23,8,0.6
"2014",6,23,9,24.5
"2014",6,23,10,53.7
"2014",6,23,11,52.3
"2014",6,23,12,54.7
"2014",6,23,13,54.2
"2014",6,23,14,56
"2014",6,23,15,54.6
"2014",6,23,16,50.4
"2014",6,23,17,32.9
"2014",6,23,18,7.3
"2014",6,23,19,0
"2014",6,23,20,0
"2014",6,23,21,0
"2014",6,23,22,0
"2014",6,23,23,0
"2014",6,23,24,0
"2014",6,24,1,0
"2014",6,24,2,0
"2014",6,24,3,0
"2014",6,24,4,0
"2014",6,24,5,0
"2014",6,24,6,0
"2014",6,24,7,0
"2014",6,24,8,0.6
"2014",6,24,9,24.5
"2014",6,24,10,53.7
"2014",6,24,11,52.3
"2014",6,24,12,54.7
"2014",6,24,13,54.2
"2014",6,24,14,56
"2014",6,24,15,54.6
"2014",6,24,16,50.4
"2014",6,24,17,32.9
"2014",6,24,18,7.3
"2014",6,24,19,0
"2014",6,24,20,0
"2014",6,24,21,0
"2014",6,24,22,0
"2014",6,24,23,0
"2014",6,24,24,0
"2014",6,25,1,0
"2014",6,25,2,0
"2014",6,25,3,0
"2014",6,25,4,0
"2014",6,25,5,0
"2014",6,25,6,0
"2014",6,25,7,0
"2014",6,25,8,0.4
"2014",6,25,9,26.3
"2014",6,25,10,56.7
"2014",6,25,11,61.7
"2014",6,25,12,60.4
"2014",6,25,13,58.4
"2014",6,25,14,59.5
"2014",6,25,15,62.3
"2014",6,25,16,62.1
"2014",6,25,17,48.2
"2014",6,25,18,8.3
"2014",6,25,19,0
"2014",6,25,20,0
"2014",6,25,21,0
"2014",6,25,22,0
"2014",6,25,23,0
"2014",6,25,24,0
"2014",6,26,1,0
"2014",6,26,2,0
"2014",6,26,3,0
"2014",6,26,4,0
"2014",6,26,5,0
"2014",6,26,6,0
"2014",6,26,7,0
"2014",6,26,8,0.5
"2014",6,26,9,10.2
"2014",6,26,10,35.5
"2014",6,26,11,60.5
"2014",6,26,12,58.6
"2014",6,26,13,57.3
"2014",6,26,14,44.1
"2014",6,26,15,22
"2014",6,26,16,23.5
"2014",6,26,17,33.4
"2014",6,26,18,8.2
"2014",6,26,19,0
"2014",6,26,20,0
"2014",6,26,21,0
"2014",6,26,22,0
"2014",6,26,23,0
"2014",6,26,24,0
"2014",6,27,1,0
"2014",6,27,2,0
"2014",6,27,3,0
"2014",6,27,4,0
"2014",6,27,5,0
"2014",6,27,6,0
"2014",6,27,7,0
"2014",6,27,8,0.5
"2014",6,27,9,25.7
"2014",6,27,10,39.6
"2014",6,27,11,48.3
"2014",6,27,12,55
"2014",6,27,13,55.8
"2014",6,27,14,57.2
"2014",6,27,15,60.2
"2014",6,27,16,60.3
"2014",6,27,17,47.8
"2014",6,27,18,8.7
"2014",6,27,19,0
"2014",6,27,20,0
"2014",6,27,21,0
"2014",6,27,22,0
"2014",6,27,23,0
"2014",6,27,24,0
"2014",6,28,1,0
"2014",6,28,2,0
"2014",6,28,3,0
"2014",6,28,4,0
"2014",6,28,5,0
"2014",6,28,6,0
"2014",6,28,7,0
"2014",6,28,8,0.4
"2014",6,28,9,25.9
"2014",6,28,10,56.5
"2014",6,28,11,60.6
"2014",6,28,12,58.4
"2014",6,28,13,57.1
"2014",6,28,14,59
"2014",6,28,15,61.9
"2014",6,28,16,62.4
"2014",6,28,17,48.8
"2014",6,28,18,9.5
"2014",6,28,19,0
"2014",6,28,20,0
"2014",6,28,21,0
"2014",6,28,22,0
"2014",6,28,23,0
"2014",6,28,24,0
"2014",6,29,1,0
"2014",6,29,2,0
"2014",6,29,3,0
"2014",6,29,4,0
"2014",6,29,5,0
"2014",6,29,6,0
"2014",6,29,7,0
"2014",6,29,8,0.4
"2014",6,29,9,27.2
"2014",6,29,10,56.3
"2014",6,29,11,59.1
"2014",6,29,12,57.5
"2014",6,29,13,56.5
"2014",6,29,14,58.4
"2014",6,29,15,61.6
"2014",6,29,16,61.8
"2014",6,29,17,48.9
"2014",6,29,18,9.3
"2014",6,29,19,0
"2014",6,29,20,0
"2014",6,29,21,0
"2014",6,29,22,0
"2014",6,29,23,0
"2014",6,29,24,0
"2014",6,30,1,0
"2014",6,30,2,0
"2014",6,30,3,0
"2014",6,30,4,0
"2014",6,30,5,0
"2014",6,30,6,0
"2014",6,30,7,0
"2014",6,30,8,0.5
"2014",6,30,9,26.3
"2014",6,30,10,56.1
"2014",6,30,11,59.6
"2014",6,30,12,58.7
"2014",6,30,13,58.7
"2014",6,30,14,59.6
"2014",6,30,15,62
"2014",6,30,16,62.6
"2014",6,30,17,49.8
"2014",6,30,18,9.8
"2014",6,30,19,0
"2014",6,30,20,0
"2014",6,30,21,0
"2014",6,30,22,0
"2014",6,30,23,0
"2014",6,30,24,0
"2014",7,1,1,0
"2014",7,1,2,0
"2014",7,1,3,0
"2014",7,1,4,0
"2014",7,1,5,0
"2014",7,1,6,0
"2014",7,1,7,0
"2014",7,1,8,0.4
"2014",7,1,9,27.4
"2014",7,1,10,55.8
"2014",7,1,11,60.5
"2014",7,1,12,59.2
"2014",7,1,13,57.4
"2014",7,1,14,59
"2014",7,1,15,61.6
"2014",7,1,16,62
"2014",7,1,17,49.5
"2014",7,1,18,9.8
"2014",7,1,19,0
"2014",7,1,20,0
"2014",7,1,21,0
"2014",7,1,22,0
"2014",7,1,23,0
"2014",7,1,24,0
"2014",7,2,1,0
"2014",7,2,2,0
"2014",7,2,3,0
"2014",7,2,4,0
"2014",7,2,5,0
"2014",7,2,6,0
"2014",7,2,7,0
"2014",7,2,8,0.5
"2014",7,2,9,27.3
"2014",7,2,10,56.6
"2014",7,2,11,60.4
"2014",7,2,12,59.1
"2014",7,2,13,59.1
"2014",7,2,14,59.8
"2014",7,2,15,62
"2014",7,2,16,62.6
"2014",7,2,17,50
"2014",7,2,18,10.2
"2014",7,2,19,0
"2014",7,2,20,0
"2014",7,2,21,0
"2014",7,2,22,0
"2014",7,2,23,0
"2014",7,2,24,0
"2014",7,3,1,0
"2014",7,3,2,0
"2014",7,3,3,0
"2014",7,3,4,0
"2014",7,3,5,0
"2014",7,3,6,0
"2014",7,3,7,0
"2014",7,3,8,0.4
"2014",7,3,9,28.3
"2014",7,3,10,58.8
"2014",7,3,11,63.4
"2014",7,3,12,61.4
"2014",7,3,13,59.8
"2014",7,3,14,60.2
"2014",7,3,15,62.3
"2014",7,3,16,63.1
"2014",7,3,17,50.3
"2014",7,3,18,10.4
"2014",7,3,19,0
"2014",7,3,20,0
"2014",7,3,21,0
"2014",7,3,22,0
"2014",7,3,23,0
"2014",7,3,24,0
"2014",7,4,1,0
"2014",7,4,2,0
"2014",7,4,3,0
"2014",7,4,4,0
"2014",7,4,5,0
"2014",7,4,6,0
"2014",7,4,7,0
"2014",7,4,8,0.3
"2014",7,4,9,3.1
"2014",7,4,10,9
"2014",7,4,11,31.9
"2014",7,4,12,59
"2014",7,4,13,59.5
"2014",7,4,14,61.6
"2014",7,4,15,59.8
"2014",7,4,16,14.1
"2014",7,4,17,2.3
"2014",7,4,18,0.2
"2014",7,4,19,0
"2014",7,4,20,0
"2014",7,4,21,0
"2014",7,4,22,0
"2014",7,4,23,0
"2014",7,4,24,0
"2014",7,5,1,0
"2014",7,5,2,0
"2014",7,5,3,0
"2014",7,5,4,0
"2014",7,5,5,0
"2014",7,5,6,0
"2014",7,5,7,0
"2014",7,5,8,0.4
"2014",7,5,9,24.8
"2014",7,5,10,56.5
"2014",7,5,11,62
"2014",7,5,12,60.4
"2014",7,5,13,59.3
"2014",7,5,14,60.2
"2014",7,5,15,62.5
"2014",7,5,16,62.9
"2014",7,5,17,50.5
"2014",7,5,18,11.1
"2014",7,5,19,0
"2014",7,5,20,0
"2014",7,5,21,0
"2014",7,5,22,0
"2014",7,5,23,0
"2014",7,5,24,0
"2014",7,6,1,0
"2014",7,6,2,0
"2014",7,6,3,0
"2014",7,6,4,0
"2014",7,6,5,0
"2014",7,6,6,0
"2014",7,6,7,0
"2014",7,6,8,0.4
"2014",7,6,9,28.7
"2014",7,6,10,59.1
"2014",7,6,11,61.7
"2014",7,6,12,59.6
"2014",7,6,13,58.9
"2014",7,6,14,59.7
"2014",7,6,15,62.5
"2014",7,6,16,63.2
"2014",7,6,17,52
"2014",7,6,18,12
"2014",7,6,19,0
"2014",7,6,20,0
"2014",7,6,21,0
"2014",7,6,22,0
"2014",7,6,23,0
"2014",7,6,24,0
"2014",7,7,1,0
"2014",7,7,2,0
"2014",7,7,3,0
"2014",7,7,4,0
"2014",7,7,5,0
"2014",7,7,6,0
"2014",7,7,7,0
"2014",7,7,8,0.5
"2014",7,7,9,16.1
"2014",7,7,10,53.5
"2014",7,7,11,57.6
"2014",7,7,12,54.5
"2014",7,7,13,55.6
"2014",7,7,14,58
"2014",7,7,15,58.8
"2014",7,7,16,56.5
"2014",7,7,17,30.6
"2014",7,7,18,6.5
"2014",7,7,19,0
"2014",7,7,20,0
"2014",7,7,21,0
"2014",7,7,22,0
"2014",7,7,23,0
"2014",7,7,24,0
"2014",7,8,1,0
"2014",7,8,2,0
"2014",7,8,3,0
"2014",7,8,4,0
"2014",7,8,5,0
"2014",7,8,6,0
"2014",7,8,7,0
"2014",7,8,8,0.4
"2014",7,8,9,9.1
"2014",7,8,10,21.5
"2014",7,8,11,41
"2014",7,8,12,34.5
"2014",7,8,13,45.4
"2014",7,8,14,59.4
"2014",7,8,15,61.3
"2014",7,8,16,63.6
"2014",7,8,17,52.5
"2014",7,8,18,11.8
"2014",7,8,19,0
"2014",7,8,20,0
"2014",7,8,21,0
"2014",7,8,22,0
"2014",7,8,23,0
"2014",7,8,24,0
"2014",7,9,1,0
"2014",7,9,2,0
"2014",7,9,3,0
"2014",7,9,4,0
"2014",7,9,5,0
"2014",7,9,6,0
"2014",7,9,7,0
"2014",7,9,8,0.5
"2014",7,9,9,29.3
"2014",7,9,10,59.3
"2014",7,9,11,61.3
"2014",7,9,12,58.8
"2014",7,9,13,58.3
"2014",7,9,14,59.4
"2014",7,9,15,61.2
"2014",7,9,16,62
"2014",7,9,17,51.6
"2014",7,9,18,12.2
"2014",7,9,19,0
"2014",7,9,20,0
"2014",7,9,21,0
"2014",7,9,22,0
"2014",7,9,23,0
"2014",7,9,24,0
"2014",7,10,1,0
"2014",7,10,2,0
"2014",7,10,3,0
"2014",7,10,4,0
"2014",7,10,5,0
"2014",7,10,6,0
"2014",7,10,7,0
"2014",7,10,8,0.5
"2014",7,10,9,22.5
"2014",7,10,10,47.4
"2014",7,10,11,49.1
"2014",7,10,12,49.2
"2014",7,10,13,51.8
"2014",7,10,14,53.3
"2014",7,10,15,57.2
"2014",7,10,16,63.6
"2014",7,10,17,52
"2014",7,10,18,12.6
"2014",7,10,19,0
"2014",7,10,20,0
"2014",7,10,21,0
"2014",7,10,22,0
"2014",7,10,23,0
"2014",7,10,24,0
"2014",7,11,1,0
"2014",7,11,2,0
"2014",7,11,3,0
"2014",7,11,4,0
"2014",7,11,5,0
"2014",7,11,6,0
"2014",7,11,7,0
"2014",7,11,8,0.7
"2014",7,11,9,24.2
"2014",7,11,10,52.1
"2014",7,11,11,61.4
"2014",7,11,12,60.9
"2014",7,11,13,54.2
"2014",7,11,14,58.6
"2014",7,11,15,56
"2014",7,11,16,64.1
"2014",7,11,17,53.9
"2014",7,11,18,13.2
"2014",7,11,19,0
"2014",7,11,20,0
"2014",7,11,21,0
"2014",7,11,22,0
"2014",7,11,23,0
"2014",7,11,24,0
"2014",7,12,1,0
"2014",7,12,2,0
"2014",7,12,3,0
"2014",7,12,4,0
"2014",7,12,5,0
"2014",7,12,6,0
"2014",7,12,7,0
"2014",7,12,8,0.4
"2014",7,12,9,27.4
"2014",7,12,10,58.7
"2014",7,12,11,61.5
"2014",7,12,12,58.6
"2014",7,12,13,58.3
"2014",7,12,14,59.1
"2014",7,12,15,61.4
"2014",7,12,16,62.6
"2014",7,12,17,52.5
"2014",7,12,18,13.3
"2014",7,12,19,0
"2014",7,12,20,0
"2014",7,12,21,0
"2014",7,12,22,0
"2014",7,12,23,0
"2014",7,12,24,0
"2014",7,13,1,0
"2014",7,13,2,0
"2014",7,13,3,0
"2014",7,13,4,0
"2014",7,13,5,0
"2014",7,13,6,0
"2014",7,13,7,0
"2014",7,13,8,0.5
"2014",7,13,9,29.4
"2014",7,13,10,58.1
"2014",7,13,11,60.5
"2014",7,13,12,58.9
"2014",7,13,13,59.4
"2014",7,13,14,60.6
"2014",7,13,15,62.8
"2014",7,13,16,62.9
"2014",7,13,17,50.7
"2014",7,13,18,9.8
"2014",7,13,19,0
"2014",7,13,20,0
"2014",7,13,21,0
"2014",7,13,22,0
"2014",7,13,23,0
"2014",7,13,24,0
"2014",7,14,1,0
"2014",7,14,2,0
"2014",7,14,3,0
"2014",7,14,4,0
"2014",7,14,5,0
"2014",7,14,6,0
"2014",7,14,7,0
"2014",7,14,8,0.6
"2014",7,14,9,30.9
"2014",7,14,10,56.6
"2014",7,14,11,61.8
"2014",7,14,12,59.6
"2014",7,14,13,60.3
"2014",7,14,14,60.7
"2014",7,14,15,54
"2014",7,14,16,60.4
"2014",7,14,17,49.2
"2014",7,14,18,12.2
"2014",7,14,19,0
"2014",7,14,20,0
"2014",7,14,21,0
"2014",7,14,22,0
"2014",7,14,23,0
"2014",7,14,24,0
"2014",7,15,1,0
"2014",7,15,2,0
"2014",7,15,3,0
"2014",7,15,4,0
"2014",7,15,5,0
"2014",7,15,6,0
