"Year","Month","Day","Hour","Generacion_MWh"
"2014",3,3,14,36
"2014",3,3,15,34.8
"2014",3,3,16,33.1
"2014",3,3,17,30.2
"2014",3,3,18,26.4
"2014",3,3,19,18.6
"2014",3,3,20,5.3
"2014",3,3,21,0
"2014",3,3,22,0
"2014",3,3,23,0
"2014",3,3,24,0
"2014",3,4,1,0
"2014",3,4,2,0
"2014",3,4,3,0
"2014",3,4,4,0
"2014",3,4,5,0
"2014",3,4,6,0
"2014",3,4,7,0
"2014",3,4,8,0.1
"2014",3,4,9,6.5
"2014",3,4,10,23.7
"2014",3,4,11,31.8
"2014",3,4,12,33.7
"2014",3,4,13,35.8
"2014",3,4,14,36.8
"2014",3,4,15,34.8
"2014",3,4,16,32.2
"2014",3,4,17,29.4
"2014",3,4,18,27.6
"2014",3,4,19,21
"2014",3,4,20,5.9
"2014",3,4,21,0
"2014",3,4,22,0
"2014",3,4,23,0
"2014",3,4,24,0
"2014",3,5,1,0
"2014",3,5,2,0
"2014",3,5,3,0
"2014",3,5,4,0
"2014",3,5,5,0
"2014",3,5,6,0
"2014",3,5,7,0
"2014",3,5,8,0.1
"2014",3,5,9,6.6
"2014",3,5,10,23.8
"2014",3,5,11,31.3
"2014",3,5,12,33.8
"2014",3,5,13,35.8
"2014",3,5,14,35.8
"2014",3,5,15,33.4
"2014",3,5,16,31.3
"2014",3,5,17,31.4
"2014",3,5,18,28.7
"2014",3,5,19,20.7
"2014",3,5,20,5.8
"2014",3,5,21,0
"2014",3,5,22,0
"2014",3,5,23,0
"2014",3,5,24,0
"2014",3,6,1,0
"2014",3,6,2,0
"2014",3,6,3,0
"2014",3,6,4,0
"2014",3,6,5,0
"2014",3,6,6,0
"2014",3,6,7,0
"2014",3,6,8,0.1
"2014",3,6,9,7
"2014",3,6,10,25.2
"2014",3,6,11,33.9
"2014",3,6,12,36.1
"2014",3,6,13,37.1
"2014",3,6,14,35.4
"2014",3,6,15,33.1
"2014",3,6,16,31.1
"2014",3,6,17,27.9
"2014",3,6,18,25.4
"2014",3,6,19,19.7
"2014",3,6,20,5.5
"2014",3,6,21,0
"2014",3,6,22,0
"2014",3,6,23,0
"2014",3,6,24,0
"2014",3,7,1,0
"2014",3,7,2,0
"2014",3,7,3,0
"2014",3,7,4,0
"2014",3,7,5,0
"2014",3,7,6,0
"2014",3,7,7,0
"2014",3,7,8,0.1
"2014",3,7,9,7.4
"2014",3,7,10,26.6
"2014",3,7,11,34.8
"2014",3,7,12,37.2
"2014",3,7,13,37.8
"2014",3,7,14,37.4
"2014",3,7,15,36.4
"2014",3,7,16,33.1
"2014",3,7,17,29
"2014",3,7,18,0
"2014",3,7,19,0
"2014",3,7,20,0
"2014",3,7,21,0
"2014",3,7,22,0
"2014",3,7,23,0
"2014",3,7,24,0
"2014",3,8,1,0
"2014",3,8,2,0
"2014",3,8,3,0
"2014",3,8,4,0
"2014",3,8,5,0
"2014",3,8,6,0
"2014",3,8,7,0
"2014",3,8,8,0
"2014",3,8,9,4.4
"2014",3,8,10,17
"2014",3,8,11,22
"2014",3,8,12,24
"2014",3,8,13,24.1
"2014",3,8,14,26.3
"2014",3,8,15,25.9
"2014",3,8,16,28.1
"2014",3,8,17,32.1
"2014",3,8,18,30.6
"2014",3,8,19,23
"2014",3,8,20,5.8
"2014",3,8,21,0
"2014",3,8,22,0
"2014",3,8,23,0
"2014",3,8,24,0
"2014",3,9,1,0
"2014",3,9,2,0
"2014",3,9,3,0
"2014",3,9,4,0
"2014",3,9,5,0
"2014",3,9,6,0
"2014",3,9,7,0
"2014",3,9,8,0
"2014",3,9,9,3.1
"2014",3,9,10,14.4
"2014",3,9,11,31.6
"2014",3,9,12,34.7
"2014",3,9,13,35.4
"2014",3,9,14,35.1
"2014",3,9,15,36.8
"2014",3,9,16,37.9
"2014",3,9,17,38
"2014",3,9,18,36.5
"2014",3,9,19,27.1
"2014",3,9,20,6.6
"2014",3,9,21,0
"2014",3,9,22,0
"2014",3,9,23,0
"2014",3,9,24,0
"2014",3,10,1,0
"2014",3,10,2,0
"2014",3,10,3,0
"2014",3,10,4,0
"2014",3,10,5,0
"2014",3,10,6,0
"2014",3,10,7,0
"2014",3,10,8,4.2
"2014",3,10,9,16.4
"2014",3,10,10,29.3
"2014",3,10,11,36.2
"2014",3,10,12,38.4
"2014",3,10,13,37.5
"2014",3,10,14,36.5
"2014",3,10,15,29
"2014",3,10,16,21.8
"2014",3,10,17,20.6
"2014",3,10,18,14.9
"2014",3,10,19,3.4
"2014",3,10,20,3.4
"2014",3,10,21,0
"2014",3,10,22,0
"2014",3,10,23,0
"2014",3,10,24,0
"2014",3,11,1,0
"2014",3,11,2,0
"2014",3,11,3,0
"2014",3,11,4,0
"2014",3,11,5,0
"2014",3,11,6,0
"2014",3,11,7,0
"2014",3,11,8,7.7
"2014",3,11,9,26.9
"2014",3,11,10,35.2
"2014",3,11,11,36.5
"2014",3,11,12,38.6
"2014",3,11,13,38.9
"2014",3,11,14,39.9
"2014",3,11,15,39.8
"2014",3,11,16,39.3
"2014",3,11,17,38.5
"2014",3,11,18,27.3
"2014",3,11,19,6.1
"2014",3,11,20,0
"2014",3,11,21,0
"2014",3,11,22,0
"2014",3,11,23,0
"2014",3,11,24,0
"2014",3,12,1,0
"2014",3,12,2,0
"2014",3,12,3,0
"2014",3,12,4,0
"2014",3,12,5,0
"2014",3,12,6,0
"2014",3,12,7,0
"2014",3,12,8,0
"2014",3,12,9,8.2
"2014",3,12,10,29.4
"2014",3,12,11,37.8
"2014",3,12,12,39.1
"2014",3,12,13,39.9
"2014",3,12,14,40.4
"2014",3,12,15,40.7
"2014",3,12,16,40.9
"2014",3,12,17,40.6
"2014",3,12,18,39.6
"2014",3,12,19,28.1
"2014",3,12,20,6.3
"2014",3,12,21,0
"2014",3,12,22,0
"2014",3,12,23,0
"2014",3,12,24,0
"2014",3,13,1,0
"2014",3,13,2,0
"2014",3,13,3,0
"2014",3,13,4,0
"2014",3,13,5,0
"2014",3,13,6,0
"2014",3,13,7,0
"2014",3,13,8,0
"2014",3,13,9,7.9
"2014",3,13,10,28.6
"2014",3,13,11,39.2
"2014",3,13,12,41
"2014",3,13,13,41.3
"2014",3,13,14,40.8
"2014",3,13,15,40.5
"2014",3,13,16,40.7
"2014",3,13,17,40.8
"2014",3,13,18,39.1
"2014",3,13,19,27.6
"2014",3,13,20,5.9
"2014",3,13,21,0
"2014",3,13,22,0
"2014",3,13,23,0
"2014",3,13,24,0
"2014",3,14,1,0
"2014",3,14,2,0
"2014",3,14,3,0
"2014",3,14,4,0
"2014",3,14,5,0
"2014",3,14,6,0
"2014",3,14,7,0
"2014",3,14,8,0
"2014",3,14,9,6.4
"2014",3,14,10,29
"2014",3,14,11,39.5
"2014",3,14,12,41.1
"2014",3,14,13,40.8
"2014",3,14,14,40.7
"2014",3,14,15,40.8
"2014",3,14,16,40.3
"2014",3,14,17,40.6
"2014",3,14,18,38.5
"2014",3,14,19,26.3
"2014",3,14,20,4.9
"2014",3,14,21,0
"2014",3,14,22,0
"2014",3,14,23,0
"2014",3,14,24,0
"2014",3,15,1,0
"2014",3,15,2,0
"2014",3,15,3,0
"2014",3,15,4,0
"2014",3,15,5,0
"2014",3,15,6,0
"2014",3,15,7,0
"2014",3,15,8,0
"2014",3,15,9,7.5
"2014",3,15,10,28
"2014",3,15,11,37.7
"2014",3,15,12,39.5
"2014",3,15,13,40.2
"2014",3,15,14,40.5
"2014",3,15,15,40.5
"2014",3,15,16,40.7
"2014",3,15,17,40
"2014",3,15,18,37.1
"2014",3,15,19,25.7
"2014",3,15,20,5
"2014",3,15,21,0
"2014",3,15,22,0
"2014",3,15,23,0
"2014",3,15,24,0
"2014",3,16,1,0
"2014",3,16,2,0
"2014",3,16,3,0
"2014",3,16,4,0
"2014",3,16,5,0
"2014",3,16,6,0
"2014",3,16,7,0
"2014",3,16,8,0
"2014",3,16,9,7.5
"2014",3,16,10,28.1
"2014",3,16,11,36.8
"2014",3,16,12,38.7
"2014",3,16,13,38.8
"2014",3,16,14,38.8
"2014",3,16,15,38.8
"2014",3,16,16,37.7
"2014",3,16,17,36.7
"2014",3,16,18,34.9
"2014",3,16,19,24.3
"2014",3,16,20,4.7
"2014",3,16,21,0
"2014",3,16,22,0
"2014",3,16,23,0
"2014",3,16,24,0
"2014",3,17,1,0
"2014",3,17,2,0
"2014",3,17,3,0
"2014",3,17,4,0
"2014",3,17,5,0
"2014",3,17,6,0
"2014",3,17,7,0
"2014",3,17,8,0
"2014",3,17,9,7.2
"2014",3,17,10,28.6
"2014",3,17,11,38.6
"2014",3,17,12,39.9
"2014",3,17,13,40
"2014",3,17,14,39.9
"2014",3,17,15,39
"2014",3,17,16,38.4
"2014",3,17,17,40.4
"2014",3,17,18,38.2
"2014",3,17,19,25.8
"2014",3,17,20,4.6
"2014",3,17,21,0
"2014",3,17,22,0
"2014",3,17,23,0
"2014",3,17,24,0
"2014",3,18,1,0
"2014",3,18,2,0
"2014",3,18,3,0
"2014",3,18,4,0
"2014",3,18,5,0
"2014",3,18,6,0
"2014",3,18,7,0
"2014",3,18,8,0
"2014",3,18,9,7
"2014",3,18,10,27.4
"2014",3,18,11,36.7
"2014",3,18,12,37.8
"2014",3,18,13,38.9
"2014",3,18,14,38.5
"2014",3,18,15,37.8
"2014",3,18,16,37.6
"2014",3,18,17,37.6
"2014",3,18,18,34.8
"2014",3,18,19,22.4
"2014",3,18,20,3.6
"2014",3,18,21,0
"2014",3,18,22,0
"2014",3,18,23,0
"2014",3,18,24,0
"2014",3,19,1,0
"2014",3,19,2,0
"2014",3,19,3,0
"2014",3,19,4,0
"2014",3,19,5,0
"2014",3,19,6,0
"2014",3,19,7,0
"2014",3,19,8,0
"2014",3,19,9,6.1
"2014",3,19,10,25.1
"2014",3,19,11,34.8
"2014",3,19,12,37.6
"2014",3,19,13,38.6
"2014",3,19,14,38.1
"2014",3,19,15,38.3
"2014",3,19,16,36.2
"2014",3,19,17,25.8
"2014",3,19,18,20.4
"2014",3,19,19,14.2
"2014",3,19,20,2.7
"2014",3,19,21,0
"2014",3,19,22,0
"2014",3,19,23,0
"2014",3,19,24,0
"2014",3,20,1,0
"2014",3,20,2,0
"2014",3,20,3,0
"2014",3,20,4,0
"2014",3,20,5,0
"2014",3,20,6,0
"2014",3,20,7,0
"2014",3,20,8,0
"2014",3,20,9,5.9
"2014",3,20,10,24
"2014",3,20,11,32.7
"2014",3,20,12,34.1
"2014",3,20,13,35.1
"2014",3,20,14,36.7
"2014",3,20,15,37
"2014",3,20,16,37.1
"2014",3,20,17,37
"2014",3,20,18,34.8
"2014",3,20,19,22.2
"2014",3,20,20,2.2
"2014",3,20,21,0
"2014",3,20,22,0
"2014",3,20,23,0
"2014",3,20,24,0
"2014",3,21,1,0
"2014",3,21,2,0
"2014",3,21,3,0
"2014",3,21,4,0
"2014",3,21,5,0
"2014",3,21,6,0
"2014",3,21,7,0
"2014",3,21,8,0
"2014",3,21,9,0
"2014",3,21,10,10.2
"2014",3,21,11,35
"2014",3,21,12,37.7
"2014",3,21,13,37.8
"2014",3,21,14,37.5
"2014",3,21,15,36.3
"2014",3,21,16,36.3
"2014",3,21,17,36
"2014",3,21,18,33.9
"2014",3,21,19,21.6
"2014",3,21,20,3.1
"2014",3,21,21,0
"2014",3,21,22,0
"2014",3,21,23,0
"2014",3,21,24,0
"2014",3,22,1,0
"2014",3,22,2,0
"2014",3,22,3,0
"2014",3,22,4,0
"2014",3,22,5,0
"2014",3,22,6,0
"2014",3,22,7,0
"2014",3,22,8,0
"2014",3,22,9,5.8
"2014",3,22,10,24.3
"2014",3,22,11,34.1
"2014",3,22,12,35.2
"2014",3,22,13,0
"2014",3,22,14,0
"2014",3,22,15,0
"2014",3,22,16,0
"2014",3,22,17,0
"2014",3,22,18,0
"2014",3,22,19,0
"2014",3,22,20,0
"2014",3,22,21,0
"2014",3,22,22,0
"2014",3,22,23,0
"2014",3,22,24,0
"2014",3,23,1,0
"2014",3,23,2,0
"2014",3,23,3,0
"2014",3,23,4,0
"2014",3,23,5,0
"2014",3,23,6,0
"2014",3,23,7,0
"2014",3,23,8,0
"2014",3,23,9,5.8
"2014",3,23,10,24.3
"2014",3,23,11,34.1
"2014",3,23,12,35.2
"2014",3,23,13,0
"2014",3,23,14,0
"2014",3,23,15,0
"2014",3,23,16,0
"2014",3,23,17,0
"2014",3,23,18,0
"2014",3,23,19,0
"2014",3,23,20,0
"2014",3,23,21,0
"2014",3,23,22,0
"2014",3,23,23,0
"2014",3,23,24,0
"2014",3,24,1,0
"2014",3,24,2,0
"2014",3,24,3,0
"2014",3,24,4,0
"2014",3,24,5,0
"2014",3,24,6,0
"2014",3,24,7,0
"2014",3,24,8,0
"2014",3,24,9,5.6
"2014",3,24,10,23.8
"2014",3,24,11,33.8
"2014",3,24,12,34.2
"2014",3,24,13,36.8
"2014",3,24,14,36.7
"2014",3,24,15,35.8
"2014",3,24,16,36.6
"2014",3,24,17,37.1
"2014",3,24,18,35.3
"2014",3,24,19,21.8
"2014",3,24,20,2.7
"2014",3,24,21,0
"2014",3,24,22,0
"2014",3,24,23,0
"2014",3,24,24,0
"2014",3,25,1,0
"2014",3,25,2,0
"2014",3,25,3,0
"2014",3,25,4,0
"2014",3,25,5,0
"2014",3,25,6,0
"2014",3,25,7,0
"2014",3,25,8,0
"2014",3,25,9,5.7
"2014",3,25,10,25.4
"2014",3,25,11,36.1
"2014",3,25,12,37
"2014",3,25,13,37.5
"2014",3,25,14,36.9
"2014",3,25,15,36
"2014",3,25,16,35.3
"2014",3,25,17,35.7
"2014",3,25,18,33.8
"2014",3,25,19,20.3
"2014",3,25,20,2.5
"2014",3,25,21,0
"2014",3,25,22,0
"2014",3,25,23,0
"2014",3,25,24,0
"2014",3,26,1,0
"2014",3,26,2,0
"2014",3,26,3,0
"2014",3,26,4,0
"2014",3,26,5,0
"2014",3,26,6,0
"2014",3,26,7,0
"2014",3,26,8,0
"2014",3,26,9,2.6
"2014",3,26,10,11.4
"2014",3,26,11,27.8
"2014",3,26,12,36
"2014",3,26,13,37
"2014",3,26,14,37.3
"2014",3,26,15,37.3
"2014",3,26,16,37.4
"2014",3,26,17,36.4
"2014",3,26,18,33.7
"2014",3,26,19,20.4
"2014",3,26,20,2.3
"2014",3,26,21,0
"2014",3,26,22,0
"2014",3,26,23,0
"2014",3,26,24,0
"2014",3,27,1,0
"2014",3,27,2,0
"2014",3,27,3,0
"2014",3,27,4,0
"2014",3,27,5,0
"2014",3,27,6,0
"2014",3,27,7,0
"2014",3,27,8,0
"2014",3,27,9,5.4
"2014",3,27,10,10.9
"2014",3,27,11,10.1
"2014",3,27,12,27.2
"2014",3,27,13,37.5
"2014",3,27,14,37
"2014",3,27,15,36.8
"2014",3,27,16,37.1
"2014",3,27,17,37
"2014",3,27,18,34.6
"2014",3,27,19,20.6
"2014",3,27,20,2.3
"2014",3,27,21,0
"2014",3,27,22,0
"2014",3,27,23,0
"2014",3,27,24,0
"2014",4,1,1,0
"2014",4,1,2,0
"2014",4,1,3,0
"2014",4,1,4,0
"2014",4,1,5,0
"2014",4,1,6,0
"2014",4,1,7,0
"2014",4,1,8,0
"2014",4,1,9,4.7
"2014",4,1,10,6
"2014",4,1,11,0
"2014",4,1,12,0
"2014",4,1,13,0
"2014",4,1,14,0
"2014",4,1,15,0
"2014",4,1,16,0
"2014",4,1,17,0
"2014",4,1,18,0
"2014",4,1,19,0
"2014",4,1,20,0
"2014",4,1,21,0
"2014",4,1,22,0
"2014",4,1,23,0
"2014",4,1,24,0
"2014",4,2,1,0
"2014",4,2,2,0
"2014",4,2,3,0
"2014",4,2,4,0
"2014",4,2,5,0
"2014",4,2,6,0
"2014",4,2,7,0
"2014",4,2,8,0
"2014",4,2,9,0
"2014",4,2,10,0
"2014",4,2,11,0
"2014",4,2,12,0
"2014",4,2,13,0
"2014",4,2,14,0
"2014",4,2,15,0
"2014",4,2,16,0
"2014",4,2,17,0
"2014",4,2,18,0
"2014",4,2,19,0
"2014",4,2,20,0
"2014",4,2,21,0
"2014",4,2,22,0
"2014",4,2,23,0
"2014",4,2,24,0
"2014",4,3,1,0
"2014",4,3,2,0
"2014",4,3,3,0
"2014",4,3,4,0
"2014",4,3,5,0
"2014",4,3,6,0
"2014",4,3,7,0
"2014",4,3,8,0
"2014",4,3,9,0.1
"2014",4,3,10,21.2
"2014",4,3,11,35
"2014",4,3,12,35.4
"2014",4,3,13,34.6
"2014",4,3,14,34.3
"2014",4,3,15,34.3
"2014",4,3,16,35.4
"2014",4,3,17,35.3
"2014",4,3,18,32.4
"2014",4,3,19,16.1
"2014",4,3,20,0
"2014",4,3,21,0
"2014",4,3,22,0
"2014",4,3,23,0
"2014",4,3,24,0
"2014",4,4,1,0
"2014",4,4,2,0
"2014",4,4,3,0
"2014",4,4,4,0
"2014",4,4,5,0
"2014",4,4,6,0
"2014",4,4,7,0
"2014",4,4,8,0
"2014",4,4,9,0
"2014",4,4,10,1.7
"2014",4,4,11,28.4
"2014",4,4,12,31.7
"2014",4,4,13,31.9
"2014",4,4,14,32.9
"2014",4,4,15,34.2
"2014",4,4,16,30.3
"2014",4,4,17,16.8
"2014",4,4,18,12.6
"2014",4,4,19,7.5
"2014",4,4,20,1.2
"2014",4,4,21,0
"2014",4,4,22,0
"2014",4,4,23,0
"2014",4,4,24,0
"2014",4,5,1,0
"2014",4,5,2,0
"2014",4,5,3,0
"2014",4,5,4,0
"2014",4,5,5,0
"2014",4,5,6,0
"2014",4,5,7,0
"2014",4,5,8,0
"2014",4,5,9,3.1
"2014",4,5,10,20.3
"2014",4,5,11,32.4
"2014",4,5,12,29.3
"2014",4,5,13,33.8
"2014",4,5,14,34.1
"2014",4,5,15,34.5
"2014",4,5,16,25.2
"2014",4,5,17,27.5
"2014",4,5,18,31.5
"2014",4,5,19,14.7
"2014",4,5,20,0.5
"2014",4,5,21,0
"2014",4,5,22,0
"2014",4,5,23,0
"2014",4,5,24,0
"2014",4,6,1,0
"2014",4,6,2,0
"2014",4,6,3,0
"2014",4,6,4,0
"2014",4,6,5,0
"2014",4,6,6,0
"2014",4,6,7,0
"2014",4,6,8,0
"2014",4,6,9,0.8
"2014",4,6,10,3.1
"2014",4,6,11,7.5
"2014",4,6,12,16.5
"2014",4,6,13,23.4
"2014",4,6,14,24.5
"2014",4,6,15,32.3
"2014",4,6,16,28.3
"2014",4,6,17,19.3
"2014",4,6,18,13.2
"2014",4,6,19,6.5
"2014",4,6,20,0.8
"2014",4,6,21,0
"2014",4,6,22,0
"2014",4,6,23,0
"2014",4,6,24,0
"2014",4,7,1,0
"2014",4,7,2,0
"2014",4,7,3,0
"2014",4,7,4,0
"2014",4,7,5,0
"2014",4,7,6,0
"2014",4,7,7,0
"2014",4,7,8,0
"2014",4,7,9,4
"2014",4,7,10,20.7
"2014",4,7,11,32.3
"2014",4,7,12,33.9
"2014",4,7,13,33.7
"2014",4,7,14,33.7
"2014",4,7,15,33.5
"2014",4,7,16,34.2
"2014",4,7,17,33.6
"2014",4,7,18,30.3
"2014",4,7,19,14.9
"2014",4,7,20,0.7
"2014",4,7,21,0
"2014",4,7,22,0
"2014",4,7,23,0
"2014",4,7,24,0
"2014",4,8,1,0
"2014",4,8,2,0
"2014",4,8,3,0
"2014",4,8,4,0
"2014",4,8,5,0
"2014",4,8,6,0
"2014",4,8,7,0
"2014",4,8,8,0
