"hour","day","month","dir"
21,11,1,0
22,11,1,0
23,11,1,0
24,11,1,0
1,12,1,0
2,12,1,0
3,12,1,0
4,12,1,0
5,12,1,0
6,12,1,0
7,12,1,31.8088224737181
8,12,1,148.857765250736
9,12,1,364.176846385002
10,12,1,600.35192071067
11,12,1,848.290767669678
12,12,1,983.255601671007
13,12,1,1009.79111777412
14,12,1,995.58650165134
15,12,1,944.490129258898
16,12,1,801.891121758355
17,12,1,609.940661112467
18,12,1,386.551053788927
19,12,1,160.19625377655
20,12,1,12.4268945809971
21,12,1,0
22,12,1,0
23,12,1,0
24,12,1,0
1,13,1,0
2,13,1,0
3,13,1,0
4,13,1,0
5,13,1,0
6,13,1,0
7,13,1,34.0869326661341
8,13,1,154.60145146317
9,13,1,327.624958250258
10,13,1,584.248675982157
11,13,1,837.071939044529
12,13,1,975.9068230523
13,13,1,1023.68261464437
14,13,1,1002.64013290405
15,13,1,938.455244276259
16,13,1,796.526493496365
17,13,1,579.930877367655
18,13,1,355.315298424827
19,13,1,145.441951255004
20,13,1,11.1385785853232
21,13,1,0
22,13,1,0
23,13,1,0
24,13,1,0
1,14,1,0
2,14,1,0
3,14,1,0
4,14,1,0
5,14,1,0
6,14,1,0
7,14,1,31.7753037427691
8,14,1,138.750462681055
9,14,1,327.699617531565
10,14,1,598.515857537588
11,14,1,849.763258192274
12,14,1,970.458642747667
13,14,1,1026.97006395128
14,14,1,1014.72059377035
15,14,1,934.657130771213
16,14,1,793.326519436306
17,14,1,602.719049665663
18,14,1,380.813233269586
19,14,1,156.441318194071
20,14,1,11.7742408412095
21,14,1,0
22,14,1,0
23,14,1,0
24,14,1,0
1,15,1,0
2,15,1,0
3,15,1,0
4,15,1,0
5,15,1,0
6,15,1,0
7,15,1,35.2242904521732
8,15,1,194.191250589159
9,15,1,389.801019602352
10,15,1,643.00863149431
11,15,1,846.661131117079
12,15,1,967.790074666341
13,15,1,994.268956502279
14,15,1,998.386127895779
15,15,1,933.515602111816
16,15,1,792.648065355089
17,15,1,579.140540970696
18,15,1,333.212432861328
19,15,1,134.16205016772
20,15,1,10.8747389239466
21,15,1,0
22,15,1,0
23,15,1,0
24,15,1,0
1,16,1,0
2,16,1,0
3,16,1,0
4,16,1,0
5,16,1,0
6,16,1,0
7,16,1,31.7573493678776
8,16,1,165.985544327233
9,16,1,372.594365523921
10,16,1,640.569952805837
11,16,1,845.51080915663
12,16,1,967.09447394477
13,16,1,1024.57446543376
14,16,1,1013.31500074599
15,16,1,934.171877543131
16,16,1,793.613394843208
17,16,1,603.573101043701
18,16,1,381.942937639025
19,16,1,157.342972225613
20,16,1,11.8653720170001
21,16,1,0
22,16,1,0
23,16,1,0
24,16,1,0
1,17,1,0
2,17,1,0
3,17,1,0
4,17,1,0
5,17,1,0
6,17,1,0
7,17,1,36.6410333911578
8,17,1,184.742820276154
9,17,1,372.838253272904
10,17,1,602.198595868217
11,17,1,781.062072541979
12,17,1,908.392404556274
13,17,1,1024.60442945692
14,17,1,1013.70066579183
15,17,1,934.839663187663
16,17,1,794.449005126953
17,17,1,604.441829681396
18,17,1,379.338985072242
19,17,1,152.255083269543
20,17,1,11.8590944218449
21,17,1,0
22,17,1,0
23,17,1,0
24,17,1,0
1,18,1,0
2,18,1,0
3,18,1,0
4,18,1,0
5,18,1,0
6,18,1,0
7,18,1,31.8359997903721
8,18,1,144.348798473676
9,18,1,356.740818076664
10,18,1,591.356279922856
11,18,1,776.938993692398
12,18,1,917.765187157525
13,18,1,961.551618364122
14,18,1,975.028484768338
15,18,1,908.714234670003
16,18,1,793.800837198893
17,18,1,603.663481818305
18,18,1,381.68175040351
19,18,1,156.655347506205
20,18,1,11.5668858451148
21,18,1,0
22,18,1,0
23,18,1,0
24,18,1,0
1,19,1,0
2,19,1,0
3,19,1,0
4,19,1,0
5,19,1,0
6,19,1,0
7,19,1,24.1366070618646
8,19,1,142.099434475104
9,19,1,295.985356609027
10,19,1,506.593332793978
11,19,1,738.12717988756
12,19,1,885.297003746033
13,19,1,941.278043972121
14,19,1,1012.02322387695
15,19,1,933.56162516276
16,19,1,793.278072781033
17,19,1,603.097543928358
18,19,1,380.97960196601
19,19,1,155.884078343709
20,19,1,11.3368517109492
21,19,1,0
22,19,1,0
23,19,1,0
24,19,1,0
1,20,1,0
2,20,1,0
3,20,1,0
4,20,1,0
5,20,1,0
6,20,1,0
7,20,1,23.4592406714542
8,20,1,149.223743134075
9,20,1,317.655360804664
10,20,1,528.330143504673
11,20,1,768.681930859884
12,20,1,895.906305154165
13,20,1,939.396612299813
14,20,1,929.95830435223
15,20,1,860.156765275531
16,20,1,742.093431260851
17,20,1,558.915776835548
18,20,1,353.335730658637
19,20,1,143.448873614271
20,20,1,10.3569726896369
21,20,1,0
22,20,1,0
23,20,1,0
24,20,1,0
1,21,1,0
2,21,1,0
3,21,1,0
4,21,1,0
5,21,1,0
6,21,1,0
7,21,1,28.5575308007085
8,21,1,179.212986581855
9,21,1,377.308301144176
10,21,1,574.69200319714
11,21,1,780.560021188524
12,21,1,952.717862235175
13,21,1,1000.24747127957
14,21,1,1012.55048200819
15,21,1,934.613876342773
16,21,1,794.642849392361
17,21,1,604.524249606662
18,21,1,382.169667137994
19,21,1,156.401513576508
20,21,1,11.2155227263769
21,21,1,0
22,21,1,0
23,21,1,0
24,21,1,0
1,22,1,0
2,22,1,0
3,22,1,0
4,22,1,0
5,22,1,0
6,22,1,0
7,22,1,26.0538070243266
8,22,1,152.52631729179
9,22,1,367.831386195289
10,22,1,614.079532941182
11,22,1,821.451765696208
12,22,1,962.335460238987
13,22,1,1022.31409539117
14,22,1,1013.05582767063
15,22,1,935.299733479818
16,22,1,795.349133809408
17,22,1,605.083293067084
18,22,1,382.414894527859
19,22,1,156.215477042728
20,22,1,11.0596926410993
21,22,1,0
22,22,1,0
23,22,1,0
24,22,1,0
1,23,1,0
2,23,1,0
3,23,1,0
4,23,1,0
5,23,1,0
6,23,1,0
7,23,1,21.5339302147169
8,23,1,117.6682077282
9,23,1,370.47320871883
10,23,1,657.850514729818
11,23,1,836.662670559353
12,23,1,961.457578023275
13,23,1,1021.82455698649
14,23,1,1012.79394700792
15,23,1,935.122834947374
16,23,1,795.086350335015
17,23,1,604.583039601644
18,23,1,381.580747392443
19,23,1,155.1660700904
20,23,1,10.7644351257218
21,23,1,0
22,23,1,0
23,23,1,0
24,23,1,0
1,24,1,0
2,24,1,0
3,24,1,0
4,24,1,0
5,24,1,0
6,24,1,0
7,24,1,26.3030978934839
8,24,1,176.364455229706
9,24,1,372.111327118344
10,24,1,570.129883501265
11,24,1,816.851312955221
12,24,1,961.016960144043
13,24,1,1000.14133877224
14,24,1,1013.157371521
15,24,1,935.601118299696
16,24,1,795.472345987956
17,24,1,604.679109361437
18,24,1,381.234872606066
19,24,1,153.607041037745
20,24,1,9.84893576200638
21,24,1,0
22,24,1,0
23,24,1,0
24,24,1,0
1,25,1,0
2,25,1,0
3,25,1,0
4,25,1,0
5,25,1,0
6,25,1,0
7,25,1,27.3841272252612
8,25,1,176.946212119526
9,25,1,407.816796090868
10,25,1,653.960277133518
11,25,1,833.844873216417
12,25,1,959.6134830051
13,25,1,991.336542765299
14,25,1,997.153274536133
15,25,1,925.156947241889
16,25,1,768.586171891954
17,25,1,589.348175896539
18,25,1,354.282307942708
19,25,1,131.335333319174
20,25,1,9.54996826375524
21,25,1,0
22,25,1,0
23,25,1,0
24,25,1,0
1,26,1,0
2,26,1,0
3,26,1,0
4,26,1,0
5,26,1,0
6,26,1,0
7,26,1,23.030579986387
8,26,1,145.510987434122
9,26,1,384.592509004805
10,26,1,603.052548249563
11,26,1,830.738340589735
12,26,1,956.742858039008
13,26,1,1018.06423441569
14,26,1,1009.74343193902
15,26,1,932.409595065647
16,26,1,792.378968132867
17,26,1,601.581916809082
18,26,1,378.12266752455
19,26,1,151.614785936144
20,26,1,9.84499067399237
21,26,1,0
22,26,1,0
23,26,1,0
24,26,1,0
1,27,1,0
2,27,1,0
3,27,1,0
4,27,1,0
5,27,1,0
6,27,1,0
7,27,1,20.008260758702
8,27,1,127.36966711945
9,27,1,305.551408900155
10,27,1,586.886398898231
11,27,1,828.459231058756
12,27,1,954.84745364719
13,27,1,1009.07918463813
14,27,1,993.60330496894
15,27,1,931.461991204156
16,27,1,791.590934753418
17,27,1,600.855214860704
18,27,1,377.365702311198
19,27,1,150.802482181125
20,27,1,9.5906708670987
21,27,1,0
22,27,1,0
23,27,1,0
24,27,1,0
1,28,1,0
2,28,1,0
3,28,1,0
4,28,1,0
5,28,1,0
6,28,1,0
7,28,1,21.0194453139233
8,28,1,139.65223012699
9,28,1,345.826723443137
10,28,1,580.98353578647
11,28,1,761.773369299041
12,28,1,943.224403752221
13,28,1,1017.76221211751
14,28,1,995.607299380832
15,28,1,933.182593451606
16,28,1,793.281073676215
17,28,1,602.303150177002
18,28,1,378.335661994086
19,28,1,151.024167060852
20,28,1,9.45661366151439
21,28,1,0
22,28,1,0
23,28,1,0
24,28,1,0
1,29,1,0
2,29,1,0
3,29,1,0
4,29,1,0
5,29,1,0
6,29,1,0
7,29,1,13.6437824376238
8,29,1,94.4606692410178
9,29,1,269.545170995924
10,29,1,456.511785030365
11,29,1,649.91929851638
12,29,1,878.159680048625
13,29,1,1021.54208458794
14,29,1,998.712629530165
15,29,1,929.611904991998
16,29,1,797.208301968045
17,29,1,605.756034851074
18,29,1,380.970794253879
19,29,1,146.940798378653
20,29,1,9.43746730519666
21,29,1,0
22,29,1,0
23,29,1,0
24,29,1,0
1,30,1,0
2,30,1,0
3,30,1,0
4,30,1,0
5,30,1,0
6,30,1,0
7,30,1,20.0094542135485
8,30,1,164.342112465037
9,30,1,374.551919672224
10,30,1,600.206252998776
11,30,1,774.275257958306
12,30,1,940.925539864434
13,30,1,1024.0728708903
14,30,1,1016.7498787774
15,30,1,939.761967129177
16,30,1,799.35991329617
17,30,1,607.423087649875
18,30,1,381.960102929009
19,30,1,152.399117310842
20,30,1,9.22916157874796
21,30,1,0
22,30,1,0
23,30,1,0
24,30,1,0
1,31,1,0
2,31,1,0
3,31,1,0
4,31,1,0
5,31,1,0
6,31,1,0
7,31,1,19.2404137715283
8,31,1,149.989432113038
9,31,1,330.938709192806
10,31,1,534.475241449144
11,31,1,762.762013011509
12,31,1,906.829266866048
13,31,1,1007.46038818359
14,31,1,985.612054612901
15,31,1,931.604598151313
16,31,1,792.127430809869
17,31,1,568.169740888807
18,31,1,357.508121146096
19,31,1,146.315827495522
20,31,1,8.87357205814785
21,31,1,0
22,31,1,0
23,31,1,0
24,31,1,0
1,1,2,0
2,1,2,0
3,1,2,0
4,1,2,0
5,1,2,0
6,1,2,0
7,1,2,19.2222681177987
8,1,2,149.653857025835
9,1,2,387.30152352651
10,1,2,648.025404188368
11,1,2,831.075583563911
12,1,2,959.637134975857
13,1,2,1015.42382473416
14,1,2,1000.82967885335
15,1,2,938.781900193956
16,1,2,798.213680691189
17,1,2,605.921044243707
18,1,2,379.982696109348
19,1,2,150.055266327328
20,1,2,8.45837454083893
21,1,2,0
22,1,2,0
23,1,2,0
24,1,2,0
1,2,2,0
2,2,2,0
3,2,2,0
4,2,2,0
5,2,2,0
6,2,2,0
7,2,2,19.3526903192202
8,2,2,139.498776700762
9,2,2,323.95224931505
10,2,2,541.424965752496
11,2,2,726.176955276065
12,2,2,951.11431672838
13,2,2,1015.62387890286
14,2,2,1001.43045467801
15,2,2,939.109480116102
16,2,2,798.473940531413
17,2,2,605.95426940918
18,2,2,379.650069342719
19,2,2,149.28629149331
20,2,2,8.12454754693641
21,2,2,0
22,2,2,0
23,2,2,0
24,2,2,0
1,3,2,0
2,3,2,0
3,3,2,0
4,3,2,0
5,3,2,0
6,3,2,0
7,3,2,17.7409272582995
8,3,2,135.606562690602
9,3,2,336.253609895706
10,3,2,618.891383806864
11,3,2,829.724739074707
12,3,2,958.945199754503
13,3,2,993.214699215359
14,3,2,1000.86810260349
15,3,2,938.96942308214
16,3,2,798.202796936035
17,3,2,605.476170010037
18,3,2,378.901256985135
19,3,2,148.280277993944
20,3,2,7.81221179664135
21,3,2,0
22,3,2,0
23,3,2,0
24,3,2,0
1,4,2,0
2,4,2,0
3,4,2,0
4,4,2,0
5,4,2,0
6,4,2,0
7,4,2,17.7125078646673
8,4,2,159.725813511345
9,4,2,377.90944981575
10,4,2,595.519741005368
11,4,2,809.270163642036
12,4,2,958.1236199273
13,4,2,999.559138403999
14,4,2,1015.36632707384
15,4,2,938.461916605631
16,4,2,797.609433492025
17,4,2,604.72245364719
18,4,2,374.638803905911
19,4,2,141.785583151711
20,4,2,7.50828843191266
21,4,2,0
22,4,2,0
23,4,2,0
24,4,2,0
1,5,2,0
2,5,2,0
3,5,2,0
4,5,2,0
5,5,2,0
6,5,2,0
7,5,2,16.009117541783
8,5,2,144.556653403574
9,5,2,330.113196690877
10,5,2,539.76804251141
11,5,2,745.225682761934
12,5,2,925.206878026327
13,5,2,1019.38314056396
14,5,2,1012.62590535482
15,5,2,935.732361687554
16,5,2,794.892508612739
17,5,2,602.08424504598
18,5,2,375.459150950114
19,5,2,145.064522690243
20,5,2,7.12097351817
21,5,2,0
22,5,2,0
23,5,2,0
24,5,2,0
1,6,2,0
2,6,2,0
3,6,2,0
4,6,2,0
5,6,2,0
6,6,2,0
7,6,2,15.9560065682098
8,6,2,147.961877889103
9,6,2,372.707312795851
10,6,2,625.290189743042
11,6,2,823.456231011285
12,6,2,953.099426269531
13,6,2,1009.69435458713
14,6,2,995.594671037462
15,6,2,933.846087985569
16,6,2,793.077339172363
17,6,2,600.278908199734
18,6,2,370.333451112111
19,6,2,137.923610289892
20,6,2,6.74474173760973
21,6,2,0
22,6,2,0
23,6,2,0
24,6,2,0
1,7,2,0
2,7,2,0
3,7,2,0
4,7,2,0
5,7,2,0
6,7,2,0
7,7,2,16.043440701233
8,7,2,167.172641464406
9,7,2,382.872463199827
10,7,2,594.04536459181
11,7,2,805.218873129951
12,7,2,950.908933851454
13,7,2,1007.79908370972
14,7,2,993.897857666016
15,7,2,931.708258734809
16,7,2,790.807209438748
17,7,2,573.583331214057
18,7,2,365.647373835246
19,7,2,140.841477235158
20,7,2,6.27338162716478
21,7,2,0
22,7,2,0
23,7,2,0
24,7,2,0
1,8,2,0
2,8,2,0
3,8,2,0
4,8,2,0
5,8,2,0
6,8,2,0
7,8,2,14.3189449565382
8,8,2,140.031287840671
9,8,2,363.660058127509
10,8,2,620.261875788371
11,8,2,818.067548116048
12,8,2,948.079225328234
13,8,2,1004.88307317098
14,8,2,976.894819895426
15,8,2,928.946448432075
16,8,2,787.862465752496
17,8,2,594.614242977566
18,8,2,367.583027097914
19,8,2,137.819417317708
20,8,2,5.74197644398858
21,8,2,0
22,8,2,0
23,8,2,0
24,8,2,0
1,9,2,0
2,9,2,0
3,9,2,0
4,9,2,0
5,9,2,0
6,9,2,0
7,9,2,14.7241009099202
8,9,2,174.164132965936
9,9,2,406.310181087918
10,9,2,628.545958624946
11,9,2,813.269034491645
12,9,2,943.283956739638
13,9,2,977.613182491726
14,9,2,971.218989478217
15,9,2,923.90628390842
16,9,2,782.680114746094
17,9,2,589.351305643717
18,9,2,362.468745337592
19,9,2,133.080231119775
20,9,2,4.70726148532574
21,9,2,0
22,9,2,0
23,9,2,0
24,9,2,0
1,10,2,0
2,10,2,0
3,10,2,0
4,10,2,0
5,10,2,0
6,10,2,0
7,10,2,12.2004288360218
8,10,2,142.656637244754
9,10,2,340.548014773263
10,10,2,541.408138275146
11,10,2,791.103325737847
12,10,2,911.285620795356
13,10,2,976.33991962009
14,10,2,951.477494557699
15,10,2,917.332077874078
16,10,2,776.250367058648
17,10,2,583.243832482232
18,10,2,356.98141585456
19,10,2,125.474109164543
20,10,2,4.55615958902571
21,10,2,0
22,10,2,0
23,10,2,0
24,10,2,0
1,11,2,0
2,11,2,0
3,11,2,0
4,11,2,0
5,11,2,0
6,11,2,0
7,11,2,9.95074045614537
8,11,2,113.288009661767
9,11,2,340.776811275217
10,11,2,617.008178710938
11,11,2,801.318368699816
12,11,2,931.149018181695
13,11,2,965.917079077827
14,11,2,973.840872446696
15,11,2,912.003116183811
16,11,2,771.114465501573
17,11,2,566.018055174086
18,11,2,332.396771510442
19,11,2,121.166140808
20,11,2,4.09531088670095
21,11,2,0
22,11,2,0
23,11,2,0
24,11,2,0
1,12,2,0
2,12,2,0
3,12,2,0
4,12,2,0
5,12,2,0
6,12,2,0
7,12,2,10.5753646720615
8,12,2,137.479807560643
9,12,2,335.906735685137
10,12,2,589.597914907667
11,12,2,798.427758110894
12,12,2,928.428266737196
13,12,2,992.842147827148
14,12,2,986.413386027018
15,12,2,909.645521375868
16,12,2,768.826813591851
17,12,2,576.142604404026
18,12,2,350.376464207967
19,12,2,124.399821599325
20,12,2,3.78099996844927
21,12,2,0
22,12,2,0
23,12,2,0
24,12,2,0
1,13,2,0
2,13,2,0
3,13,2,0
4,13,2,0
5,13,2,0
6,13,2,0
7,13,2,8.61006349847755
8,13,2,115.444891052114
9,13,2,290.553295638826
10,13,2,508.542634169261
11,13,2,698.351628833347
12,13,2,918.849554273817
13,13,2,978.527514987522
14,13,2,923.676232655843
15,13,2,884.529393090142
16,13,2,733.761735810174
17,13,2,546.52046140035
18,13,2,329.982031742732
19,13,2,114.57234315657
20,13,2,3.52880479560958
21,13,2,0
22,13,2,0
23,13,2,0
24,13,2,0
1,14,2,0
2,14,2,0
3,14,2,0
4,14,2,0
5,14,2,0
6,14,2,0
7,14,2,9.07994680768914
8,14,2,116.659783914685
9,14,2,317.06086660756
10,14,2,537.777861330244
11,14,2,764.468351999919
12,14,2,919.448612848918
13,14,2,987.089684804281
14,14,2,973.30089908176
15,14,2,910.94177585178
16,14,2,769.516631232368
17,14,2,575.922705756293
18,14,2,349.001765357123
19,14,2,121.938808070289
20,14,2,3.2528586735328
21,14,2,0
22,14,2,0
23,14,2,0
24,14,2,0
1,15,2,0
2,15,2,0
3,15,2,0
4,15,2,0
5,15,2,0
6,15,2,0
7,15,2,9.27143437373969
8,15,2,134.422374887599
9,15,2,349.065958870782
10,15,2,576.683496978548
11,15,2,798.960730658637
12,15,2,929.713145785862
13,15,2,964.517019483778
14,15,2,962.975069787767
15,15,2,845.269731786516
16,15,2,750.380392074585
17,15,2,574.789208730062
18,15,2,347.397249645657
19,15,2,120.110257095761
20,15,2,2.92588029967414
21,15,2,0
22,15,2,0
23,15,2,0
24,15,2,0
1,16,2,0
2,16,2,0
3,16,2,0
4,16,2,0
5,16,2,0
6,16,2,0
7,16,2,8.16392689984706
8,16,2,130.103328009446
9,16,2,328.617963181602
10,16,2,522.477347215017
11,16,2,722.849997944302
12,16,2,883.193045086331
13,16,2,983.505765279134
14,16,2,938.35256491767
15,16,2,892.605868869358
16,16,2,688.371504889594
17,16,2,534.695714526706
18,16,2,316.840810325411
19,16,2,101.112396906647
20,16,2,2.54465102569924
21,16,2,0
22,16,2,0
23,16,2,0
24,16,2,0
1,17,2,0
2,17,2,0
3,17,2,0
4,17,2,0
5,17,2,0
6,17,2,0
7,17,2,8.21912183447017
8,17,2,125.429551629557
9,17,2,358.577940013674
10,17,2,609.824598524306
11,17,2,781.66110780504
12,17,2,919.58015399509
13,17,2,984.645201789008
14,17,2,971.065694597032
15,17,2,907.007162306044
16,17,2,764.672701517741
17,17,2,570.026332855225
18,17,2,342.09102736579
19,17,2,115.147826698091
20,17,2,2.22555795477496
21,17,2,0
22,17,2,0
23,17,2,0
24,17,2,0
1,18,2,0
2,18,2,0
3,18,2,0
4,18,2,0
5,18,2,0
6,18,2,0
7,18,2,5.8164623121524
8,18,2,88.3470785932408
9,18,2,250.646240393321
10,18,2,561.832870059543
11,18,2,794.900973002116
12,18,2,926.074584113227
13,18,2,967.450774298774
14,18,2,984.086252000597
15,18,2,906.143341064453
16,18,2,763.468993292915
17,18,2,568.370691935221
18,18,2,339.9642929501
19,18,2,112.910736031002
20,18,2,1.99146815513571
21,18,2,0
22,18,2,0
23,18,2,0
24,18,2,0
1,19,2,0
2,19,2,0
3,19,2,0
4,19,2,0
5,19,2,0
6,19,2,0
7,19,2,5.63156486747579
8,19,2,81.9128920286894
9,19,2,238.146869513724
10,19,2,471.880550649431
11,19,2,680.0383966234
12,19,2,812.802096101973
13,19,2,919.209198686812
14,19,2,865.923644277785
15,19,2,773.529581069946
16,19,2,693.041072633531
17,19,2,500.002185980479
18,19,2,288.259930504693
19,19,2,94.7810848015878
20,19,2,1.79949617592825
21,19,2,0
22,19,2,0
23,19,2,0
24,19,2,0
1,20,2,0
2,20,2,0
3,20,2,0
4,20,2,0
5,20,2,0
6,20,2,0
7,20,2,5.91611993064483
8,20,2,92.9688513883286
9,20,2,260.469435135523
10,20,2,494.844129297468
11,20,2,679.571004231771
12,20,2,875.912483639187
13,20,2,993.073482089573
14,20,2,986.042611863878
15,20,2,898.710337320964
16,20,2,714.604383044773
17,20,2,487.153692331579
18,20,2,292.153505139881
19,20,2,102.443570602271
20,20,2,1.59351758286357
21,20,2,0
22,20,2,0
23,20,2,0
24,20,2,0
1,21,2,0
2,21,2,0
3,21,2,0
4,21,2,0
5,21,2,0
6,21,2,0
7,21,2,6.23497538061606
8,21,2,121.498121867577
9,21,2,372.99132320616
10,21,2,609.617384592692
11,21,2,797.327144198948
12,21,2,929.330697801378
13,21,2,987.074680752224
14,21,2,972.562098609077
15,21,2,908.364306979709
16,21,2,740.654322518243
17,21,2,543.424293729994
18,21,2,312.796690305074
19,21,2,103.597580181228
20,21,2,1.38448185204632
21,21,2,0
22,21,2,0
23,21,2,0
24,21,2,0
1,22,2,0
2,22,2,0
3,22,2,0
4,22,2,0
5,22,2,0
6,22,2,0
7,22,2,6.19602900338618
8,22,2,125.516190279689
9,22,2,343.395897600386
10,22,2,571.296077092489
11,22,2,782.09558529324
12,22,2,882.66139348348
13,22,2,924.544767591688
14,22,2,911.229865603977
15,22,2,884.994329664442
16,22,2,716.200686772664
