"hour","day","month","dir"
23,11,1,0
24,11,1,0
1,12,1,0
2,12,1,0
3,12,1,0
4,12,1,0
5,12,1,0
6,12,1,0
7,12,1,27.265015186328
8,12,1,175.236310139298
9,12,1,408.493365605672
10,12,1,646.258391062419
11,12,1,850.445709228516
12,12,1,934.397756788466
13,12,1,984.456471496158
14,12,1,1011.91926913791
15,12,1,926.044253031413
16,12,1,777.278042263455
17,12,1,578.457787407769
18,12,1,326.425455755658
19,12,1,103.812170640462
20,12,1,3.77552017238405
21,12,1,0
22,12,1,0
23,12,1,0
24,12,1,0
1,13,1,0
2,13,1,0
3,13,1,0
4,13,1,0
5,13,1,0
6,13,1,0
7,13,1,23.5559068514138
8,13,1,192.459891822603
9,13,1,415.202963060803
10,13,1,627.602729956309
11,13,1,747.249051305983
12,13,1,800.35961204105
13,13,1,843.63882584042
14,13,1,943.255492952135
15,13,1,914.327406989204
16,13,1,743.858753840129
17,13,1,526.037681102753
18,13,1,274.418463892407
19,13,1,89.3439769111574
20,13,1,3.51990457238733
21,13,1,0
22,13,1,0
23,13,1,0
24,13,1,0
1,14,1,0
2,14,1,0
3,14,1,0
4,14,1,0
5,14,1,0
6,14,1,0
7,14,1,24.1305616180826
8,14,1,140.848723528286
9,14,1,362.521301349004
10,14,1,597.085760646396
11,14,1,763.955639693472
12,14,1,756.535031212701
13,14,1,926.359850962957
14,14,1,946.163184483846
15,14,1,870.256168789334
16,14,1,730.046593983968
17,14,1,552.055025206672
18,14,1,307.031714525488
19,14,1,97.6832350662185
20,14,1,3.55696333895644
21,14,1,0
22,14,1,0
23,14,1,0
24,14,1,0
1,15,1,0
2,15,1,0
3,15,1,0
4,15,1,0
5,15,1,0
6,15,1,0
7,15,1,28.4761994185133
8,15,1,188.748904400402
9,15,1,397.634980122248
10,15,1,615.582529915704
11,15,1,824.659470028347
12,15,1,966.399933709039
13,15,1,1023.04993014865
14,15,1,986.653414196438
15,15,1,891.900782267253
16,15,1,775.303666856554
17,15,1,576.854386647542
18,15,1,328.076470520761
19,15,1,113.861591172715
20,15,1,3.71727100180255
21,15,1,0
22,15,1,0
23,15,1,0
24,15,1,0
1,16,1,0
2,16,1,0
3,16,1,0
4,16,1,0
5,16,1,0
6,16,1,0
7,16,1,26.7208502715867
8,16,1,194.823152057827
9,16,1,411.466661082374
10,16,1,627.077955775791
11,16,1,843.845531039768
12,16,1,968.038920932346
13,16,1,1013.81622759501
14,16,1,988.167082892524
15,16,1,926.787869771322
16,16,1,749.129022386339
17,16,1,555.799870808919
18,16,1,328.09464854002
19,16,1,111.007436662912
20,16,1,3.83022495441967
21,16,1,0
22,16,1,0
23,16,1,0
24,16,1,0
1,17,1,0
2,17,1,0
3,17,1,0
4,17,1,0
5,17,1,0
6,17,1,0
7,17,1,23.8946029579836
8,17,1,183.065109436711
9,17,1,426.837343189451
10,17,1,641.404731538561
11,17,1,847.259959750705
12,17,1,943.53067779541
13,17,1,936.525338490804
14,17,1,996.791954464383
15,17,1,932.150959438748
16,17,1,730.895050472683
17,17,1,572.300056881375
18,17,1,337.672414355808
19,17,1,120.495876818895
20,17,1,3.59340184130189
21,17,1,0
22,17,1,0
23,17,1,0
24,17,1,0
1,18,1,0
2,18,1,0
3,18,1,0
4,18,1,0
5,18,1,0
6,18,1,0
7,18,1,21.9886500652517
8,18,1,161.764123681519
9,18,1,373.113885641098
10,18,1,646.485250075658
11,18,1,850.589870029026
12,18,1,976.250578138563
13,18,1,1034.76299116347
14,18,1,975.356625239054
15,18,1,926.113469865587
16,18,1,754.963147057427
17,18,1,574.19499958886
18,18,1,354.640097671085
19,18,1,118.619542348716
20,18,1,4.08583061231507
21,18,1,0
22,18,1,0
23,18,1,0
24,18,1,0
1,19,1,0
2,19,1,0
3,19,1,0
4,19,1,0
5,19,1,0
6,19,1,0
7,19,1,25.9821746064505
8,19,1,205.396190262503
9,19,1,445.432295057509
10,19,1,668.123818291558
11,19,1,850.813887702094
12,19,1,976.820454067654
13,19,1,1035.58104790582
14,19,1,1022.30425516764
15,19,1,938.069055345323
16,19,1,781.217924012078
17,19,1,573.973065482246
18,19,1,358.265161938137
19,19,1,122.499118171632
20,19,1,3.69409110521277
21,19,1,0
22,19,1,0
23,19,1,0
24,19,1,0
1,20,1,0
2,20,1,0
3,20,1,0
4,20,1,0
5,20,1,0
6,20,1,0
7,20,1,24.7657865402289
8,20,1,184.734815749857
9,20,1,428.154536565145
10,20,1,656.45043182373
11,20,1,809.793255488078
12,20,1,973.689500596788
13,20,1,1032.66101328532
14,20,1,996.506706025865
15,20,1,909.748657650418
16,20,1,755.434198379517
17,20,1,489.877052545547
18,20,1,287.144844584995
19,20,1,116.705656117863
20,20,1,3.93191625343429
21,20,1,0
22,20,1,0
23,20,1,0
24,20,1,0
1,21,1,0
2,21,1,0
3,21,1,0
4,21,1,0
5,21,1,0
6,21,1,0
7,21,1,23.4763354394171
8,21,1,194.060499962833
9,21,1,393.217769145966
10,21,1,608.283704121908
11,21,1,844.159255133735
12,21,1,970.655937194824
13,21,1,1030.01371426053
14,21,1,1017.3966946072
15,21,1,933.826047261556
16,21,1,749.351474338108
17,21,1,570.832523239983
18,21,1,355.841896480984
19,21,1,126.063721021016
20,21,1,3.85625646180577
21,21,1,0
22,21,1,0
23,21,1,0
24,21,1,0
1,22,1,0
2,22,1,0
3,22,1,0
4,22,1,0
5,22,1,0
6,22,1,0
7,22,1,21.4245959843198
8,22,1,185.883327268892
9,22,1,403.220602790515
10,22,1,635.401675634914
11,22,1,806.905158148872
12,22,1,969.509379916721
13,22,1,1029.3336291843
14,22,1,1017.110528734
15,22,1,933.831823560927
16,22,1,786.29407925076
17,22,1,575.129422929552
18,22,1,347.048364904192
19,22,1,120.624853703711
20,22,1,3.79116786850823
21,22,1,0
22,22,1,0
23,22,1,0
24,22,1,0
1,23,1,0
2,23,1,0
3,23,1,0
4,23,1,0
5,23,1,0
6,23,1,0
7,23,1,18.5316806659102
8,23,1,178.665830979745
9,23,1,429.38067887889
10,23,1,649.274124781291
11,23,1,805.884203804864
12,23,1,939.861822552151
13,23,1,971.590679460102
14,23,1,940.005949735641
15,23,1,819.888021853235
16,23,1,714.097324265374
17,23,1,543.122530725267
18,23,1,332.095307747523
19,23,1,125.328786796994
20,23,1,3.71431371569633
21,23,1,0
22,23,1,0
23,23,1,0
24,23,1,0
1,24,1,0
2,24,1,0
3,24,1,0
4,24,1,0
5,24,1,0
6,24,1,0
7,24,1,18.173588328167
8,24,1,171.296923809581
9,24,1,406.871285385556
10,24,1,655.418400234646
11,24,1,839.751281738281
12,24,1,967.597524007161
13,24,1,1028.17105441623
14,24,1,1016.49552154541
15,24,1,875.705685933431
16,24,1,734.391175323062
17,24,1,558.420312636428
18,24,1,337.165737417009
19,24,1,124.831708219316
20,24,1,3.634756843249
21,24,1,0
22,24,1,0
23,24,1,0
24,24,1,0
1,25,1,0
2,25,1,0
3,25,1,0
4,25,1,0
5,25,1,0
6,25,1,0
7,25,1,19.0077079856872
8,25,1,177.709564458993
9,25,1,425.082206964493
10,25,1,630.976392745972
11,25,1,838.071782430013
12,25,1,966.263122558594
13,25,1,1017.91568289863
14,25,1,997.30040189955
15,25,1,932.934136284722
16,25,1,763.281435224745
17,25,1,586.311981625027
18,25,1,334.576703310013
19,25,1,110.396126020286
20,25,1,3.5617612277468
21,25,1,0
22,25,1,0
23,25,1,0
24,25,1,0
1,26,1,0
2,26,1,0
3,26,1,0
4,26,1,0
5,26,1,0
6,26,1,0
7,26,1,17.9077680239247
8,26,1,183.688636882438
9,26,1,427.364217970106
10,26,1,651.766402350532
11,26,1,836.868025885688
12,26,1,965.495525783963
13,26,1,1026.76452806261
14,26,1,1015.64279683431
15,26,1,933.031801011827
16,26,1,785.701893276638
17,26,1,573.571457862854
18,26,1,331.83281106419
19,26,1,106.326117088397
20,26,1,3.48038093828493
21,26,1,0
22,26,1,0
23,26,1,0
24,26,1,0
1,27,1,0
2,27,1,0
3,27,1,0
4,27,1,0
5,27,1,0
6,27,1,0
7,27,1,18.0919872856191
8,27,1,176.887184561955
9,27,1,412.934467381901
10,27,1,650.194399515788
11,27,1,835.724656846788
12,27,1,964.739958021376
13,27,1,1026.31684621175
14,27,1,1015.4128358629
15,27,1,932.884017096625
16,27,1,785.514043172201
17,27,1,586.010004255507
18,27,1,330.385919113954
19,27,1,106.812819350511
20,27,1,3.37353182584047
21,27,1,0
22,27,1,0
23,27,1,0
24,27,1,0
1,28,1,0
2,28,1,0
3,28,1,0
4,28,1,0
5,28,1,0
6,28,1,0
7,28,1,17.2588054363926
8,28,1,183.444825993644
9,28,1,416.653372817569
10,28,1,634.201570192973
11,28,1,833.999349806044
12,28,1,963.357813517253
13,28,1,1025.204246521
14,28,1,1014.50201924642
15,28,1,932.062535603841
16,28,1,784.675499810113
17,28,1,585.064491271973
18,28,1,331.821749104394
19,28,1,117.08535924885
20,28,1,3.2356900865626
21,28,1,0
22,28,1,0
23,28,1,0
24,28,1,0
1,29,1,0
2,29,1,0
3,29,1,0
4,29,1,0
5,29,1,0
6,29,1,0
7,29,1,14.7746885754168
8,29,1,140.248368442059
9,29,1,378.425901412964
10,29,1,645.623260498047
11,29,1,811.681357065837
12,29,1,897.265933778551
13,29,1,1001.25640360514
14,29,1,1012.94068145752
15,29,1,889.724320941501
16,29,1,783.322233412001
17,29,1,583.738758087158
18,29,1,307.279001646572
19,29,1,102.437226872891
20,29,1,2.83547035219251
21,29,1,0
22,29,1,0
23,29,1,0
24,29,1,0
1,30,1,0
2,30,1,0
3,30,1,0
4,30,1,0
5,30,1,0
6,30,1,0
7,30,1,13.8356318223394
8,30,1,146.571784274446
9,30,1,370.880140887366
10,30,1,642.196228027344
11,30,1,784.848192744785
12,30,1,911.915399763319
13,30,1,1020.35921817356
14,30,1,960.849028587341
15,30,1,904.014071040683
16,30,1,744.30822414822
17,30,1,499.6255780326
18,30,1,305.931461731593
19,30,1,94.1938678899573
20,30,1,2.85218631103635
21,30,1,0
22,30,1,0
23,30,1,0
24,30,1,0
1,31,1,0
2,31,1,0
3,31,1,0
4,31,1,0
5,31,1,0
6,31,1,0
7,31,1,15.3041948520889
8,31,1,177.289010577732
9,31,1,412.720732794868
10,31,1,637.796916113959
11,31,1,824.019108242459
12,31,1,953.840510050456
13,31,1,1016.22093963623
14,31,1,1005.95370059543
15,31,1,923.931177775065
16,31,1,725.971781306797
17,31,1,493.827103296916
18,31,1,268.905297557513
19,31,1,91.3781254821353
20,31,1,2.61785800982681
21,31,1,0
22,31,1,0
23,31,1,0
24,31,1,0
1,1,2,0
2,1,2,0
3,1,2,0
4,1,2,0
5,1,2,0
6,1,2,0
7,1,2,14.4500957157256
8,1,2,154.927906584409
9,1,2,385.305880069733
10,1,2,634.663455115424
11,1,2,821.210136413574
12,1,2,951.396335177951
13,1,2,948.317048178779
14,1,2,954.386580149333
15,1,2,856.331291304694
16,1,2,775.444310506185
17,1,2,576.203205956353
18,1,2,291.696747978528
19,1,2,89.4436149547497
20,1,2,2.45563025275866
21,1,2,0
22,1,2,0
23,1,2,0
24,1,2,0
1,2,2,0
2,2,2,0
3,2,2,0
4,2,2,0
5,2,2,0
6,2,2,0
7,2,2,12.15549475234
8,2,2,165.775115483337
9,2,2,408.320938110352
10,2,2,634.220513237847
11,2,2,821.408418443468
12,2,2,952.159502665202
13,2,2,1015.29852294922
14,2,2,1005.61279975043
15,2,2,915.358929951986
16,2,2,753.92258199056
17,2,2,523.347445487976
18,2,2,299.553029384878
19,2,2,95.066362698045
20,2,2,2.35362485708255
21,2,2,0
22,2,2,0
23,2,2,0
24,2,2,0
1,3,2,0
2,3,2,0
3,3,2,0
4,3,2,0
5,3,2,0
6,3,2,0
7,3,2,12.8438300899126
8,3,2,147.043883774016
9,3,2,372.616464118163
10,3,2,595.552295684814
11,3,2,788.071551640828
12,3,2,926.672591527303
13,3,2,1018.976401435
14,3,2,1009.4809688992
15,3,2,927.674018859863
16,3,2,774.175025939941
17,3,2,531.640912744734
18,3,2,333.048190779156
19,3,2,106.657895959086
20,3,2,2.26595028883053
21,3,2,0
22,3,2,0
23,3,2,0
24,3,2,0
1,4,2,0
2,4,2,0
3,4,2,0
4,4,2,0
5,4,2,0
6,4,2,0
7,4,2,12.1155359003104
8,4,2,145.630758403076
9,4,2,381.926247490777
10,4,2,637.298705206977
11,4,2,825.868480258518
12,4,2,948.521448771159
13,4,2,1002.98248460558
14,4,2,1011.88419087728
15,4,2,929.855531480577
16,4,2,782.079445732964
17,4,2,568.658116552565
18,4,2,335.279517756568
19,4,2,101.820861937271
20,4,2,2.1454089736152
21,4,2,0
22,4,2,0
23,4,2,0
24,4,2,0
1,5,2,0
2,5,2,0
3,5,2,0
4,5,2,0
5,5,2,0
6,5,2,0
7,5,2,11.3020197542177
8,5,2,143.532444904248
9,5,2,370.645111905204
10,5,2,636.096625434028
11,5,2,824.848403082954
12,5,2,893.629724290636
13,5,2,964.011345439487
14,5,2,964.172791904873
15,5,2,928.786424424913
16,5,2,774.137306001451
17,5,2,552.905141671499
18,5,2,280.375827550888
19,5,2,88.1330260866218
20,5,2,1.97917073706372
21,5,2,0
22,5,2,0
23,5,2,0
24,5,2,0
1,6,2,0
2,6,2,0
3,6,2,0
4,6,2,0
5,6,2,0
6,6,2,0
7,6,2,8.60770021213425
8,6,2,93.0035080909729
9,6,2,303.267056034671
10,6,2,596.17170826594
11,6,2,822.086295233833
12,6,2,913.762227164375
13,6,2,1017.91247049967
14,6,2,989.37521065606
15,6,2,825.35073237949
16,6,2,613.505183537801
17,6,2,426.787946462631
18,6,2,247.05263535844
19,6,2,89.7919448680348
20,6,2,1.80634172974775
21,6,2,0
22,6,2,0
23,6,2,0
24,6,2,0
1,7,2,0
2,7,2,0
3,7,2,0
4,7,2,0
5,7,2,0
6,7,2,0
7,7,2,9.92355984449387
8,7,2,138.762063310378
9,7,2,342.003540118535
10,7,2,564.950290838877
11,7,2,731.807174046834
12,7,2,901.580108642578
13,7,2,1015.03774431017
14,7,2,1005.56963687473
15,7,2,891.539502461751
16,7,2,684.52471643024
17,7,2,479.368181778325
18,7,2,253.601503385438
19,7,2,87.8976324929131
20,7,2,1.64606822256206
21,7,2,0
22,7,2,0
23,7,2,0
24,7,2,0
1,8,2,0
2,8,2,0
3,8,2,0
4,8,2,0
5,8,2,0
6,8,2,0
7,8,2,9.86292167877158
8,8,2,123.735551300976
9,8,2,323.09538602829
10,8,2,581.37421629164
11,8,2,815.413811577691
12,8,2,947.612948947483
13,8,2,1011.63510810004
14,8,2,1002.19926961263
15,8,2,825.859033478631
16,8,2,637.8537012736
17,8,2,436.398339735137
18,8,2,254.387455950181
19,8,2,86.9648695902692
20,8,2,1.48265922726649
21,8,2,0
22,8,2,0
23,8,2,0
24,8,2,0
1,9,2,0
2,9,2,0
3,9,2,0
4,9,2,0
5,9,2,0
6,9,2,0
7,9,2,8.06512978300452
8,9,2,130.997411140137
9,9,2,366.666062169605
10,9,2,621.689862569173
11,9,2,810.59824625651
12,9,2,942.716057671441
13,9,2,932.833436118232
14,9,2,974.664589775933
15,9,2,836.705186764399
16,9,2,638.960358301798
17,9,2,383.492019547357
18,9,2,250.654680437512
19,9,2,85.5354353702731
20,9,2,1.30153651106068
21,9,2,0
22,9,2,0
23,9,2,0
24,9,2,0
1,10,2,0
2,10,2,0
3,10,2,0
4,10,2,0
5,10,2,0
6,10,2,0
7,10,2,7.949224943916
8,10,2,117.771266382602
9,10,2,310.672254850467
10,10,2,533.433783835835
11,10,2,741.819278942214
12,10,2,861.703494813707
13,10,2,930.444282107883
14,10,2,924.961354785495
15,10,2,794.763115353054
16,10,2,646.674633238051
17,10,2,438.848535749647
18,10,2,279.175018760893
19,10,2,92.6387738784154
20,10,2,1.13100057188421
21,10,2,0
22,10,2,0
23,10,2,0
24,10,2,0
1,11,2,0
2,11,2,0
3,11,2,0
4,11,2,0
5,11,2,0
6,11,2,0
7,11,2,6.99246529945069
8,11,2,122.284754473302
9,11,2,354.813472747803
10,11,2,600.693806012472
11,11,2,801.51525539822
12,11,2,933.604333665636
13,11,2,987.651638878716
14,11,2,968.405882093641
15,11,2,844.741522192955
16,11,2,691.629560205672
17,11,2,511.627383814918
18,11,2,309.350841018889
19,11,2,96.4121773470607
20,11,2,1.00258759935322
21,11,2,0
22,11,2,0
23,11,2,0
24,11,2,0
1,12,2,0
2,12,2,0
3,12,2,0
4,12,2,0
5,12,2,0
6,12,2,0
7,12,2,6.92855642212089
8,12,2,130.702121044199
9,12,2,344.199305444956
10,12,2,573.485733879937
11,12,2,723.223852343029
12,12,2,886.508714146084
13,12,2,964.818472968208
14,12,2,871.371445337931
15,12,2,884.413357840644
16,12,2,759.637327406141
17,12,2,558.932840983073
18,12,2,282.125446458658
19,12,2,74.7292927027576
20,12,2,0.911716092976147
21,12,2,0
22,12,2,0
23,12,2,0
24,12,2,0
1,13,2,0
2,13,2,0
3,13,2,0
4,13,2,0
5,13,2,0
6,13,2,0
7,13,2,7.388330169436
8,13,2,138.66985419227
9,13,2,356.011237276925
10,13,2,574.897918436262
11,13,2,790.661512586806
12,13,2,926.995510525174
13,13,2,935.60592397054
14,13,2,967.753749900394
15,13,2,827.517301228311
16,13,2,617.842265652286
17,13,2,480.176262411806
18,13,2,281.42590186331
19,13,2,96.2786559073461
20,13,2,0.84653416607115
21,13,2,0
22,13,2,0
23,13,2,0
24,13,2,0
1,14,2,0
2,14,2,0
3,14,2,0
4,14,2,0
5,14,2,0
6,14,2,0
7,14,2,7.32400716737741
8,14,2,139.863313993646
9,14,2,364.246146827936
10,14,2,600.471959008111
11,14,2,808.944646199544
12,14,2,942.210444980198
13,14,2,975.540681203206
14,14,2,997.738844129774
15,14,2,869.82345451249
16,14,2,632.886624892553
17,14,2,510.542615625593
18,14,2,320.563746107949
19,14,2,91.6936456610759
20,14,2,0.767095423407025
21,14,2,0
22,14,2,0
23,14,2,0
24,14,2,0
1,15,2,0
2,15,2,0
3,15,2,0
4,15,2,0
5,15,2,0
6,15,2,0
7,15,2,7.09714605721335
8,15,2,139.559736470381
9,15,2,358.30823016829
10,15,2,577.522584491306
11,15,2,755.316105524699
12,15,2,915.280882093641
13,15,2,1006.83931477865
14,15,2,997.336085849338
15,15,2,903.612429936727
16,15,2,707.493902656767
17,15,2,522.403985102971
18,15,2,298.828952550888
19,15,2,85.8522022896343
20,15,2,0.663901653554704
21,15,2,0
22,15,2,0
23,15,2,0
24,15,2,0
1,16,2,0
2,16,2,0
3,16,2,0
4,16,2,0
5,16,2,0
6,16,2,0
7,16,2,6.15657077232997
8,16,2,128.512173059914
9,16,2,349.631739722358
10,16,2,614.032372368707
11,16,2,804.299724155002
12,16,2,937.321156819661
13,16,2,1001.60823228624
14,16,2,991.816706339518
15,16,2,908.744394090441
16,16,2,759.26547325982
17,16,2,556.528862423367
18,16,2,321.213659286499
19,16,2,93.6309067673153
20,16,2,0.517559187279807
21,16,2,0
22,16,2,0
23,16,2,0
24,16,2,0
1,17,2,0
2,17,2,0
3,17,2,0
4,17,2,0
5,17,2,0
6,17,2,0
7,17,2,6.32742117655774
8,17,2,134.380307979054
9,17,2,375.187075773875
10,17,2,607.375508626302
11,17,2,779.434390174018
12,17,2,921.075690587362
13,17,2,984.858905792236
14,17,2,965.377224392361
15,17,2,799.675120353699
16,17,2,680.89575404591
17,17,2,524.176228841146
18,17,2,299.148740794924
19,17,2,86.7509571533236
20,17,2,0.380138508147664
21,17,2,0
22,17,2,0
23,17,2,0
24,17,2,0
1,18,2,0
2,18,2,0
3,18,2,0
4,18,2,0
5,18,2,0
6,18,2,0
7,18,2,5.39064517339102
8,18,2,120.403532792297
9,18,2,302.850286748674
10,18,2,543.442393435372
11,18,2,716.350635528564
12,18,2,875.331430223253
13,18,2,932.07413927714
14,18,2,911.228792389234
15,18,2,831.750756674343
16,18,2,695.101296133465
17,18,2,509.054423279232
18,18,2,252.608580986659
19,18,2,68.8917814836734
20,18,2,0.285488265256087
21,18,2,0
22,18,2,0
23,18,2,0
24,18,2,0
1,19,2,0
2,19,2,0
3,19,2,0
4,19,2,0
5,19,2,0
6,19,2,0
7,19,2,4.882140045604
8,19,2,105.821866898901
9,19,2,320.299567000733
10,19,2,574.236698362562
11,19,2,794.133162604438
12,19,2,927.498052808974
13,19,2,992.013194613987
14,19,2,932.229524824354
15,19,2,849.089495605893
16,19,2,718.443484730191
17,19,2,509.170702616374
18,19,2,273.673694239722
19,19,2,82.1819527546565
20,19,2,0.207590022848712
21,19,2,0
22,19,2,0
23,19,2,0
24,19,2,0
1,20,2,0
2,20,2,0
3,20,2,0
4,20,2,0
5,20,2,0
6,20,2,0
7,20,2,4.72663110360089
8,20,2,115.052398389412
9,20,2,318.473208665848
10,20,2,585.457301563687
11,20,2,777.743407567342
12,20,2,919.323564953274
13,20,2,943.953279495239
14,20,2,914.259378963047
15,20,2,868.552985721164
16,20,2,748.593516879612
17,20,2,545.134114583333
18,20,2,309.522518157959
19,20,2,84.5459946261512
20,20,2,0.112210272901898
21,20,2,0
22,20,2,0
23,20,2,0
24,20,2,0
1,21,2,0
2,21,2,0
3,21,2,0
4,21,2,0
5,21,2,0
6,21,2,0
7,21,2,4.80561987020256
8,21,2,115.611219312996
9,21,2,329.258491065767
10,21,2,588.987735006544
11,21,2,750.78061469396
12,21,2,852.656001196967
13,21,2,909.927179018656
14,21,2,880.826529728042
15,21,2,777.680722408825
16,21,2,686.414341184828
17,21,2,475.159380767081
18,21,2,241.258560114437
19,21,2,71.7134880237281
20,21,2,0.0519620985206631
21,21,2,0
22,21,2,0
23,21,2,0
24,21,2,0
1,22,2,0
2,22,2,0
3,22,2,0
4,22,2,0
5,22,2,0
6,22,2,0
7,22,2,4.07543134849726
8,22,2,112.759860024684
9,22,2,337.295418434673
10,22,2,585.406507280138
11,22,2,787.776582505968
12,22,2,920.713017781576
13,22,2,974.767772674561
14,22,2,933.994294060601
15,22,2,812.133085886637
16,22,2,628.151365386115
