"hour","day","month","dir"
1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0.126620246718327
7,1,1,74.9014249907599
8,1,1,280.898695203993
9,1,1,508.3204053243
10,1,1,717.741907755534
11,1,1,888.181985643175
12,1,1,1004.991130405
13,1,1,1058.70844692654
14,1,1,1045.09809027778
15,1,1,965.226147121853
16,1,1,825.414280361599
17,1,1,637.171796162923
18,1,1,397.06011777454
19,1,1,191.313933796353
20,1,1,23.7717897318717
21,1,1,0
22,1,1,0
23,1,1,0
24,1,1,0
1,2,1,0
2,2,1,0
3,2,1,0
4,2,1,0
5,2,1,0
6,2,1,0.106615011890729
7,2,1,73.1179483731588
8,2,1,278.661387337579
9,2,1,506.406668768989
10,2,1,716.369506835938
11,2,1,887.441101074219
12,2,1,1004.91615973579
13,2,1,1059.2596282959
14,2,1,1046.2095006307
15,2,1,966.786497328016
16,2,1,827.272177802192
17,2,1,639.146092732747
18,2,1,419.250017378065
19,2,1,192.798681577047
20,2,1,24.2394457207475
21,2,1,0
22,2,1,0
23,2,1,0
24,2,1,0
1,3,1,0
2,3,1,0
3,3,1,0
4,3,1,0
5,3,1,0
6,3,1,0.0806865497401709
7,3,1,63.6749331572404
8,3,1,250.07393389278
9,3,1,475.697941621145
10,3,1,668.976577758789
11,3,1,825.21763949924
12,3,1,927.787830299801
13,3,1,986.055718739828
14,3,1,998.496655358208
15,3,1,967.194893731011
16,3,1,827.943684895833
17,3,1,639.960032145182
18,3,1,420.079023996989
19,3,1,192.163655883736
20,3,1,22.9769651695258
21,3,1,0
22,3,1,0
23,3,1,0
24,3,1,0
1,4,1,0
2,4,1,0
3,4,1,0
4,4,1,0
5,4,1,0
6,4,1,0.0656479019671679
7,4,1,64.2734621688724
8,4,1,252.293578134643
9,4,1,484.646455923716
10,4,1,711.950048658583
11,4,1,883.822353786892
12,4,1,1002.19650861952
13,4,1,1057.51771969265
14,4,1,1045.39970652262
15,4,1,966.792978074816
16,4,1,827.933385213216
17,4,1,640.249726189507
18,4,1,420.553488837348
19,4,1,194.016320970323
20,4,1,24.7387657551509
21,4,1,0
22,4,1,0
23,4,1,0
24,4,1,0
1,5,1,0
2,5,1,0
3,5,1,0
4,5,1,0
5,5,1,0
6,5,1,0.0420195907354355
7,5,1,67.0536140799522
8,5,1,270.116280025906
9,5,1,497.782510545519
10,5,1,708.395000881619
11,5,1,880.521134270562
12,5,1,999.25212097168
13,5,1,998.2461649047
14,5,1,974.333985116747
15,5,1,934.534873750475
16,5,1,818.043401930067
17,5,1,622.886493894789
18,5,1,416.027618567149
19,5,1,185.632844216294
20,5,1,23.052041239933
21,5,1,0
22,5,1,0
23,5,1,0
24,5,1,0
1,6,1,0
2,6,1,0
3,6,1,0
4,6,1,0
5,6,1,0
6,6,1,0.019285483389265
7,6,1,59.6831150808268
8,6,1,252.743471913868
9,6,1,489.010218196445
10,6,1,680.530769136217
11,6,1,829.389538553026
12,6,1,915.379241572486
13,6,1,965.826441235012
14,6,1,993.941701783074
15,6,1,954.475310007731
16,6,1,801.604899936252
17,6,1,639.013244628906
18,6,1,419.779250674778
19,6,1,193.601128790114
20,6,1,24.7141696948869
21,6,1,0
22,6,1,0
23,6,1,0
24,6,1,0
1,7,1,0
2,7,1,0
3,7,1,0
4,7,1,0
5,7,1,0
6,7,1,0.00193403961343898
7,7,1,58.9198171761301
8,7,1,232.135895556874
9,7,1,475.786221610175
10,7,1,702.428716023763
11,7,1,875.519522772895
12,7,1,995.384958055284
13,7,1,1052.3061404758
14,7,1,1041.71388583713
15,7,1,964.468947516547
16,7,1,826.708716498481
17,7,1,639.761942545573
18,7,1,420.440737830268
19,7,1,194.016201019287
20,7,1,24.8203918243655
21,7,1,0
22,7,1,0
23,7,1,0
24,7,1,0
1,8,1,0
2,8,1,0
3,8,1,0
4,8,1,0
5,8,1,0
6,8,1,0
7,8,1,56.1099490544034
8,8,1,240.331242766645
9,8,1,451.831634018156
10,8,1,661.966877089606
11,8,1,875.282045152452
12,8,1,995.909910413954
13,8,1,1053.48415968153
14,8,1,1043.42608049181
15,8,1,966.542121887207
16,8,1,828.938465542263
17,8,1,641.914503309462
18,8,1,422.266567230225
19,8,1,195.240013970269
20,8,1,25.1293152979472
21,8,1,0
22,8,1,0
23,8,1,0
24,8,1,0
1,9,1,0
2,9,1,0
3,9,1,0
4,9,1,0
5,9,1,0
6,9,1,0
7,9,1,54.8300929595199
8,9,1,232.481396622128
9,9,1,468.867594877879
10,9,1,701.030175950792
11,9,1,875.626866658529
12,9,1,969.74726316664
13,9,1,964.126614040799
14,9,1,964.110816955566
15,9,1,939.622737460666
16,9,1,765.935173352559
17,9,1,599.869609143999
18,9,1,369.143988529841
19,9,1,165.280197997888
20,9,1,22.0899429196595
21,9,1,0
22,9,1,0
23,9,1,0
24,9,1,0
1,10,1,0
2,10,1,0
3,10,1,0
4,10,1,0
5,10,1,0
6,10,1,0
7,10,1,49.2954491914974
8,10,1,234.553685062461
9,10,1,486.272374894884
10,10,1,699.371058993869
11,10,1,874.409573025174
12,10,1,996.15667046441
13,10,1,1054.71306440565
14,10,1,1045.45256381565
15,10,1,969.076730516222
16,10,1,831.682353549533
17,10,1,629.94478140937
18,10,1,424.426130506727
19,10,1,196.587182892693
20,10,1,25.4051673960769
21,10,1,0
22,10,1,0
23,10,1,0
24,10,1,0
1,11,1,0
2,11,1,0
3,11,1,0
4,11,1,0
5,11,1,0
6,11,1,0
7,11,1,50.5658946687149
8,11,1,233.110467937258
9,11,1,453.198393397861
10,11,1,658.754744211833
11,11,1,802.87291516198
12,11,1,956.076115926107
13,11,1,1050.17073059082
14,11,1,1041.1788482666
15,11,1,965.102809482151
16,11,1,828.046917385525
17,11,1,641.279475741916
18,11,1,421.63451385498
