"hour","day","month","dir"
1,1,1,0
2,1,1,0
3,1,1,0
4,1,1,0
5,1,1,0
6,1,1,0
7,1,1,35.1982473217779
8,1,1,219.112772623698
9,1,1,448.114863501655
10,1,1,661.812442355686
11,1,1,835.07844458686
12,1,1,951.76956515842
13,1,1,1001.94272274441
14,1,1,981.417064242893
15,1,1,891.891319274902
16,1,1,740.863168504503
17,1,1,530.428930653466
18,1,1,309.999893188477
19,1,1,95.1577308972677
20,1,1,1.37279220318629
21,1,1,0
22,1,1,0
23,1,1,0
24,1,1,0
1,2,1,0
2,2,1,0
3,2,1,0
4,2,1,0
5,2,1,0
6,2,1,0
7,2,1,31.5056610993213
8,2,1,188.05036980576
9,2,1,428.672639979257
10,2,1,660.722450256348
11,2,1,834.423430548774
12,2,1,951.610573662652
13,2,1,1002.26702626546
14,2,1,982.194643656413
15,2,1,893.047374301487
16,2,1,719.75396516588
17,2,1,518.682325416141
18,2,1,254.295512139797
19,2,1,79.4224068613516
20,2,1,1.30914692777515
21,2,1,0
22,2,1,0
23,2,1,0
24,2,1,0
1,3,1,0
2,3,1,0
3,3,1,0
4,3,1,0
5,3,1,0
6,3,1,0
7,3,1,25.2352038616728
8,3,1,183.038775023487
9,3,1,395.716295719147
10,3,1,643.248913553026
11,3,1,831.181949191623
12,3,1,948.655505710178
13,3,1,999.677082485623
14,3,1,980.028768751356
15,3,1,891.329009162055
16,3,1,733.134528054131
17,3,1,491.095833142598
18,3,1,266.649102701081
19,3,1,77.585185630454
20,3,1,1.45668276604394
21,3,1,0
22,3,1,0
23,3,1,0
24,3,1,0
1,4,1,0
2,4,1,0
3,4,1,0
4,4,1,0
5,4,1,0
6,4,1,0
7,4,1,23.7418200790675
8,4,1,145.982547471921
9,4,1,401.069012668398
10,4,1,634.944186210632
11,4,1,790.935446209378
12,4,1,909.371393839518
13,4,1,971.468267652724
14,4,1,916.27699385749
15,4,1,753.932451248169
16,4,1,645.417379909092
17,4,1,488.780141936408
18,4,1,212.359266883797
19,4,1,77.9654709009661
20,4,1,1.43340276510248
21,4,1,0
22,4,1,0
23,4,1,0
24,4,1,0
1,5,1,0
2,5,1,0
3,5,1,0
4,5,1,0
5,5,1,0
6,5,1,0
7,5,1,27.0611631700562
8,5,1,166.275070816278
9,5,1,393.722945279545
10,5,1,631.026273674435
11,5,1,820.732510036892
12,5,1,939.044590420193
13,5,1,949.152639389038
14,5,1,951.71993721856
15,5,1,857.592180040148
16,5,1,685.406307432387
17,5,1,489.669975598653
18,5,1,248.402863383293
19,5,1,79.4918350105484
20,5,1,1.48266858007345
21,5,1,0
22,5,1,0
23,5,1,0
24,5,1,0
1,6,1,0
2,6,1,0
3,6,1,0
4,6,1,0
5,6,1,0
6,6,1,0
7,6,1,26.0225187819289
8,6,1,161.470680475235
9,6,1,384.604733904203
10,6,1,643.756290011936
11,6,1,745.295558081733
12,6,1,869.919441858927
13,6,1,902.095811155107
14,6,1,870.763565381368
15,6,1,794.223576545715
16,6,1,681.894445843167
17,6,1,463.443669590685
18,6,1,274.688939167394
19,6,1,62.6371761858463
20,6,1,1.55048781923122
21,6,1,0
22,6,1,0
23,6,1,0
24,6,1,0
1,7,1,0
2,7,1,0
3,7,1,0
4,7,1,0
5,7,1,0
6,7,1,0
7,7,1,22.6721384466315
8,7,1,150.446739580896
9,7,1,367.727877351973
10,7,1,628.828752358755
11,7,1,817.612444559733
12,7,1,937.143415662977
13,7,1,962.825854407417
14,7,1,952.384998321533
15,7,1,822.496977700127
16,7,1,590.676904519399
17,7,1,425.690701458189
18,7,1,187.66337865591
19,7,1,67.5354009922594
20,7,1,1.54509566150268
21,7,1,0
22,7,1,0
23,7,1,0
24,7,1,0
1,8,1,0
2,8,1,0
3,8,1,0
4,8,1,0
5,8,1,0
6,8,1,0
7,8,1,22.1309965303323
8,8,1,171.704983399974
9,8,1,365.801693340143
10,8,1,616.82518641154
11,8,1,779.936450322469
12,8,1,925.082575056288
13,8,1,967.817394468519
14,8,1,972.604842291938
15,8,1,857.319250318739
16,8,1,687.415159543355
17,8,1,499.969064381388
18,8,1,273.289807591173
19,8,1,74.3156114713185
20,8,1,1.5203958708379
21,8,1,0
22,8,1,0
23,8,1,0
24,8,1,0
1,9,1,0
2,9,1,0
3,9,1,0
4,9,1,0
5,9,1,0
6,9,1,0
7,9,1,19.3003077724845
8,9,1,158.618530142638
9,9,1,395.306477652656
10,9,1,638.234185536703
11,9,1,814.599568684896
12,9,1,935.20561642117
13,9,1,989.5691502889
14,9,1,973.160226609972
15,9,1,868.131225056118
16,9,1,636.650200631883
17,9,1,448.677524487178
18,9,1,206.175010124842
19,9,1,55.8970805654923
20,9,1,1.75819597124226
21,9,1,0
22,9,1,0
23,9,1,0
24,9,1,0
1,10,1,0
2,10,1,0
3,10,1,0
4,10,1,0
5,10,1,0
6,10,1,0
7,10,1,19.6750907683874
8,10,1,148.289496663544
9,10,1,382.173282411363
10,10,1,625.273095766703
11,10,1,816.289186265734
12,10,1,908.275101979574
13,10,1,924.840456909604
14,10,1,926.455954657661
15,10,1,793.238481786516
16,10,1,589.147437784407
17,10,1,383.986859983868
18,10,1,207.858108782106
19,10,1,80.8582626784013
20,10,1,1.89501472293503
21,10,1,0
22,10,1,0
23,10,1,0
24,10,1,0
1,11,1,0
2,11,1,0
3,11,1,0
4,11,1,0
5,11,1,0
6,11,1,0
7,11,1,19.708185477842
8,11,1,149.475096530384
9,11,1,324.962996317281
10,11,1,535.061502668593
11,11,1,783.021638499366
12,11,1,942.048773871528
13,11,1,997.769119262695
14,11,1,982.435928344727
15,11,1,897.30226304796
16,11,1,749.518276638455
17,11,1,529.194363594055
18,11,1,243.932468834851
19,11,1,82.7647490422759
20,11,1,1.8626852449573
21,11,1,0
22,11,1,0
23,11,1,0
