"hour","day","month","dir"
4,15,5,0
5,15,5,0
6,15,5,0
7,15,5,0
8,15,5,23.9304823125583
9,15,5,175.757205257813
10,15,5,352.457679669062
11,15,5,499.363249248928
12,15,5,597.538912826114
13,15,5,633.345717456606
14,15,5,609.607129918204
15,15,5,537.392677095201
16,15,5,407.768328878615
17,15,5,219.927375309997
18,15,5,51.6958110597399
19,15,5,0
20,15,5,0
21,15,5,0
22,15,5,0
23,15,5,0
24,15,5,0
1,16,5,0
2,16,5,0
3,16,5,0
4,16,5,0
5,16,5,0
6,16,5,0
7,16,5,0
8,16,5,22.1394454464316
9,16,5,180.767929578821
10,16,5,350.716033279896
11,16,5,470.916450917721
12,16,5,569.534166687065
13,16,5,626.277879681852
14,16,5,587.420325828923
15,16,5,484.010766618782
16,16,5,354.23312400447
17,16,5,195.453861236572
18,16,5,45.7506832053057
19,16,5,0
20,16,5,0
21,16,5,0
22,16,5,0
23,16,5,0
24,16,5,0
1,17,5,0
2,17,5,0
3,17,5,0
4,17,5,0
5,17,5,0
6,17,5,0
7,17,5,0
8,17,5,20.9858459507426
9,17,5,164.173746082518
10,17,5,351.548984448115
11,17,5,517.539959271749
12,17,5,614.635032653809
13,17,5,674.276850382487
14,17,5,648.560515509711
15,17,5,533.563174035814
16,17,5,393.762870788574
17,17,5,209.321947309706
18,17,5,46.9708163384348
19,17,5,0
20,17,5,0
21,17,5,0
22,17,5,0
23,17,5,0
24,17,5,0
1,18,5,0
2,18,5,0
3,18,5,0
4,18,5,0
5,18,5,0
6,18,5,0
7,18,5,0
8,18,5,19.7666350950797
9,18,5,160.187492267953
10,18,5,360.198134289847
11,18,5,523.745471954346
12,18,5,627.428443060981
13,18,5,668.383858574761
14,18,5,642.856110466851
15,18,5,553.170222388374
16,18,5,407.978916168213
17,18,5,224.39787334866
18,18,5,47.4979637544602
19,18,5,0
20,18,5,0
21,18,5,0
22,18,5,0
23,18,5,0
24,18,5,0
1,19,5,0
2,19,5,0
3,19,5,0
4,19,5,0
5,19,5,0
6,19,5,0
7,19,5,0
8,19,5,18.6257081616463
9,19,5,157.694762948487
10,19,5,356.352328777313
11,19,5,496.363042725457
12,19,5,609.095218340556
13,19,5,648.184465938144
14,19,5,638.69330936008
15,19,5,549.350729200575
16,19,5,404.675134446886
17,19,5,221.810551113553
18,19,5,46.2960105339686
19,19,5,0
20,19,5,0
21,19,5,0
22,19,5,0
23,19,5,0
24,19,5,0
1,20,5,0
2,20,5,0
3,20,5,0
4,20,5,0
5,20,5,0
6,20,5,0
7,20,5,0
8,20,5,19.7232862545384
9,20,5,173.057304170397
10,20,5,361.462852054172
11,20,5,516.8899430169
12,20,5,589.476486470964
13,20,5,661.217903984917
14,20,5,636.059243096246
15,20,5,520.319490485721
16,20,5,391.159667121039
17,20,5,220.618606991238
18,20,5,43.5085192845306
19,20,5,0
20,20,5,0
21,20,5,0
22,20,5,0
