"año","mes","día","total_baja","descrp"
2016,6,15,1,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
2016,6,22,8,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA a 10 °C con Sol  flujo N>S.  Por alza no proyectada de recurso eólico e inercia termica de Unidades de Guacolda."
2016,6,22,8,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA a 10 °C con Sol  flujo N>S.  Por alza no proyectada de recurso eólico e inercia termica de Unidades de Guacolda."
2016,6,22,8,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA a 10 °C con Sol  flujo N>S.  Por alza no proyectada de recurso eólico e inercia termica de Unidades de Guacolda."
2016,6,22,8,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 10 °C con Sol  flujo N>S. "
2016,6,22,8,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,8,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,23,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,4,8,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada  350 MVA N -- S."
2016,7,4,8,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,4,8,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
2016,7,5,14,"Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,5,14,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,6,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
2016,7,6,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
2016,7,6,16,"Redistribución de Potencia Aumento de carga eólica. "
2016,7,6,16,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,6,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
2016,7,6,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
2016,7,6,16,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,6,16,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,6,16,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
2016,7,7,22,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
2016,7,7,22,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,8,10,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,8,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,8,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
2016,7,8,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
2016,7,8,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,8,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,8,10,"Redistribución de Potencia Menor generación PE.Taltal 20 MW"
2016,7,8,10,"Redistribución de Potencia Menor generación PE. Taltal 20 MW"
2016,7,9,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
2016,7,9,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
2016,7,9,10,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20°C con Sol  flujo N>S. "
2016,7,9,10,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada  nubosidad en la zona "
2016,7,12,13,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada . 260 MW a 19 °C según NM 15504/2016."
2016,7,12,13,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,12,13,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,12,13,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,13,7,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
2016,7,13,7,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,13,7,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,13,7,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,13,7,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
2016,7,13,7,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
2016,7,13,7,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA de N --> S"
2016,7,13,7,"Central sin variación inhabilitado EDAG fase 1 NM 15477/2016. "
2016,7,13,7,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   259 MVA a 19 °C con Sol  flujo N>S. Faenas programadas SD 15477 NM"
2016,7,13,7,"Redistribución de Potencia  20 MW"
2016,7,14,17,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,14,17,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,14,17,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. Sube PFV C. Pinto en pruebas"
2016,7,14,17,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. Sube PFV C. Pinto en pruebas"
2016,7,14,17,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,14,17,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,7,14,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,7,14,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,7,14,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 11°C. Trabajos programados según SD16636  inhabilita ERAG EDAG Fase 1"
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 11°C. Trabajos programados según SD16636  inhabilita ERAG EDAG Fase 1"
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 11°C."
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 11°C."
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 16 °C con Sol  flujo N>S. Menor carga eólica en PE Taltal"
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   274 MVA a 19 °C con Sol  flujo N>S. Mayor carga eólica en PE Taltal"
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA "
2016,7,15,27,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA "
2016,7,16,4,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 15 °C con Sol  flujo N>S. "
2016,7,16,4,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,16,4,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 15 °C con Sol  flujo N>S. "
2016,7,16,4,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,17,16,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 13 °C con Sol  flujo N>S. Disminución en carga eólica"
2016,7,17,16,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 13 °C con Sol  flujo N>S. Disminución en carga eólica"
2016,7,18,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
2016,7,18,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 13 °C con Sol  flujo N>S. "
2016,7,18,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S. "
2016,7,18,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S. "
2016,7,19,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,19,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,19,0,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 18 °C con Sol  flujo N>S. "
2016,7,20,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,20,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,20,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,20,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
2016,7,20,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 18 °C con Sol  flujo N>S."
2016,7,20,21,"Redistribución de Potencia  -74 MW"
2016,7,21,12,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,21,12,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,21,12,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   294 MVA a 29 °C con Sol  flujo N>S. "
2016,7,23,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,24,19,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 15 °C con Sol  flujo N>S."
2016,7,24,19,"Redistribución de Potencia Mayor recurso eólico C. PE Taltal -41 MW"
2016,7,24,19,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 15 °C con Sol  flujo N>S."
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,25,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 19 °C con Sol  flujo N>S. "
2016,7,25,11,"Redistribución de Potencia  20 MW por menor carga eólica de C. PE Taltal"
2016,7,26,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,7,27,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,27,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,27,21,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
2016,7,28,11,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada"
2016,7,28,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S."
2016,7,28,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S."
2016,7,28,11,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S."
2016,7,29,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 13 °C con Sol  flujo N>S. "
2016,7,29,9,"Redistribución de Potencia por aumento del recurso eólico del PE Taltal"
2016,7,30,12,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos por EDAG - EDAG fase II de C. Guacolda F/S (NM 18430 y 18431/2016) a 274 MVA de N-->S y 15 °C"
2016,7,30,12,"Redistribución de Potencia  por aumento de recurso eólico en centrales de zona centro norte."
2016,7,30,12,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos por EDAG - EDAG fase II de C. Guacolda F/S (NM 18430 y 18431/2016)  a 274 MVA de N-->S y 17 °C"
2016,7,30,12,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos por EDAG - EDAG fase II de C. Guacolda F/S (NM 18430 y 18431/2016)  a 274 MVA de N-->S"
2016,7,30,12,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos por EDAG - EDAG fase II de C. Guacolda F/S (NM 18430 y 18431/2016)  a 274 MVA de N-->S"
2016,7,31,9,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
