"año","mes","día","total_baja","descrp"
2016,3,13,4,"Prorrata por Control TX Línea 220 kV  San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,3,13,4,"Central sin variación por Línea 220 kV  San Andrés - Cardones"
2016,3,13,4,"Central sin variación por Línea 220 kV  San Andrés - Cardones"
2016,3,13,4,"Central sin variación por Línea 220 kV  San Andrés - Cardones"
2016,3,13,4,"Central sin variación por Línea 220 kV  San Andrés - Cardones"
2016,3,13,4,"Central sin variación por Línea 220 kV  San Andrés - Cardones"
2016,3,13,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones. 194 MVA a 29 °C con Sol  flujo N>S. "
2016,3,13,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,14,4,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
2016,3,14,4,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
2016,3,14,4,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
2016,3,15,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,15,0,"Redistribución de Potencia  -40 MW"
2016,3,17,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,3,17,1,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,19,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,20,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,20,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,3,21,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,3,22,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,3,23,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,23,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,23,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,23,4,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,3,23,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,23,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,24,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,24,4,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,24,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,24,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,24,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,24,4,"Redistribución de Potencia Disminución de carga eólica de PE Taltal 30 MW"
2016,3,24,4,"Redistribución de Potencia por Disminucion de carga de PE Taltal   PFV Diego de Almagro  Chañares y Pampa Norte (En Pruebas)                40MW"
2016,3,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,26,20,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,26,20,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,26,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,26,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,26,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,26,20,"Redistribución de Potencia Baja carga eolica PE Taltal 30 MW"
2016,3,26,20,"Redistribución de Potencia Baja carga eolica PE Taltal baja carga Chañares y Diego de Almagro 20 MW"
2016,3,26,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,27,0,"Redistribución de Potencia Baja carga eólica PE Taltal 20 MW"
2016,3,27,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,3,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,27,0,"Redistribución de Potencia  10 MW  menor carga eólica PE Taltal"
2016,3,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,28,0,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,3,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,28,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,3,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Redistribución de Potencia PE Taltal menor energía eólica PE Taltal 15 MW"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,29,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,3,30,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,1,1,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,1,1,"Redistribución de Potencia menor Carga eólica de Central Taltal -10 MW "
2016,4,1,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,1,1,"Redistribución de Potencia Aumento en carga eólica de PE Taltal -25 MW"
2016,4,2,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,2,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,2,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,2,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,3,0,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,6,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,6,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,6,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,4,6,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,7,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,7,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,7,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,7,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,7,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,7,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,7,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,7,2,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,4,8,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,8,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,8,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,8,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,8,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,4,8,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,8,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,8,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,9,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones. 270 MVA a 17 °C con Sol  flujo N>S. "
2016,4,9,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,9,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,9,0,"Redistribución por baja en carga eólica - Prorrata por Control TX Línea 220 kV San Andrés - Cardones. 253 MVA a 20 °C con Sol  flujo N>S. "
2016,4,9,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,10,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,10,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,10,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,10,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,10,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,0,"Redistribución de Potencia Aumento en PE Arrayan -20 MW"
2016,4,10,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,0,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 21 °C con Sol  flujo N>S. "
2016,4,11,2,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,11,2,"Redistribución por Control TX Línea 220 kV C. Pinto - San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,12,1,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA a 20 °C con Sol  flujo N>S. "
2016,4,12,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,12,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,13,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. Finalizan trabajos programados de PFV Javiera."
2016,4,13,2,"Redistribución de Potencia Disminución en carga eólica PE Taltal 20 MW"
2016,4,13,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,14,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,14,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,14,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,15,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,15,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,15,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,15,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,15,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,16,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,16,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,16,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,4,16,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,16,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,16,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,17,2,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,17,2,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,17,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,4,18,2,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,18,2,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,4,19,1,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,4,19,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,19,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,19,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,20,6,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,20,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,4,20,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,4,20,6,"Redistribución de Potencia 30 -30 MW"
2016,4,20,6,"Redistribución de Potencia 20 MW"
2016,4,20,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,4,20,6,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,20,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,4,20,6,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,10,"Por seguridad zona norte"
2016,4,21,10,"Por seguridad zona norte"
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  187 MVA a 30 °C con Sol  flujo N>S."
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Central sin variación por Línea 220 kV Carrera Pinto - San Andrés. "
2016,4,22,1,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,22,1,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,22,1,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,25,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,25,0,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 21 °C con Sol  flujo N>S. "
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Redistribución de Potencia por menor aporte de PE TalTal 20 MW"
2016,4,26,0,"Redistribución de Potencia por menos aporte de PE TalTal 15 MW"
2016,4,26,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,26,0,"Redistribución de Potencia Menor carga eólica C. PE Taltal 20 MW"
2016,4,26,0,"Redistribución de Potencia Menor carga eólica C.PE Taltal 5 MW"
2016,4,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,0,"Redistribución de Potencia por menor aporte de PE TalTal 15 MW"
2016,4,27,0,"Redistribución de Potencia por menor aporte eólico PE TalTal 20 MW"
2016,4,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,28,0,"Redistribución de Potencia Disminución en carga eólica de PE Taltal 20 MW"
2016,4,28,0,"Redistribución de Potencia Aumento en carga eólica de PE Taltal -27 MW"
2016,4,28,0,"Central sin variación por Línea 220 kV San Andrés - Cardones  baja radiación solar."
2016,4,29,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,29,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,29,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,29,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,29,1,"Redistribución de Potencia Aumento en capacidad eólica de PE Taltal -35 MW"
2016,4,29,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,29,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,29,1,"Redistribución de Potencia Disminución carga eólica PE Taltal y menor radiación solar. 30 MW"
2016,4,29,1,"Redistribución de Potencia Menor carga eólica en PE Taltal y menor radiación solar 30 MW"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,1,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,3,"Central sin variación por Línea 220 kV San Andrés - Cardones."
2016,5,1,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,3,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,5,1,3,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,1,3,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,5,1,3,"Redistribución de Potencia PE Taltal mayor afluente eólico. -15 MW"
2016,5,1,3,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,2,7,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,2,7,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,2,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. C.PFV.San Andrés con trabajos NM4668"
2016,5,2,7,"Redistribución de Potencia PE Taltal mayor afuente eólico 20 MW"
2016,5,2,7,"Redistribución de Potencia PFV San Andres y Luz del Norte menor recurso fotovoltaico. 40 MW"
2016,5,2,7,"Redistribución de Potencia PFV San Andres y Luz del Norte mayor recurso fotovoltaico. -30 MW"
2016,5,2,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,3,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,3,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,3,1,"Redistribución de Potencia Menor nubosidad C. PFV Luz del Norte -10 MW"
2016,5,3,1,"Redistribución de Potencia PE Taltal mayor afluente eólico.  MW"
2016,5,4,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,4,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,4,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,4,2,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,5,4,2,"Central sin variación por Línea 220 kV C. Pinto - San Andrés"
2016,5,4,2,"Redistribución de Potencia PE Taltal mayor afluente eólico.  MW"
2016,5,4,2,"Redistribución de Potencia PE Taltal mayor afluente eólico.  MW"
2016,5,4,2,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,4,2,"Redistribución de Potencia PFV Luz del Norte menor radiación Solar. 35 MW"
2016,5,5,8,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,5,8,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,5,8,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,5,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,5,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,5,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,8,"Redistribución de Potencia PE Taltal menor afluente eólico. 5 MW"
2016,5,5,8,"Redistribución de Potencia PE Taltal menor afluente eólico. 14 MW"
2016,5,5,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,8,"Redistribución de Potencia  14 MW"
2016,5,5,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,8,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,11,11,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,11,11,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,11,11,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,11,11,"Salida Intempestiva por Falla  según IF xx/2016"
2016,5,11,11,"Sincronizada"
2016,5,11,11,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,12,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,12,20,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,12,20,"Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
2016,5,12,20,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,13,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,13,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,13,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,13,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,13,5,"Central sin variación por falta de radiación solar."
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,5,"Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
