"año","mes","día","total_baja","descrp"
2016,4,10,1,"Redistribución de Potencia Aumento en PE Arrayan -20 MW"
2016,4,10,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,10,1,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 21 °C con Sol  flujo N>S. "
2016,4,12,4,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA a 20 °C con Sol  flujo N>S. "
2016,4,12,4,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,4,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,4,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,4,12,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,12,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,4,13,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. Finalizan trabajos programados de PFV Javiera."
2016,4,13,3,"Redistribución de Potencia Disminución en carga eólica PE Taltal 20 MW"
2016,4,13,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,14,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,14,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,14,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,15,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,15,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,15,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,15,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,15,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,4,16,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,16,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,16,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,4,16,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,16,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,16,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,17,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,4,19,1,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  . "
2016,4,19,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,19,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,21,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  187 MVA a 30 °C con Sol  flujo N>S."
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,21,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,22,5,"Central sin variación por Línea 220 kVCarrera Pinto - San Andrés. "
2016,4,22,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,4,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,4,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,23,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,25,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,25,0,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,25,0,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 21 °C con Sol  flujo N>S. "
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,26,0,"Redistribución de Potencia por menor aporte de PE TalTal 20 MW"
2016,4,26,0,"Redistribución de Potencia por menos aporte de PE TalTal 15 MW"
2016,4,26,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,26,0,"Redistribución de Potencia Menor carga eólica C. PE Taltal 20 MW"
2016,4,26,0,"Redistribución de Potencia Menor carga eólica C.PE Taltal 5 MW"
2016,4,27,19,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,4,27,19,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,19,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,19,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,27,19,"Redistribución de Potencia por menor aporte de PE TalTal 15 MW"
2016,4,27,19,"Redistribución de Potencia por menor aporte eólico PE TalTal 20 MW"
2016,4,28,4,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,28,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,4,28,4,"Redistribución de Potencia Disminución en carga eólica de PE Taltal 20 MW"
2016,4,28,4,"Redistribución de Potencia Aumento en carga eólica de PE Taltal -27 MW"
2016,4,28,4,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,29,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,4,29,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,4,29,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,4,29,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,4,29,6,"Redistribución de Potencia Aumento en capacidad eólica de PE Taltal -35 MW"
2016,4,29,6,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,29,6,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,4,29,6,"Redistribución de Potencia Disminución carga eólica PE Taltal y menor radiación solar. 30 MW"
2016,4,29,6,"Redistribución de Potencia Menor carga eólica en PE Taltal y menor radiación solar 30 MW"
2016,4,30,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,4,30,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,4,30,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,1,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,0,"Central sin variación por Línea 220 kV San Andrés - Cardones."
2016,5,1,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,1,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,2,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,3,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,3,5,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,3,5,"Redistribución de Potencia Menor nubosidad C. PFV Luz del Norte -10 MW"
2016,5,3,5,"Redistribución de Potencia PE Taltal mayor afluente eólico.  MW"
2016,5,4,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,4,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,4,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,7,"Redistribución de Potencia PE Taltal menor afluente eólico. 5 MW"
2016,5,5,7,"Redistribución de Potencia PE Taltal menor afluente eólico. 14 MW"
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,7,"Redistribución de Potencia  14 MW"
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,5,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,11,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,11,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,11,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,11,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,15,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,12,15,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,12,15,"Redistribución de Potencia Menor generación de C. Diego de Almagro 8 MW"
2016,5,12,15,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,13,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,13,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,13,6,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,13,6,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,13,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C con Sol  flujo N>S. "
2016,5,14,10,"Fin prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 20 °C  e inicio por Control TX Línea 220 kV San Andrés - Cardones. 265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,14,10,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,14,10,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,10,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,10,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,14,10,"Central no participa por falta de radiación."
2016,5,16,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,16,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,16,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,16,7,"Redistribución de Potencia de 28 MW por reducción de recurso eólico de C. PE Taltal."
2016,5,16,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,17,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,17,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,17,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,17,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,17,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,19,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,19,2,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,5,19,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,19,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,20,8,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,8,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,8,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,8,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,8,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S y mayor recurso eólico del PE Taltal. "
2016,5,21,10,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA   flujo N>S. "
2016,5,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,21,10,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,21,10,"Redistribución de Potencia Baja carga eólica de PE Taltal 30 MW"
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,22,9,"Redistribución de Potencia por menor aporte eólico de PE TalTal 10 MW-Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,5,22,9,"Redistribución de Potencia por menor aporte eólico de PE TalTal 10 MW-Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,5,22,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,23,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,24,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,24,0,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,25,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,25,0,"Redistribución de Potencia  20 MW por menor aporte eólico de PE TalTal-Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,25,0,"Redistribución de Potencia  30 MW por menor aporte eólico de PE TalTal-Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,26,11,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,26,11,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,26,11,"Redistribución de Potencia Aumento del recurso eólico Taltal "
2016,5,26,11,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,26,11,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,26,11,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,26,11,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,28,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,30,46,"Salida intempestiva por falla en línea de 220 kV Maitencillo - Punta Colorada 1 según IF xxx/2016"
2016,5,31,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,1,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,1,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,1,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,2,3,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  . "
2016,6,2,3,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,3,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,4,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,4,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,5,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,5,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,5,1,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,5,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,5,1,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,6,3,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,3,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,3,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,3,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,3,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,3,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,3,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,3,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,3,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,7,3,"Central sin variación por líneas 220 kV San Andrés - Cardones"
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,7,3,"Central sin variación por líneas 220 kV San Andrés - Cardones"
2016,6,7,3,"Central sin variación por líneas 220 kV San Andrés - Cardones"
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,7,3,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
