"año","mes","día","total_baja","descrp"
2016,11,7,30,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,7,30,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  235 MVA a 23 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  187 MVA a 30 °C con Sol  flujo N>S. Aumento en capacidad eólica de PE Taltal"
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,7,30,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  259 MVA a 19 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,8,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,15,8,"Para atenuar oscilaciones de +-12 kV en barra de 220 kV de la S/E Diego de Almagro. "
2016,11,15,8,"Finalizan oscilaciones de +-12 kV en barra de 220 kV de la S/E Diego de Almagro. "
2016,11,16,50,"Control de Transferencia L.220 kV Punta Colorada - Pan de Azúcar 380 MVA de N-->S. Celda de generación se encuentran deshabilitadas. según ILxxx."
2016,11,16,50,"Control de Transferencia L.220 kV Punta Colorada - Pan de Azúcar 380 MVA de N-->S. Habilita Celda de generación "
2016,11,20,13,"Prorrata por control de oscilaciones de tensión +- 12 kV en la zona de S/E Diego de Almagro"
2016,11,20,13,"Prorrata por control de oscilaciones de tensión +- 17 kV en la zona de S/E Diego de Almagro"
2016,11,20,13,"Prorrata por control de oscilaciones de tensión en la zona de S/E Diego de Almagro"
2016,11,21,5,"Prorrata por control de oscilaciones de tensión en S/E Diego de Almagro."
2016,11,22,6,"Prorrata por control de oscilaciones de tensión +-18 kV en S/E Diego de Almagro"
2016,11,23,73,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,23,73,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,23,73,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,23,73,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,24,26,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol"
2016,11,24,26,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,26,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,26,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,24,26,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,27,20,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,27,20,"Celda de control SICT-ZN habilitada"
2016,11,29,50,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,29,50,"Control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,29,50,"Celda de control SICT-ZN habilitada"
