"año","mes","día","total_baja","descrp"
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 10 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,13,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 17 °C con Sol  flujo N>S. "
2016,8,14,75,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   287 MVA a 30 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   279 MVA a 31 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   358 MVA a 24 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   369 MVA a 22 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   364 MVA a 23 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   335 MVA a 23 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
2016,8,15,63,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   341 MVA a 22 °C con Sol  flujo N>S. "
2016,8,16,64,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 12 °C con Sol  flujo N>S. "
2016,8,16,64,"Salida Intempestiva por Falla en pruebas."
2016,8,20,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,0,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA (EDAC FASE 2 E/S) a 17 °C con Sol  flujo N>S. "
2016,8,30,0,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA (EDAC FASE 2 E/S) a 17 °C con Sol  flujo N>S. "
2016,9,19,5,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   350 MVA a 13 °C con Sol  flujo N>S. "
2016,9,19,5,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   350 MVA a 13 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  259 MVA a 19 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,9,22,60,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  194 MVA a 29 °C con Sol  flujo N>S. "
2016,9,22,60,"Redistribución de Potencia Mayor carga Eolica P.E Taltal 40 MW"
2016,9,23,57,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 13 °C con Sol  flujo N>S. "
2016,9,23,57,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,9,23,57,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,9,23,57,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  235 MVA a 23 °C con Sol  flujo N>S. "
2016,9,23,57,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,9,23,57,"Redistribución de Potencia Mayor carga Eolica P.E Taltal 20 MW"
2016,9,26,90,"SDCF 27710 - Inspección y revisión interruptor de celda 52MT1 por ruidos extraños"
2016,9,26,90,"Cancela SDCF 27710."
2016,9,28,55,"Control transferencia líneas 220 kV Los Vilos – Las Palmas  380 MVA con Sol  flujo N>S. Deshabilitada celda del SICT-ZN por trabajos según SD27766."
2016,9,28,55,"Control transferencia líneas 220 kV Los Vilos – Las Palmas  380 MVA con Sol  flujo N>S. Deshabilitada celda del SICT-ZN por trabajos según SD27766."
2016,9,28,55,"Control transferencia líneas 220 kV Los Vilos – Las Palmas  380 MVA con Sol  flujo N>S. Habilitada celda del SICT-ZN  continúa con trabajos según SD27766."
2016,10,1,14,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,10,1,14,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,10,1,14,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,10,1,14,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,10,2,2,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,10,2,2,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,10,2,2,"Redistribución de Potencia por mayor recurso eólico y solar de C. PE Taltal - C. PVF Chañares y C. PFV Diego de Almagro "
2016,10,2,2,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,10,5,55,"Control transferencia líneas 220 kV Las Palmas - Los Vilos 380 MVA  N>S.  - Problema en celda SICT-ZN."
2016,10,12,76,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada +- 30 MW por seguridad de la zona norte . SD 228685 - 28846 - 28848 - 28954"
2016,10,12,76,"Sin variacíon por las  líneas 220 kV Maitencillo-P. Colorada "
2016,10,12,76,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada +- 30 MW por seguridad de la zona norte . SD 228685 - 28846 - 28848 - 28954"
2016,10,12,76,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada +- 30 MW por seguridad de la zona norte . SD 228685 - 28846 - 28848 - 28954"
2016,10,16,26,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,10,16,26,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,10,16,26,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,10,16,26,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,10,16,26,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,10,16,26,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,10,19,0,"Deshabilitada celda de control del SICT-ZN. Control de tensión en la zona de acuerdo a SD 30282"
2016,10,20,48,"Deja de inyectar al SIC en forma intempestiva."
2016,10,23,0,"Deshabitada celda del SICT-ZN por control transferencia hacia el norte de S/E Cardones a causa de falla en L.220 kV D.D. Almagro -  Cardones 1 y 2"
2016,10,25,153,"Deshabilitada de SICT-ZN por falla en seguimiento de celda de control."
2016,10,25,153,"Habilitada al SICT-ZN por falla en seguimiento de celda de control."
2016,10,25,153,"Deshabilitada de SICT-ZN por falla en seguimiento de celda de control."
2016,10,25,153,"Habilitada al SICT-ZN por falla en seguimiento de celda de control."
2016,10,25,153,"Deshabilitada de SICT-ZN por falla en seguimiento de celda de control."
2016,10,25,153,"Habilitada al SICT-ZN"
2016,10,30,20,"Prorrata por control transferencia líneas 220 kV P. Colorada – Pan de Azúcar. 380 MVA a 22 °C con Sol  flujo N>S."
2016,11,2,87,"Prorrata por control transferencia líneas de 220 kV entre Cardones y Diego de Almagro. 209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,2,87,"Habilitada celda control SICT-ZN según IL "
2016,11,2,87,"Prorrata por control transferencia líneas de 220 kV entre Cardones y Diego de Almagro. 202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,2,87,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,11,2,87,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,3,5,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,11,3,5,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,11,3,5,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,11,3,5,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,3,5,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,3,5,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,3,5,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,3,5,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,3,5,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,4,39,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,4,39,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,5,34,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,5,34,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,5,34,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,6,27,"Central sin variación por líneas 220 kV C. Pinto-San Andrés"
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  259 MVA a 19 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  235 MVA a 23 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,6,27,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,6,27,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  265 MVA a 18 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  235 MVA a 23 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  202 MVA a 28 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  194 MVA a 29 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  187 MVA a 30 °C con Sol  flujo N>S. Aumento en capacidad eólica de PE Taltal"
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  187 MVA a 30 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,7,68,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  259 MVA a 19 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  241 MVA a 22 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  209 MVA a 27 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,8,54,"Prorrata por control transferencia líneas 220 kV C. Pinto-San Andrés  224 MVA a 25 °C con Sol  flujo N>S. "
2016,11,15,11,"Para atenuar oscilaciones de +-12 kV en barra de 220 kV de la S/E Diego de Almagro. "
2016,11,15,11,"Finalizan oscilaciones de +-12 kV en barra de 220 kV de la S/E Diego de Almagro. "
2016,11,20,15,"Prorrata por control de oscilaciones de tensión +- 12 kV en la zona de S/E Diego de Almagro"
2016,11,20,15,"Prorrata por control de oscilaciones de tensión en la zona de S/E Diego de Almagro"
2016,11,20,15,"Prorrata por control de oscilaciones de tensión +- 17 kV en la zona de S/E Diego de Almagro"
2016,11,20,15,"Prorrata por control de oscilaciones de tensión en la zona de S/E Diego de Almagro"
2016,11,21,10,"Prorrata por control de oscilaciones de tensión en S/E Diego de Almagro."
2016,11,22,98,"Prorrata por control de oscilaciones de tensión +-18 kV en S/E Diego de Almagro"
2016,11,22,98,"Prorrata por control de oscilaciones de tensión +-16 kV en S/E Diego de Almagro"
2016,11,22,98,"Prorrata por control de oscilaciones de tensión en S/E Diego de Almagro"
2016,11,23,50,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,23,50,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol"
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol"
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,24,59,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,25,40,"Control Transferencia líneas 220 kV Diego de Almagro - Cardones  para evitar oscilaciones de tensión en zona de Diego de Almagro"
2016,11,25,40,"Control Transferencia líneas 220 kV Diego de Almagro - Cardones  para evitar oscilaciones de tensión en zona de Diego de Almagro"
2016,11,26,30,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,26,30,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,26,30,"Celda de control SICT-ZN habilitada"
2016,11,27,30,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,27,30,"Celda de control SICT-ZN habilitada"
2016,11,28,82,"Celda de control SICT-ZN deshabilitada por control oscilaciones de tensión en zona de Diego de Almagro"
2016,11,28,82,"Celda de control SICT-ZN habilitada "
2016,11,28,82,"Control celda SICT-ZN líneas de 220 kV Punta Colora - Pan de Azúcar"
2016,11,29,50,"Celda de control SICT-ZN deshabilitada por control transferencia línea de 220 kV Punta Colorada - Pan de Azúcar"
2016,11,29,50,"Celda de control SICT-ZN habilitada"
